Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
44001.00 1531.60 0.102824 0.311665 -940.442983 0.031840 0.158349 -0.513 40.5907 1.71322 1.48551 0.382179 0.830191 16.802 0.189601 24.1257 0.124554 3.2167 10.5397
43901.00 1531.38 0.100469 0.304530 -919.467081 0.031124 0.154737 -0.511 40.5975 1.71356 1.50856 0.381758 0.831634 16.7769 0.189189 24.1044 0.124253 3.22191 10.5504
43801.00 1531.15 0.098158 0.297526 -898.863064 0.030420 0.151191 -0.510 40.6043 1.71387 1.53191 0.381343 0.833052 16.7517 0.188771 24.0831 0.123948 3.22718 10.5608
43701.00 1530.92 0.095890 0.290653 -878.631778 0.029729 0.147711 -0.508 40.6111 1.71416 1.55555 0.380936 0.834442 16.7265 0.188349 24.0617 0.12364 3.2325 10.5711
43601.00 1530.70 0.093665 0.283911 -858.774129 0.029051 0.144297 -0.506 40.6179 1.71441 1.5795 0.380537 0.835806 16.7013 0.187921 24.0404 0.123329 3.23788 10.5811
43501.00 1530.47 0.091483 0.277300 -839.291088 0.028385 0.140950 -0.504 40.6246 1.71464 1.60375 0.380145 0.837142 16.6761 0.187487 24.019 0.123014 3.24332 10.5908
43401.00 1530.24 0.089345 0.270820 -820.183683 0.027733 0.137669 -0.503 40.6313 1.71484 1.6283 0.37976 0.83845 16.6509 0.187048 23.9976 0.122696 3.24882 10.6004
43301.00 1530.01 0.087251 0.264472 -801.453006 0.027094 0.134454 -0.501 40.6379 1.715 1.65316 0.379383 0.839731 16.6257 0.186604 23.9761 0.122375 3.25438 10.6097
43201.00 1529.79 0.085200 0.258255 -783.100209 0.026467 0.131305 -0.499 40.6445 1.71514 1.67832 0.379013 0.840983 16.6004 0.186154 23.9547 0.12205 3.25999 10.6187
43101.00 1529.56 0.083192 0.252170 -765.126509 0.025854 0.128224 -0.497 40.6511 1.71525 1.7038 0.378651 0.842206 16.5752 0.185699 23.9332 0.121722 3.26567 10.6275
43001.00 1529.33 0.081229 0.246217 -747.533185 0.025254 0.125209 -0.495 40.6576 1.71533 1.72959 0.378297 0.8434 16.5499 0.185239 23.9116 0.12139 3.27142 10.6361
42901.00 1529.10 0.079309 0.240396 -730.321579 0.024667 0.122260 -0.494 40.6642 1.71538 1.75569 0.37795 0.844564 16.5247 0.184773 23.8901 0.121055 3.27722 10.6444
42801.00 1528.87 0.077432 0.234708 -713.493102 0.024093 0.119379 -0.492 40.6707 1.71539 1.78211 0.37761 0.845698 16.4994 0.184302 23.8685 0.120717 3.28309 10.6525
42701.00 1528.64 0.075600 0.229153 -697.049223 0.023532 0.116565 -0.490 40.6771 1.71538 1.80885 0.377278 0.846802 16.4741 0.183825 23.8469 0.120376 3.28902 10.6604
42601.00 1528.41 0.073812 0.223731 -680.991481 0.022985 0.113819 -0.488 40.6835 1.71533 1.8359 0.376953 0.847875 16.4489 0.183343 23.8252 0.120031 3.29501 10.6679
42501.00 1528.18 0.072067 0.218443 -665.321480 0.022451 0.111140 -0.486 40.6899 1.71525 1.86328 0.376636 0.848917 16.4236 0.182856 23.8035 0.119682 3.30108 10.6753
42401.00 1527.95 0.070367 0.213288 -650.040892 0.021930 0.108528 -0.484 40.6963 1.71514 1.89098 0.376327 0.849927 16.3983 0.182363 23.7818 0.119331 3.3072 10.6824
42301.00 1527.72 0.068711 0.208267 -635.151456 0.021422 0.105985 -0.482 40.7026 1.715 1.919 0.376024 0.850905 16.3729 0.181865 23.7601 0.118976 3.31339 10.6892
42201.00 1527.49 0.067100 0.203381 -620.654976 0.020928 0.103510 -0.480 40.7089 1.71483 1.94735 0.37573 0.851851 16.3476 0.181362 23.7383 0.118618 3.31965 10.6958
42101.00 1527.25 0.065533 0.198630 -606.553330 0.020448 0.101103 -0.478 40.7152 1.71462 1.97602 0.375443 0.852764 16.3223 0.180853 23.7165 0.118256 3.32598 10.7021
42001.00 1527.02 0.064011 0.194015 -592.848463 0.019981 0.098764 -0.476 40.7214 1.71438 2.00503 0.375163 0.853644 16.297 0.180339 23.6947 0.117892 3.33238 10.7081
41901.00 1526.79 0.062534 0.189535 -579.542388 0.019528 0.096494 -0.474 40.7276 1.71411 2.03436 0.374891 0.854491 16.2716 0.179819 23.6728 0.117524 3.33884 10.7139
41801.00 1526.56 0.061102 0.185191 -566.637194 0.019088 0.094293 -0.472 40.7338 1.7138 2.06403 0.374627 0.855304 16.2462 0.179295 23.6509 0.117152 3.34538 10.7195
41701.00 1526.32 0.059715 0.180985 -554.135036 0.018662 0.092162 -0.470 40.74 1.71347 2.09403 0.37437 0.856082 16.2209 0.178765 23.629 0.116778 3.35198 10.7247
41601.00 1526.09 0.058373 0.176915 -542.038147 0.018250 0.090100 -0.468 40.7461 1.71309 2.12436 0.374121 0.856826 16.1955 0.178229 23.607 0.1164 3.35866 10.7297
