Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1483.48 100.138999 0.000000 59.084912 12.614853 13.390615 13.949546 0.000000 1.099073 
43901.00 1483.26 100.138999 0.000000 59.083727 12.602080 13.397885 13.955015 0.000000 1.100292 
43801.00 1483.03 100.138999 0.000000 59.082531 12.589214 13.405198 13.960533 0.000000 1.101523 
43701.00 1482.80 100.138999 0.000000 59.081324 12.576255 13.412554 13.966100 0.000000 1.102765 
43601.00 1482.57 100.138999 0.000000 59.080106 12.563200 13.419956 13.971717 0.000000 1.104019 
43501.00 1482.34 100.138999 0.000000 59.078877 12.550050 13.427402 13.977385 0.000000 1.105285 
43401.00 1482.11 100.138999 0.000000 59.077636 12.536803 13.434894 13.983103 0.000000 1.106563 
43301.00 1481.89 100.138999 0.000000 59.076384 12.523457 13.442432 13.988873 0.000000 1.107853 
43201.00 1481.66 100.138999 0.000000 59.075120 12.510013 13.450016 13.994695 0.000000 1.109155 
43101.00 1481.43 100.138999 0.000000 59.073844 12.496469 13.457647 14.000570 0.000000 1.110469 
43001.00 1481.20 100.138999 0.000000 59.072555 12.482824 13.465326 14.006497 0.000000 1.111797 
42901.00 1480.97 100.138999 0.000000 59.071255 12.469077 13.473052 14.012478 0.000000 1.113137 
42801.00 1480.74 100.138999 0.000000 59.069942 12.455227 13.480826 14.018514 0.000000 1.114490 
42701.00 1480.51 100.138999 0.000000 59.068616 12.441272 13.488650 14.024604 0.000000 1.115857 
42601.00 1480.29 100.138999 0.000000 59.067277 12.427213 13.496523 14.030749 0.000000 1.117237 
42501.00 1480.06 100.138999 0.000000 59.065926 12.413046 13.504446 14.036951 0.000000 1.118631 
42401.00 1479.83 100.138999 0.000000 59.064561 12.398773 13.512419 14.043208 0.000000 1.120038 
42301.00 1479.60 100.138999 0.000000 59.063182 12.384390 13.520444 14.049523 0.000000 1.121460 
42201.00 1479.37 100.138999 0.000000 59.061790 12.369897 13.528520 14.055896 0.000000 1.122896 
42101.00 1479.14 100.138999 0.000000 59.060384 12.355294 13.536649 14.062327 0.000000 1.124346 
42001.00 1478.91 100.138999 0.000000 59.058964 12.340577 13.544830 14.068817 0.000000 1.125811 
41901.00 1478.68 100.138999 0.000000 59.057529 12.325748 13.553065 14.075366 0.000000 1.127291 
41801.00 1478.45 100.138999 0.000000 59.056080 12.310803 13.561353 14.081976 0.000000 1.128787 
41701.00 1478.22 100.138999 0.000000 59.054616 12.295742 13.569697 14.088646 0.000000 1.130297 
41601.00 1478.00 100.138999 0.000000 59.053137 12.280564 13.578095 14.095378 0.000000 1.131824 
41501.00 1477.77 100.138999 0.000000 59.051643 12.265268 13.586550 14.102173 0.000000 1.133366 
41401.00 1477.54 100.138999 0.000000 59.050134 12.249851 13.595061 14.109030 0.000000 1.134924 
41301.00 1477.31 100.138999 0.000000 59.048609 12.234312 13.603629 14.115950 0.000000 1.136499 
41201.00 1477.08 100.138999 0.000000 59.047067 12.218651 13.612255 14.122935 0.000000 1.138091 
41101.00 1476.85 100.138999 0.000000 59.045510 12.202866 13.620939 14.129985 0.000000 1.139699 
