Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1461.84 100.138999 0.0000000000000000 0.000000 257.686797 -1143830.736397 30.287094 125.326108 -19.922769 1474.238894 -5.572 -5.572 0.000000 3.306326 0.000 0 0.000
43901.00 1461.62 100.138999 0.0000000000000000 0.000000 257.686797 -1144133.617107 30.289048 125.333223 -19.929955 1474.168038 -5.577 -5.577 0.000000 3.306112 0.000 0 0.000
43801.00 1461.39 100.138999 0.0000000000000000 0.000000 257.686797 -1144436.517371 30.291005 125.340339 -19.937147 1474.097373 -5.582 -5.582 0.000000 3.305899 0.000 0 0.000
43701.00 1461.17 100.138999 0.0000000000000000 0.000000 257.686797 -1144739.437215 30.292964 125.347455 -19.944345 1474.026901 -5.587 -5.587 0.000000 3.305685 0.000 0 0.000
43601.00 1460.95 100.138999 0.0000000000000000 0.000000 257.686797 -1145042.376667 30.294926 125.354573 -19.951549 1473.956624 -5.592 -5.592 0.000000 3.305471 0.000 0 0.000
43501.00 1460.72 100.138999 0.0000000000000000 0.000000 257.686797 -1145345.335754 30.296891 125.361692 -19.958760 1473.886544 -5.597 -5.597 0.000000 3.305257 0.000 0 0.000
43401.00 1460.50 100.138999 0.0000000000000000 0.000000 257.686797 -1145648.314504 30.298859 125.368811 -19.965976 1473.816662 -5.602 -5.602 0.000000 3.305042 0.000 0 0.000
43301.00 1460.28 100.138999 0.0000000000000000 0.000000 257.686797 -1145951.312943 30.300829 125.375932 -19.973199 1473.746981 -5.607 -5.607 0.000000 3.304827 0.000 0 0.000
43201.00 1460.05 100.138999 0.0000000000000000 0.000000 257.686797 -1146254.331100 30.302803 125.383053 -19.980429 1473.677502 -5.612 -5.612 0.000000 3.304612 0.000 0 0.000
43101.00 1459.83 100.138999 0.0000000000000000 0.000000 257.686797 -1146557.369004 30.304779 125.390176 -19.987664 1473.608227 -5.617 -5.617 0.000000 3.304396 0.000 0 0.000
43001.00 1459.61 100.138999 0.0000000000000000 0.000000 257.686797 -1146860.426681 30.306757 125.397300 -19.994907 1473.539159 -5.622 -5.622 0.000000 3.304181 0.000 0 0.000
42901.00 1459.38 100.138999 0.0000000000000000 0.000000 257.686797 -1147163.504161 30.308739 125.404425 -20.002155 1473.470298 -5.627 -5.627 0.000000 3.303965 0.000 0 0.000
42801.00 1459.16 100.138999 0.0000000000000000 0.000000 257.686797 -1147466.601473 30.310724 125.411551 -20.009411 1473.401647 -5.632 -5.632 0.000000 3.303748 0.000 0 0.000
42701.00 1458.94 100.138999 0.0000000000000000 0.000000 257.686797 -1147769.718645 30.312711 125.418678 -20.016673 1473.333208 -5.637 -5.637 0.000000 3.303532 0.000 0 0.000
42601.00 1458.71 100.138999 0.0000000000000000 0.000000 257.686797 -1148072.855707 30.314702 125.425806 -20.023942 1473.264983 -5.642 -5.642 0.000000 3.303315 0.000 0 0.000
42501.00 1458.49 100.138999 0.0000000000000000 0.000000 257.686797 -1148376.012688 30.316695 125.432936 -20.031218 1473.196974 -5.647 -5.647 0.000000 3.303097 0.000 0 0.000
42401.00 1458.26 100.138999 0.0000000000000000 0.000000 257.686797 -1148679.189617 30.318691 125.440067 -20.038500 1473.129183 -5.652 -5.652 0.000000 3.302880 0.000 0 0.000
42301.00 1458.04 100.138999 0.0000000000000000 0.000000 257.686797 -1148982.386525 30.320691 125.447199 -20.045790 1473.061612 -5.657 -5.657 0.000000 3.302662 0.000 0 0.000
42201.00 1457.82 100.138999 0.0000000000000000 0.000000 257.686797 -1149285.603441 30.322693 125.454333 -20.053087 1472.994263 -5.662 -5.662 0.000000 3.302444 0.000 0 0.000
42101.00 1457.59 100.138999 0.0000000000000000 0.000000 257.686797 -1149588.840396 30.324698 125.461468 -20.060390 1472.927139 -5.668 -5.668 0.000000 3.302226 0.000 0 0.000
42001.00 1457.37 100.138999 0.0000000000000000 0.000000 257.686797 -1149892.097420 30.326707 125.468605 -20.067701 1472.860242 -5.673 -5.673 0.000000 3.302007 0.000 0 0.000
41901.00 1457.14 100.138999 0.0000000000000000 0.000000 257.686797 -1150195.374544 30.328718 125.475743 -20.075019 1472.793573 -5.678 -5.678 0.000000 3.301788 0.000 0 0.000
41801.00 1456.92 100.138999 0.0000000000000000 0.000000 257.686797 -1150498.671800 30.330733 125.482882 -20.082345 1472.727135 -5.683 -5.683 0.000000 3.301569 0.000 0 0.000
41701.00 1456.70 100.138999 0.0000000000000000 0.000000 257.686797 -1150801.989218 30.332751 125.490024 -20.089678 1472.660931 -5.688 -5.688 0.000000 3.301349 0.000 0 0.000
41601.00 1456.47 100.138999 0.0000000000000000 0.000000 257.686797 -1151105.326830 30.334772 125.497166 -20.097018 1472.594963 -5.694 -5.694 0.000000 3.301129 0.000 0 0.000
41501.00 1456.25 100.138999 0.0000000000000000 0.000000 257.686797 -1151408.684667 30.336796 125.504311 -20.104366 1472.529233 -5.699 -5.699 0.000000 3.300909 0.000 0 0.000
41401.00 1456.02 100.138999 0.0000000000000000 0.000000 257.686797 -1151712.062763 30.338824 125.511457 -20.111721 1472.463744 -5.704 -5.704 0.000000 3.300688 0.000 0 0.000
41301.00 1455.80 100.138999 0.0000000000000000 0.000000 257.686797 -1152015.461149 30.340854 125.518604 -20.119084 1472.398497 -5.709 -5.709 0.000000 3.300467 0.000 0 0.000
41201.00 1455.57 100.138999 0.0000000000000000 0.000000 257.686797 -1152318.879857 30.342888 125.525754 -20.126455 1472.333496 -5.715 -5.715 0.000000 3.300246 0.000 0 0.000
41101.00 1455.35 100.138999 0.0000000000000000 0.000000 257.686797 -1152622.318922 30.344925 125.532905 -20.133834 1472.268743 -5.720 -5.720 0.000000 3.300025 0.000 0 0.000
41001.00 1455.12 100.138999 0.0000000000000000 0.000000 257.686797 -1152925.778375 30.346966 125.540059 -20.141221 1472.204241 -5.725 -5.725 0.000000 3.299803 0.000 0 0.000
40901.00 1454.90 100.138999 0.0000000000000000 0.000000 257.686797 -1153229.258251 30.349010 125.547214 -20.148615 1472.139992 -5.731 -5.731 0.000000 3.299580 0.000 0 0.000
40801.00 1454.67 100.138999 0.0000000000000000 0.000000 257.686797 -1153532.758583 30.351057 125.554371 -20.156018 1472.075999 -5.736 -5.736 0.000000 3.299358 0.000 0 0.000
40701.00 1454.45 100.138999 0.0000000000000000 0.000000 257.686797 -1153836.279404 30.353108 125.561530 -20.163429 1472.012264 -5.741 -5.741 0.000000 3.299135 0.000 0 0.000
40601.00 1454.22 100.138999 0.0000000000000000 0.000000 257.686797 -1154139.820751 30.355162 125.568691 -20.170848 1471.948791 -5.747 -5.747 0.000000 3.298912 0.000 0 0.000
40501.00 1454.00 100.138999 0.0000000000000000 0.000000 257.686797 -1154443.382656 30.357220 125.575854 -20.178276 1471.885581 -5.752 -5.752 0.000000 3.298688 0.000 0 0.000
40401.00 1453.77 100.138999 0.0000000000000000 0.000000 257.686797 -1154746.965156 30.359281 125.583019 -20.185712 1471.822639 -5.758 -5.758 0.000000 3.298464 0.000 0 0.000
40301.00 1453.55 100.138999 0.0000000000000000 0.000000 257.686797 -1155050.568285 30.361346 125.590187 -20.193157 1471.759966 -5.763 -5.763 0.000000 3.298240 0.000 0 0.000
40201.00 1453.32 100.138999 0.0000000000000000 0.000000 257.686797 -1155354.192078 30.363414 125.597357 -20.200610 1471.697566 -5.769 -5.769 0.000000 3.298015 0.000 0 0.000
40101.00 1453.10 100.138999 0.0000000000000000 0.000000 257.686797 -1155657.836573 30.365486 125.604529 -20.208072 1471.635442 -5.774 -5.774 0.000000 3.297790 0.000 0 0.000
40001.00 1452.87 100.138999 0.0000000000000000 0.000000 257.686797 -1155961.501804 30.367561 125.611703 -20.215543 1471.573597 -5.780 -5.780 0.000000 3.297565 0.000 0 0.000
39901.00 1452.65 100.138999 0.0000000000000000 0.000000 257.686797 -1156265.187809 30.369640 125.618880 -20.223022 1471.512033 -5.785 -5.785 0.000000 3.297339 0.000 0 0.000
39801.00 1452.42 100.138999 0.0000000000000000 0.000000 257.686797 -1156568.894625 30.371723 125.626059 -20.230511 1471.450754 -5.791 -5.791 0.000000 3.297113 0.000 0 0.000
39701.00 1452.20 100.138999 0.0000000000000000 0.000000 257.686797 -1156872.622288 30.373810 125.633240 -20.238009 1471.389763 -5.796 -5.796 0.000000 3.296886 0.000 0 0.000
39601.00 1451.97 100.138999 0.0000000000000000 0.000000 257.686797 -1157176.370836 30.375900 125.640425 -20.245516 1471.329063 -5.802 -5.802 0.000000 3.296659 0.000 0 0.000
39501.00 1451.74 100.138999 0.0000000000000000 0.000000 257.686797 -1157480.140308 30.377995 125.647611 -20.253032 1471.268657 -5.807 -5.807 0.000000 3.296432 0.000 0 0.000
39401.00 1451.52 100.138999 0.0000000000000000 0.000000 257.686797 -1157783.930741 30.380093 125.654801 -20.260558 1471.208550 -5.813 -5.813 0.000000 3.296205 0.000 0 0.000
39301.00 1451.29 100.138999 0.0000000000000000 0.000000 257.686797 -1158087.742174 30.382195 125.661993 -20.268093 1471.148744 -5.819 -5.819 0.000000 3.295976 0.000 0 0.000
