Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1549.89 100.138999 0.706715 58.221979 12.620807 13.996407 13.464123 0.000000 1.128968 
43901.00 1549.67 100.138999 0.703230 58.225029 12.604507 13.996765 13.479051 0.000000 1.130416 
43801.00 1549.45 100.138999 0.699811 58.227996 12.588118 13.997219 13.493976 0.000000 1.131878 
43701.00 1549.22 100.138999 0.696459 58.230878 12.571640 13.997768 13.508900 0.000000 1.133355 
43601.00 1549.00 100.138999 0.693173 58.233676 12.555070 13.998415 13.523821 0.000000 1.134845 
43501.00 1548.77 100.138999 0.689953 58.236389 12.538408 13.999158 13.538740 0.000000 1.136350 
43401.00 1548.55 100.138999 0.686800 58.239017 12.521654 14.000001 13.553657 0.000000 1.137869 
43301.00 1548.32 100.138999 0.683714 58.241561 12.504805 14.000943 13.568572 0.000000 1.139404 
43201.00 1548.10 100.138999 0.680694 58.244019 12.487862 14.001986 13.583485 0.000000 1.140953 
43101.00 1547.87 100.138999 0.677740 58.246392 12.470823 14.003131 13.598395 0.000000 1.142517 
43001.00 1547.64 100.138999 0.674854 58.248679 12.453687 14.004379 13.613304 0.000000 1.144097 
42901.00 1547.42 100.138999 0.672034 58.250879 12.436452 14.005731 13.628210 0.000000 1.145693 
42801.00 1547.19 100.138999 0.669282 58.252994 12.419119 14.007188 13.643113 0.000000 1.147304 
42701.00 1546.96 100.138999 0.666596 58.255021 12.401685 14.008751 13.658014 0.000000 1.148931 
42601.00 1546.73 100.138999 0.663978 58.256962 12.384150 14.010421 13.672913 0.000000 1.150575 
42501.00 1546.50 100.138999 0.661427 58.258815 12.366512 14.012200 13.687810 0.000000 1.152236 
42401.00 1546.27 100.138999 0.658943 58.260581 12.348770 14.014088 13.702704 0.000000 1.153913 
42301.00 1546.04 100.138999 0.656527 58.262258 12.330924 14.016087 13.717596 0.000000 1.155607 
42201.00 1545.81 100.138999 0.654179 58.263848 12.312971 14.018197 13.732485 0.000000 1.157318 
42101.00 1545.58 100.138999 0.651899 58.265348 12.294911 14.020421 13.747373 0.000000 1.159047 
42001.00 1545.35 100.138999 0.649687 58.266760 12.276743 14.022759 13.762257 0.000000 1.160794 
41901.00 1545.12 100.138999 0.647543 58.268082 12.258464 14.025212 13.777139 0.000000 1.162559 
41801.00 1544.88 100.138999 0.645468 58.269314 12.240074 14.027781 13.792019 0.000000 1.164342 
41701.00 1544.65 100.138999 0.643461 58.270457 12.221572 14.030469 13.806897 0.000000 1.166144 
41601.00 1544.42 100.138999 0.641523 58.271508 12.202955 14.033276 13.821772 0.000000 1.167964 
41501.00 1544.18 100.138999 0.639655 58.272469 12.184224 14.036203 13.836645 0.000000 1.169804 
41401.00 1543.95 100.138999 0.637856 58.273338 12.165375 14.039251 13.851515 0.000000 1.171663 
41301.00 1543.71 100.138999 0.636126 58.274116 12.146409 14.042422 13.866384 0.000000 1.173542 
41201.00 1543.48 100.138999 0.634467 58.274801 12.127323 14.045718 13.881250 0.000000 1.175441 
41101.00 1543.24 100.138999 0.632877 58.275394 12.108116 14.049139 13.896113 0.000000 1.177360 
41001.00 1543.01 100.138999 0.631358 58.275893 12.088786 14.052687 13.910975 0.000000 1.179300 
40901.00 1542.77 100.138999 0.629910 58.276299 12.069333 14.056362 13.925835 0.000000 1.181260 
40801.00 1542.53 100.138999 0.628533 58.276611 12.049753 14.060168 13.940692 0.000000 1.183242 
40701.00 1542.29 100.138999 0.627227 58.276828 12.030047 14.064104 13.955548 0.000000 1.185246 
40601.00 1542.06 100.138999 0.625993 58.276950 12.010211 14.068172 13.970401 0.000000 1.187271 
40501.00 1541.82 100.138999 0.624830 58.276977 11.990245 14.072375 13.985253 0.000000 1.189319 
40401.00 1541.58 100.138999 0.623741 58.276907 11.970147 14.076712 14.000103 0.000000 1.191389 
40301.00 1541.34 100.138999 0.622723 58.276741 11.949915 14.081186 14.014951 0.000000 1.193482 
40201.00 1541.10 100.138999 0.621779 58.276478 11.929547 14.085797 14.029798 0.000000 1.195599 
40101.00 1540.86 100.138999 0.620909 58.276118 11.909042 14.090548 14.044643 0.000000 1.197739 
40001.00 1540.61 100.138999 0.620112 58.275659 11.888398 14.095440 14.059487 0.000000 1.199903 
39901.00 1540.37 100.138999 0.619389 58.275101 11.867612 14.100475 14.074330 0.000000 1.202091 
39801.00 1540.13 100.138999 0.618742 58.274445 11.846684 14.105653 14.089172 0.000000 1.204304 
39701.00 1539.89 100.138999 0.618169 58.273688 11.825610 14.110977 14.104013 0.000000 1.206543 
39601.00 1539.64 100.138999 0.617672 58.272831 11.804390 14.116448 14.118852 0.000000 1.208807 
39501.00 1539.40 100.138999 0.617251 58.271873 11.783020 14.122067 14.133692 0.000000 1.211096 
39401.00 1539.16 100.138999 0.616906 58.270813 11.761500 14.127837 14.148531 0.000000 1.213413 
39301.00 1538.91 100.138999 0.616638 58.269651 11.739827 14.133758 14.163369 0.000000 1.215756 
39201.00 1538.66 100.138999 0.616448 58.268386 11.717999 14.139833 14.178208 0.000000 1.218126 
39101.00 1538.42 100.138999 0.616336 58.267017 11.696013 14.146062 14.193047 0.000000 1.220524 
39001.00 1538.17 100.138999 0.616302 58.265544 11.673868 14.152449 14.207886 0.000000 1.222950 
38901.00 1537.92 100.138999 0.616348 58.263966 11.651561 14.158994 14.222726 0.000000 1.225404 
