Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
44001.00 1549.89 0.706715 2.136714 -6460.854786 0.216933 1.098086 -0.562 40.2579 1.64756 1.39133 0.535997 0.632813 17.5232 0.179132 25.5671 0.118942 3.7653 8.38073
43901.00 1549.67 0.703230 2.126198 -6432.787110 0.215947 1.092754 -0.561 40.2641 1.64799 1.41314 0.53539 0.634025 17.4994 0.178766 25.5462 0.11867 3.77142 8.39095
43801.00 1549.45 0.699811 2.115880 -6405.303265 0.214981 1.087524 -0.559 40.2703 1.64839 1.43523 0.53479 0.635218 17.4756 0.178396 25.5252 0.118394 3.77759 8.40097
43701.00 1549.22 0.696459 2.105761 -6378.404411 0.214034 1.082397 -0.557 40.2765 1.64875 1.45761 0.534198 0.636391 17.4517 0.178021 25.5041 0.118115 3.78382 8.41079
43601.00 1549.00 0.693173 2.095841 -6352.091795 0.213107 1.077372 -0.556 40.2827 1.64909 1.48029 0.533613 0.637544 17.4278 0.17764 25.483 0.117833 3.79012 8.42042
43501.00 1548.77 0.689953 2.086119 -6326.366746 0.212200 1.072451 -0.554 40.2888 1.6494 1.50325 0.533035 0.638676 17.4038 0.177254 25.4619 0.117548 3.79648 8.42985
43401.00 1548.55 0.686800 2.076596 -6301.230683 0.211313 1.067632 -0.552 40.2949 1.64968 1.5265 0.532466 0.639788 17.3799 0.176863 25.4407 0.11726 3.8029 8.43908
43301.00 1548.32 0.683714 2.067273 -6276.685108 0.210445 1.062916 -0.551 40.3009 1.64993 1.55005 0.531903 0.640879 17.3559 0.176467 25.4195 0.116968 3.80939 8.44811
43201.00 1548.10 0.680694 2.058149 -6252.731618 0.209597 1.058303 -0.549 40.307 1.65015 1.5739 0.531348 0.641948 17.3319 0.176066 25.3982 0.116673 3.81594 8.45693
43101.00 1547.87 0.677740 2.049224 -6229.371891 0.208769 1.053794 -0.547 40.313 1.65034 1.59805 0.530801 0.642995 17.3078 0.175659 25.3769 0.116374 3.82256 8.46555
43001.00 1547.64 0.674854 2.040500 -6206.607697 0.207961 1.049388 -0.546 40.319 1.6505 1.6225 0.530261 0.644021 17.2838 0.175247 25.3555 0.116072 3.82924 8.47396
42901.00 1547.42 0.672034 2.031975 -6184.440905 0.207173 1.045086 -0.544 40.3249 1.65063 1.64725 0.529728 0.645024 17.2596 0.17483 25.3341 0.115767 3.83599 8.48217
42801.00 1547.19 0.669282 2.023651 -6162.873465 0.206405 1.040887 -0.542 40.3308 1.65073 1.67231 0.529204 0.646005 17.2355 0.174408 25.3126 0.115459 3.84281 8.49016
42701.00 1546.96 0.666596 2.015528 -6141.907424 0.205657 1.036792 -0.541 40.3367 1.65079 1.69767 0.528687 0.646963 17.2114 0.173981 25.2911 0.115148 3.8497 8.49794
42601.00 1546.73 0.663978 2.007606 -6121.544926 0.204929 1.032801 -0.539 40.3425 1.65082 1.72335 0.528177 0.647897 17.1872 0.173548 25.2695 0.114833 3.85665 8.5055
42501.00 1546.50 0.661427 1.999886 -6101.788207 0.204222 1.028915 -0.537 40.3484 1.65083 1.74933 0.527675 0.648807 17.1629 0.17311 25.2479 0.114515 3.86368 8.51285
42401.00 1546.27 0.658943 1.992368 -6082.639601 0.203534 1.025133 -0.535 40.3541 1.6508 1.77562 0.527181 0.649694 17.1387 0.172667 25.2263 0.114193 3.87077 8.51998
42301.00 1546.04 0.656527 1.985052 -6064.101538 0.202867 1.021457 -0.534 40.3599 1.65073 1.80223 0.526694 0.650556 17.1144 0.172219 25.2045 0.113868 3.87794 8.52689
42201.00 1545.81 0.654179 1.977939 -6046.176544 0.202221 1.017885 -0.532 40.3656 1.65064 1.82915 0.526215 0.651394 17.0901 0.171766 25.1828 0.11354 3.88518 8.53358
42101.00 1545.58 0.651899 1.971030 -6028.867254 0.201595 1.014419 -0.530 40.3713 1.65051 1.85639 0.525744 0.652207 17.0658 0.171307 25.161 0.113209 3.89249 8.54005
