Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1355.24 100.138999 0.000000 59.089279 13.250131 13.847565 12.909745 0.000000 1.042279 
43901.00 1355.03 100.138999 0.000000 59.088500 13.240424 13.855682 12.911269 0.000000 1.043124 
43801.00 1354.83 100.138999 0.000000 59.087714 13.230649 13.863846 12.912814 0.000000 1.043976 
43701.00 1354.63 100.138999 0.000000 59.086921 13.220804 13.872058 12.914381 0.000000 1.044835 
43601.00 1354.43 100.138999 0.000000 59.086122 13.210890 13.880318 12.915968 0.000000 1.045701 
43501.00 1354.23 100.138999 0.000000 59.085316 13.200906 13.888626 12.917577 0.000000 1.046575 
43401.00 1354.03 100.138999 0.000000 59.084503 13.190850 13.896983 12.919207 0.000000 1.047456 
43301.00 1353.83 100.138999 0.000000 59.083684 13.180723 13.905389 12.920859 0.000000 1.048344 
43201.00 1353.63 100.138999 0.000000 59.082857 13.170524 13.913845 12.922533 0.000000 1.049240 
43101.00 1353.43 100.138999 0.000000 59.082024 13.160251 13.922352 12.924230 0.000000 1.050143 
43001.00 1353.23 100.138999 0.000000 59.081183 13.149904 13.930909 12.925949 0.000000 1.051054 
42901.00 1353.03 100.138999 0.000000 59.080335 13.139483 13.939518 12.927690 0.000000 1.051973 
42801.00 1352.82 100.138999 0.000000 59.079480 13.128987 13.948178 12.929455 0.000000 1.052900 
42701.00 1352.62 100.138999 0.000000 59.078617 13.118415 13.956890 12.931243 0.000000 1.053835 
42601.00 1352.42 100.138999 0.000000 59.077746 13.107765 13.965656 12.933054 0.000000 1.054778 
42501.00 1352.22 100.138999 0.000000 59.076868 13.097039 13.974474 12.934889 0.000000 1.055729 
42401.00 1352.02 100.138999 0.000000 59.075982 13.086233 13.983347 12.936748 0.000000 1.056689 
42301.00 1351.82 100.138999 0.000000 59.075088 13.075349 13.992273 12.938631 0.000000 1.057657 
42201.00 1351.62 100.138999 0.000000 59.074186 13.064385 14.001255 12.940539 0.000000 1.058634 
42101.00 1351.42 100.138999 0.000000 59.073276 13.053340 14.010292 12.942471 0.000000 1.059620 
42001.00 1351.22 100.138999 0.000000 59.072357 13.042214 14.019385 12.944428 0.000000 1.060614 
41901.00 1351.01 100.138999 0.000000 59.071431 13.031005 14.028535 12.946411 0.000000 1.061618 
41801.00 1350.81 100.138999 0.000000 59.070495 13.019713 14.037742 12.948418 0.000000 1.062631 
41701.00 1350.61 100.138999 0.000000 59.069551 13.008337 14.047006 12.950452 0.000000 1.063653 
41601.00 1350.41 100.138999 0.000000 59.068598 12.996876 14.056329 12.952511 0.000000 1.064685 
41501.00 1350.21 100.138999 0.000000 59.067636 12.985329 14.065710 12.954597 0.000000 1.065726 
41401.00 1350.01 100.138999 0.000000 59.066665 12.973696 14.075151 12.956710 0.000000 1.066777 
41301.00 1349.81 100.138999 0.000000 59.065685 12.961975 14.084653 12.958849 0.000000 1.067838 
41201.00 1349.60 100.138999 0.000000 59.064696 12.950165 14.094215 12.961015 0.000000 1.068909 
41101.00 1349.40 100.138999 0.000000 59.063697 12.938266 14.103838 12.963209 0.000000 1.069990 
41001.00 1349.20 100.138999 0.000000 59.062688 12.926276 14.113523 12.965430 0.000000 1.071081 
40901.00 1349.00 100.138999 0.000000 59.061670 12.914195 14.123271 12.967679 0.000000 1.072183 
40801.00 1348.80 100.138999 0.000000 59.060642 12.902022 14.133083 12.969957 0.000000 1.073296 
40701.00 1348.60 100.138999 0.000000 59.059603 12.889755 14.142958 12.972263 0.000000 1.074419 
40601.00 1348.39 100.138999 0.000000 59.058555 12.877395 14.152898 12.974598 0.000000 1.075554 
40501.00 1348.19 100.138999 0.000000 59.057496 12.864938 14.162903 12.976962 0.000000 1.076699 
40401.00 1347.99 100.138999 0.000000 59.056426 12.852386 14.172975 12.979356 0.000000 1.077856 
40301.00 1347.79 100.138999 0.000000 59.055345 12.839736 14.183113 12.981780 0.000000 1.079025 
40201.00 1347.59 100.138999 0.000000 59.054254 12.826987 14.193319 12.984234 0.000000 1.080205 
40101.00 1347.38 100.138999 0.000000 59.053152 12.814139 14.203593 12.986718 0.000000 1.081397 
40001.00 1347.18 100.138999 0.000000 59.052038 12.801190 14.213937 12.989233 0.000000 1.082601 
39901.00 1346.98 100.138999 0.000000 59.050913 12.788139 14.224350 12.991780 0.000000 1.083818 
39801.00 1346.78 100.138999 0.000000 59.049776 12.774986 14.234833 12.994357 0.000000 1.085047 
39701.00 1346.57 100.138999 0.000000 59.048627 12.761728 14.245388 12.996967 0.000000 1.086288 
39601.00 1346.37 100.138999 0.000000 59.047466 12.748365 14.256015 12.999609 0.000000 1.087543 
