Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1225.13 100.138999 0.000000 59.067074 13.782700 13.786004 12.502064 0.000000 1.001156 
43901.00 1224.95 100.138999 0.000000 59.066572 13.775418 13.793160 12.502095 0.000000 1.001754 
43801.00 1224.78 100.138999 0.000000 59.066066 13.768085 13.800356 12.502137 0.000000 1.002357 
43701.00 1224.60 100.138999 0.000000 59.065556 13.760701 13.807590 12.502190 0.000000 1.002963 
43601.00 1224.43 100.138999 0.000000 59.065042 13.753265 13.814863 12.502255 0.000000 1.003573 
43501.00 1224.25 100.138999 0.000000 59.064525 13.745778 13.822176 12.502332 0.000000 1.004188 
43401.00 1224.07 100.138999 0.000000 59.064004 13.738239 13.829529 12.502421 0.000000 1.004807 
43301.00 1223.90 100.138999 0.000000 59.063478 13.730647 13.836922 12.502521 0.000000 1.005430 
43201.00 1223.72 100.138999 0.000000 59.062949 13.723002 13.844356 12.502634 0.000000 1.006058 
43101.00 1223.54 100.138999 0.000000 59.062416 13.715303 13.851831 12.502759 0.000000 1.006691 
43001.00 1223.37 100.138999 0.000000 59.061879 13.707549 13.859347 12.502896 0.000000 1.007327 
42901.00 1223.19 100.138999 0.000000 59.061338 13.699741 13.866905 12.503046 0.000000 1.007969 
42801.00 1223.02 100.138999 0.000000 59.060792 13.691878 13.874505 12.503209 0.000000 1.008615 
42701.00 1222.84 100.138999 0.000000 59.060242 13.683959 13.882147 12.503384 0.000000 1.009266 
42601.00 1222.66 100.138999 0.000000 59.059688 13.675984 13.889833 12.503573 0.000000 1.009921 
42501.00 1222.49 100.138999 0.000000 59.059130 13.667952 13.897561 12.503774 0.000000 1.010582 
42401.00 1222.31 100.138999 0.000000 59.058567 13.659863 13.905334 12.503989 0.000000 1.011247 
42301.00 1222.13 100.138999 0.000000 59.057999 13.651716 13.913150 12.504216 0.000000 1.011918 
42201.00 1221.96 100.138999 0.000000 59.057427 13.643511 13.921010 12.504458 0.000000 1.012593 
42101.00 1221.78 100.138999 0.000000 59.056851 13.635246 13.928915 12.504713 0.000000 1.013274 
42001.00 1221.60 100.138999 0.000000 59.056270 13.626922 13.936866 12.504982 0.000000 1.013959 
41901.00 1221.43 100.138999 0.000000 59.055684 13.618538 13.944862 12.505265 0.000000 1.014650 
41801.00 1221.25 100.138999 0.000000 59.055093 13.610094 13.952904 12.505562 0.000000 1.015347 
41701.00 1221.07 100.138999 0.000000 59.054497 13.601588 13.960992 12.505873 0.000000 1.016049 
41601.00 1220.90 100.138999 0.000000 59.053897 13.593020 13.969128 12.506199 0.000000 1.016756 
41501.00 1220.72 100.138999 0.000000 59.053291 13.584390 13.977310 12.506539 0.000000 1.017469 
41401.00 1220.54 100.138999 0.000000 59.052681 13.575697 13.985541 12.506894 0.000000 1.018187 
41301.00 1220.37 100.138999 0.000000 59.052065 13.566940 13.993819 12.507264 0.000000 1.018911 
41201.00 1220.19 100.138999 0.000000 59.051444 13.558119 14.002146 12.507649 0.000000 1.019642 
