Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
10301.00 1222.57 0.028957 0.080887 -359.719676 0.010994 0.043893 2.831 54.5106 0.553374 19.4629 0.0706239 0.297034 3.34993 0.0114749 6.68505 0.00606731 3.78271 11.2702
10201.00 1222.24 0.071318 0.199112 -886.607711 0.027085 0.108107 2.844 54.575 0.552301 19.4722 0.0717486 0.291722 3.34472 0.0113064 6.68785 0.00597568 3.83626 11.1509
10101.00 1221.92 0.114366 0.319131 -1422.832801 0.043447 0.173366 2.857 54.6386 0.55128 19.4812 0.0729052 0.286466 3.33971 0.0111393 6.69098 0.00588487 3.8908 11.031
10001.00 1221.58 0.158132 0.441021 -1968.770304 0.060090 0.239715 2.870 54.7015 0.550312 19.4898 0.0740952 0.281265 3.33492 0.0109736 6.69444 0.00579488 3.94635 10.9106
9901.00 1221.25 0.202644 0.564861 -2524.816185 0.077025 0.307200 2.883 54.7636 0.549398 19.498 0.0753198 0.276119 3.33034 0.0108093 6.69823 0.0057057 4.00293 10.7895
9801.00 1220.92 0.247936 0.690736 -3091.388397 0.094266 0.375871 2.896 54.8249 0.548538 19.5059 0.0765804 0.271028 3.32598 0.0106465 6.70237 0.00561733 4.06057 10.6678
9701.00 1220.58 0.294042 0.818735 -3668.928331 0.111825 0.445779 2.908 54.8854 0.547733 19.5134 0.0778786 0.265992 3.32185 0.0104851 6.70686 0.00552977 4.1193 10.5455
9601.00 1220.24 0.340997 0.948951 -4257.902447 0.129715 0.516979 2.921 54.945 0.546984 19.5206 0.0792159 0.261011 3.31795 0.010325 6.71169 0.00544302 4.17913 10.4227
9501.00 1219.90 0.388839 1.081485 -4858.803932 0.147951 0.589529 2.934 55.0038 0.546292 19.5273 0.080594 0.256084 3.31428 0.0101664 6.71688 0.00535706 4.24009 10.2992
9401.00 1219.56 0.437609 1.216441 -5472.154567 0.166548 0.663490 2.946 55.0616 0.545657 19.5337 0.0820145 0.251212 3.31084 0.0100092 6.72243 0.00527191 4.30222 10.1751
9301.00 1219.22 0.487349 1.353932 -6098.506698 0.185523 0.738928 2.958 55.1185 0.54508 19.5396 0.0834795 0.246395 3.30765 0.00985332 6.72834 0.00518755 4.36553 10.0504
9201.00 1218.87 0.538105 1.494074 -6738.445363 0.204892 0.815910 2.970 55.1744 0.544562 19.5452 0.0849906 0.241633 3.30471 0.00969887 6.73462 0.00510398 4.43004 9.92502
9101.00 1218.52 0.589924 1.636993 -7392.590593 0.224673 0.894511 2.982 55.2293 0.544104 19.5504 0.08655 0.236925 3.30202 0.00954581 6.74127 0.0050212 4.4958 9.79907
9001.00 1218.17 0.642856 1.782821 -8061.599866 0.244887 0.974807 2.994 55.2833 0.543707 19.5551 0.0881598 0.232271 3.29958 0.00939412 6.7483 0.0049392 4.56282 9.67249
8901.00 1217.82 0.696956 1.931699 -8746.170811 0.265552 1.056881 3.006 55.3361 0.543372 19.5594 0.0898222 0.227672 3.2974 0.00924381 6.7557 0.00485799 4.63113 9.54529
8801.00 1217.81 0.615812 1.705869 -7732.310436 0.234652 0.933902 3.014 55.3779 0.548996 19.5468 0.0925343 0.223991 3.30466 0.00909676 6.77679 0.00477958 4.71426 9.40021
8701.00 1218.25 0.362393 1.003388 -4552.136970 0.138074 0.549649 3.016 55.4047 0.562514 19.5126 0.0966684 0.221379 3.32416 0.00895524 6.81544 0.00470543 4.81661 9.23224
8601.00 1218.65 0.122781 0.339786 -1542.920342 0.046775 0.186248 3.018 55.4299 0.575994 19.4792 0.100908 0.218634 3.34351 0.00881711 6.85361 0.00463298 4.92008 9.06477
5101.00 1210.25 0.226791 0.611051 -2896.507114 0.086067 0.345153 3.165 55.7114 0.849894 18.6718 0.324524 0.10645 3.78037 0.00482786 7.7113 0.0025041 8.99747 3.83941
5001.00 1209.36 0.484803 1.304992 -6195.151844 0.183994 0.737834 3.174 55.7285 0.849232 18.6518 0.332989 0.104438 3.77901 0.00472953 7.7145 0.00245091 9.1074 3.72501
4901.00 1208.43 0.758009 2.038481 -9691.745333 0.287707 1.153643 3.183 55.748 0.848059 18.6315 0.34149 0.102538 3.77645 0.00463249 7.71611 0.00239839 9.21531 3.61357
4801.00 1207.46 1.046488 2.811614 -13387.700529 0.397245 1.592690 3.193 55.7702 0.84637 18.6108 0.350008 0.100748 3.77265 0.00453679 7.71611 0.00234659 9.32107 3.50515
4701.00 1206.46 1.304213 3.500729 -16694.276174 0.495143 1.984916 3.204 55.795 0.844142 18.5899 0.358521 0.0990576 3.76766 0.00444243 7.71458 0.0022955 9.42475 3.39962
4601.00 1205.44 1.312791 3.520394 -16813.767253 0.498474 1.997944 3.215 55.8215 0.841254 18.5691 0.36702 0.0974048 3.76184 0.00434911 7.71189 0.00224499 9.52737 3.29597
4501.00 1204.38 1.321025 3.539079 -16929.112538 0.501683 2.010439 3.226 55.8496 0.837696 18.5486 0.375492 0.0957883 3.75518 0.00425687 7.70808 0.00219507 9.62892 3.19417
4401.00 1203.30 1.328909 3.556769 -17040.228557 0.504768 2.022392 3.238 55.8794 0.833459 18.5282 0.38392 0.0942067 3.74771 0.0041657 7.70316 0.00214575 9.72939 3.09418
4301.00 1202.19 1.336437 3.573450 -17147.030717 0.507728 2.033793 3.250 55.9109 0.828536 18.5081 0.392289 0.0926583 3.73944 0.00407562 7.69716 0.00209704 9.82881 2.99596
4201.00 1201.05 1.343602 3.589108 -17249.432639 0.510559 2.044632 3.263 55.9441 0.822919 18.4881 0.400582 0.0911411 3.7304 0.00398664 7.69011 0.00204895 9.92717 2.89946
4101.00 1199.89 1.350399 3.603728 -17347.345290 0.513258 2.054900 3.276 55.9789 0.816602 18.4683 0.408784 0.0896531 3.72061 0.00389875 7.68203 0.00200148 10.0245 2.80463
4001.00 1198.70 1.356819 3.617294 -17440.675998 0.515825 2.064586 3.289 56.0155 0.809581 18.4488 0.416876 0.0881923 3.71009 0.00381198 7.67296 0.00195463 10.1209 2.71141
3901.00 1197.49 1.362858 3.629791 -17529.327269 0.518255 2.073680 3.303 56.0537 0.801852 18.4294 0.424843 0.0867563 3.69888 0.00372632 7.66294 0.00190842 10.2163 2.61973
3801.00 1196.26 1.368506 3.641199 -17613.195405 0.520546 2.082172 3.317 56.0936 0.793415 18.4102 0.432668 0.0853428 3.687 0.00364177 7.652 0.00186283 10.3108 2.52952
3701.00 1195.00 1.373756 3.651502 -17692.168934 0.522694 2.090049 3.332 56.135 0.784269 18.3913 0.440335 0.0839493 3.6745 0.00355834 7.64019 0.00181788 10.4044 2.4407
3601.00 1193.72 1.378599 3.660676 -17766.126851 0.524695 2.097299 3.346 56.1779 0.77442 18.3725 0.447826 0.0825732 3.66142 0.00347601 7.62754 0.00177357 10.4974 2.35317
3501.00 1192.41 1.383027 3.668700 -17834.936679 0.526547 2.103908 3.362 56.2222 0.763872 18.354 0.455127 0.081212 3.64779 0.00339479 7.61411 0.00172989 10.5896 2.26686
3401.00 1191.09 1.387027 3.675548 -17898.452421 0.528244 2.109861 3.377 56.2679 0.752635 18.3358 0.462223 0.0798629 3.63366 0.00331466 7.59994 0.00168684 10.6813 2.18166
3301.00 1189.75 1.390590 3.681191 -17956.512443 0.529781 2.115140 3.393 56.3147 0.74072 18.3178 0.4691 0.0785233 3.61909 0.00323563 7.58509 0.00164442 10.7726 2.09745
3201.00 1188.39 1.393703 3.685596 -18008.937407 0.531153 2.119729 3.409 56.3627 0.728144 18.3001 0.475744 0.0771903 3.60412 0.00315767 7.56962 0.00160262 10.8636 2.01412
