Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1252.17 100.138999 0.000000 59.073798 13.679911 13.822004 12.554746 0.000000 1.008541 
43901.00 1251.99 100.138999 0.000000 59.073246 13.672170 13.829403 12.554999 0.000000 1.009181 
43801.00 1251.81 100.138999 0.000000 59.072690 13.664375 13.836842 12.555265 0.000000 1.009826 
43701.00 1251.63 100.138999 0.000000 59.072130 13.656527 13.844322 12.555545 0.000000 1.010476 
43601.00 1251.45 100.138999 0.000000 59.071566 13.648623 13.851843 12.555837 0.000000 1.011131 
43501.00 1251.26 100.138999 0.000000 59.070997 13.640664 13.859405 12.556142 0.000000 1.011790 
43401.00 1251.08 100.138999 0.000000 59.070424 13.632650 13.867010 12.556461 0.000000 1.012454 
43301.00 1250.90 100.138999 0.000000 59.069847 13.624579 13.874657 12.556793 0.000000 1.013123 
43201.00 1250.72 100.138999 0.000000 59.069265 13.616452 13.882346 12.557139 0.000000 1.013797 
43101.00 1250.54 100.138999 0.000000 59.068679 13.608267 13.890079 12.557499 0.000000 1.014475 
43001.00 1250.36 100.138999 0.000000 59.068088 13.600024 13.897855 12.557872 0.000000 1.015159 
42901.00 1250.18 100.138999 0.000000 59.067492 13.591724 13.905675 12.558260 0.000000 1.015848 
42801.00 1250.00 100.138999 0.000000 59.066892 13.583364 13.913539 12.558662 0.000000 1.016543 
42701.00 1249.81 100.138999 0.000000 59.066287 13.574945 13.921447 12.559078 0.000000 1.017242 
42601.00 1249.63 100.138999 0.000000 59.065677 13.566466 13.929401 12.559509 0.000000 1.017947 
42501.00 1249.45 100.138999 0.000000 59.065062 13.557926 13.937399 12.559954 0.000000 1.018658 
42401.00 1249.27 100.138999 0.000000 59.064442 13.549325 13.945444 12.560414 0.000000 1.019374 
42301.00 1249.09 100.138999 0.000000 59.063817 13.540662 13.953535 12.560889 0.000000 1.020095 
42201.00 1248.91 100.138999 0.000000 59.063187 13.531937 13.961672 12.561380 0.000000 1.020822 
42101.00 1248.73 100.138999 0.000000 59.062552 13.523150 13.969857 12.561885 0.000000 1.021555 
42001.00 1248.55 100.138999 0.000000 59.061912 13.514298 13.978089 12.562406 0.000000 1.022294 
41901.00 1248.36 100.138999 0.000000 59.061266 13.505383 13.986369 12.562943 0.000000 1.023038 
41801.00 1248.18 100.138999 0.000000 59.060614 13.496403 13.994697 12.563496 0.000000 1.023789 
41701.00 1248.00 100.138999 0.000000 59.059957 13.487357 14.003074 12.564064 0.000000 1.024546 
41601.00 1247.82 100.138999 0.000000 59.059295 13.478246 14.011501 12.564649 0.000000 1.025309 
41501.00 1247.64 100.138999 0.000000 59.058627 13.469067 14.019977 12.565250 0.000000 1.026078 
41401.00 1247.46 100.138999 0.000000 59.057953 13.459822 14.028503 12.565868 0.000000 1.026853 
41301.00 1247.27 100.138999 0.000000 59.057273 13.450508 14.037080 12.566502 0.000000 1.027635 
41201.00 1247.09 100.138999 0.000000 59.056588 13.441126 14.045708 12.567153 0.000000 1.028424 
41101.00 1246.91 100.138999 0.000000 59.055896 13.431675 14.054388 12.567821 0.000000 1.029219 
41001.00 1246.73 100.138999 0.000000 59.055198 13.422153 14.063120 12.568507 0.000000 1.030021 
40901.00 1246.55 100.138999 0.000000 59.054494 13.412561 14.071905 12.569210 0.000000 1.030829 
40801.00 1246.37 100.138999 0.000000 59.053784 13.402897 14.080743 12.569931 0.000000 1.031645 
40701.00 1246.18 100.138999 0.000000 59.053067 13.393162 14.089634 12.570669 0.000000 1.032467 
40601.00 1246.00 100.138999 0.000000 59.052344 13.383353 14.098580 12.571425 0.000000 1.033297 
40501.00 1245.82 100.138999 0.000000 59.051614 13.373471 14.107580 12.572200 0.000000 1.034134 
40401.00 1245.64 100.138999 0.000000 59.050878 13.363514 14.116636 12.572993 0.000000 1.034978 
40301.00 1245.46 100.138999 0.000000 59.050134 13.353482 14.125747 12.573805 0.000000 1.035830 
40201.00 1245.28 100.138999 0.000000 59.049384 13.343375 14.134915 12.574636 0.000000 1.036689 
40101.00 1245.09 100.138999 0.000000 59.048627 13.333190 14.144140 12.575486 0.000000 1.037556 
40001.00 1244.91 100.138999 0.000000 59.047863 13.322928 14.153422 12.576355 0.000000 1.038431 
39901.00 1244.73 100.138999 0.000000 59.047091 13.312588 14.162763 12.577243 0.000000 1.039314 
39801.00 1244.55 100.138999 0.000000 59.046312 13.302169 14.172162 12.578151 0.000000 1.040205 
39701.00 1244.37 100.138999 0.000000 59.045526 13.291670 14.181620 12.579080 0.000000 1.041104 
39601.00 1244.18 100.138999 0.000000 59.044732 13.281090 14.191139 12.580028 0.000000 1.042011 
39501.00 1244.00 100.138999 0.000000 59.043931 13.270428 14.200717 12.580997 0.000000 1.042926 
39401.00 1243.82 100.138999 0.000000 59.043121 13.259684 14.210357 12.581986 0.000000 1.043851 
39301.00 1243.64 100.138999 0.000000 59.042304 13.248856 14.220059 12.582996 0.000000 1.044784 
