Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1252.17 100.138999 0.0000000000000000 0.000000 241.346918 -1170435.526139 29.958609 123.701796 -19.857114 1376.265542 -6.986 -6.986 0.000000 3.342578 0.000 0 0.000
43901.00 1251.99 100.138999 0.0000000000000000 0.000000 241.346918 -1170735.121798 29.960523 123.707665 -19.864026 1376.201852 -6.991 -6.991 0.000000 3.342365 0.000 0 0.000
43801.00 1251.81 100.138999 0.0000000000000000 0.000000 241.346918 -1171034.736599 29.962438 123.713534 -19.870941 1376.138283 -6.995 -6.995 0.000000 3.342151 0.000 0 0.000
43701.00 1251.63 100.138999 0.0000000000000000 0.000000 241.346918 -1171334.370561 29.964355 123.719402 -19.877860 1376.074834 -7.000 -7.000 0.000000 3.341937 0.000 0 0.000
43601.00 1251.45 100.138999 0.0000000000000000 0.000000 241.346918 -1171634.023704 29.966274 123.725271 -19.884784 1376.011508 -7.004 -7.004 0.000000 3.341723 0.000 0 0.000
43501.00 1251.26 100.138999 0.0000000000000000 0.000000 241.346918 -1171933.696046 29.968195 123.731139 -19.891711 1375.948304 -7.009 -7.009 0.000000 3.341509 0.000 0 0.000
43401.00 1251.08 100.138999 0.0000000000000000 0.000000 241.346918 -1172233.387606 29.970118 123.737007 -19.898642 1375.885224 -7.014 -7.014 0.000000 3.341295 0.000 0 0.000
43301.00 1250.90 100.138999 0.0000000000000000 0.000000 241.346918 -1172533.098403 29.972042 123.742875 -19.905577 1375.822269 -7.018 -7.018 0.000000 3.341080 0.000 0 0.000
43201.00 1250.72 100.138999 0.0000000000000000 0.000000 241.346918 -1172832.828457 29.973969 123.748742 -19.912517 1375.759439 -7.023 -7.023 0.000000 3.340866 0.000 0 0.000
43101.00 1250.54 100.138999 0.0000000000000000 0.000000 241.346918 -1173132.577786 29.975897 123.754610 -19.919461 1375.696736 -7.028 -7.028 0.000000 3.340651 0.000 0 0.000
43001.00 1250.36 100.138999 0.0000000000000000 0.000000 241.346918 -1173432.346411 29.977828 123.760477 -19.926408 1375.634161 -7.032 -7.032 0.000000 3.340435 0.000 0 0.000
42901.00 1250.18 100.138999 0.0000000000000000 0.000000 241.346918 -1173732.134352 29.979760 123.766345 -19.933360 1375.571715 -7.037 -7.037 0.000000 3.340220 0.000 0 0.000
42801.00 1250.00 100.138999 0.0000000000000000 0.000000 241.346918 -1174031.941627 29.981695 123.772212 -19.940317 1375.509399 -7.042 -7.042 0.000000 3.340005 0.000 0 0.000
42701.00 1249.81 100.138999 0.0000000000000000 0.000000 241.346918 -1174331.768257 29.983631 123.778079 -19.947277 1375.447214 -7.047 -7.047 0.000000 3.339789 0.000 0 0.000
42601.00 1249.63 100.138999 0.0000000000000000 0.000000 241.346918 -1174631.614261 29.985570 123.783946 -19.954242 1375.385160 -7.051 -7.051 0.000000 3.339573 0.000 0 0.000
42501.00 1249.45 100.138999 0.0000000000000000 0.000000 241.346918 -1174931.479660 29.987510 123.789813 -19.961211 1375.323240 -7.056 -7.056 0.000000 3.339357 0.000 0 0.000
42401.00 1249.27 100.138999 0.0000000000000000 0.000000 241.346918 -1175231.364474 29.989453 123.795680 -19.968185 1375.261454 -7.061 -7.061 0.000000 3.339141 0.000 0 0.000
42301.00 1249.09 100.138999 0.0000000000000000 0.000000 241.346918 -1175531.268723 29.991397 123.801547 -19.975163 1375.199803 -7.066 -7.066 0.000000 3.338924 0.000 0 0.000
42201.00 1248.91 100.138999 0.0000000000000000 0.000000 241.346918 -1175831.192427 29.993344 123.807414 -19.982146 1375.138288 -7.070 -7.070 0.000000 3.338707 0.000 0 0.000
42101.00 1248.73 100.138999 0.0000000000000000 0.000000 241.346918 -1176131.135608 29.995293 123.813281 -19.989133 1375.076911 -7.075 -7.075 0.000000 3.338490 0.000 0 0.000
42001.00 1248.55 100.138999 0.0000000000000000 0.000000 241.346918 -1176431.098286 29.997243 123.819149 -19.996125 1375.015673 -7.080 -7.080 0.000000 3.338273 0.000 0 0.000
41901.00 1248.36 100.138999 0.0000000000000000 0.000000 241.346918 -1176731.080482 29.999196 123.825016 -20.003121 1374.954574 -7.085 -7.085 0.000000 3.338056 0.000 0 0.000
41801.00 1248.18 100.138999 0.0000000000000000 0.000000 241.346918 -1177031.082216 30.001151 123.830883 -20.010122 1374.893617 -7.090 -7.090 0.000000 3.337839 0.000 0 0.000
41701.00 1248.00 100.138999 0.0000000000000000 0.000000 241.346918 -1177331.103511 30.003108 123.836751 -20.017128 1374.832802 -7.094 -7.094 0.000000 3.337621 0.000 0 0.000
41601.00 1247.82 100.138999 0.0000000000000000 0.000000 241.346918 -1177631.144386 30.005067 123.842618 -20.024138 1374.772130 -7.099 -7.099 0.000000 3.337403 0.000 0 0.000
41501.00 1247.64 100.138999 0.0000000000000000 0.000000 241.346918 -1177931.204864 30.007029 123.848486 -20.031153 1374.711602 -7.104 -7.104 0.000000 3.337185 0.000 0 0.000
41401.00 1247.46 100.138999 0.0000000000000000 0.000000 241.346918 -1178231.284965 30.008992 123.854353 -20.038173 1374.651221 -7.109 -7.109 0.000000 3.336966 0.000 0 0.000
41301.00 1247.27 100.138999 0.0000000000000000 0.000000 241.346918 -1178531.384713 30.010958 123.860221 -20.045198 1374.590987 -7.114 -7.114 0.000000 3.336748 0.000 0 0.000
