Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
18601.00 1384.50 0.000529 0.001543 -6.014239 0.000186 0.000819 0.966 46.5371 0.850115 15.5953 0.159736 0.281731 7.97999 0.0324525 13.5046 0.0192474 5.41728 9.62251
18501.00 1384.15 0.034051 0.099315 -387.648414 0.012003 0.052743 0.973 46.5809 0.849368 15.6137 0.161319 0.278904 7.96442 0.0321353 13.4933 0.0190533 5.46207 9.54482
18401.00 1383.80 0.068078 0.198487 -775.594374 0.024004 0.105455 0.981 46.6246 0.84863 15.6319 0.16293 0.276081 7.94896 0.0318193 13.4821 0.01886 5.50734 9.46675
18301.00 1383.44 0.102625 0.299101 -1170.041803 0.036196 0.158980 0.988 46.6682 0.847899 15.6499 0.164571 0.273261 7.93362 0.0315047 13.471 0.0186676 5.5531 9.38831
18201.00 1383.09 0.137709 0.401203 -1571.187430 0.048584 0.213344 0.995 46.7116 0.847176 15.6676 0.166242 0.270447 7.9184 0.0311913 13.46 0.0184761 5.59935 9.30949
18101.00 1382.73 0.173345 0.504838 -1979.235319 0.061174 0.268571 1.002 46.7549 0.84646 15.6852 0.167943 0.267638 7.90328 0.0308792 13.4491 0.0182854 5.64609 9.23031
18001.00 1382.38 0.209551 0.610055 -2394.397171 0.073972 0.324689 1.010 46.798 0.845751 15.7025 0.169675 0.264834 7.88829 0.0305685 13.4383 0.0180956 5.69333 9.15076
17901.00 1382.02 0.246346 0.716902 -2816.892642 0.086985 0.381727 1.017 46.8409 0.84505 15.7196 0.17144 0.262036 7.8734 0.0302591 13.4275 0.0179067 5.74107 9.07085
17801.00 1381.65 0.283748 0.825432 -3246.949655 0.100219 0.439713 1.024 46.8837 0.844355 15.7364 0.173237 0.259245 7.85863 0.029951 13.4169 0.0177187 5.78932 8.99058
17701.00 1381.29 0.321777 0.935697 -3684.804768 0.113682 0.498677 1.031 46.9262 0.843666 15.7531 0.175067 0.25646 7.84398 0.0296443 13.4063 0.0175315 5.83809 8.90997
17601.00 1380.93 0.360452 1.047754 -4130.703500 0.127381 0.558650 1.039 46.9686 0.842984 15.7695 0.176931 0.253683 7.82943 0.0293389 13.3958 0.0173453 5.88737 8.82901
17501.00 1380.56 0.399795 1.161660 -4584.900708 0.141322 0.619666 1.046 47.0108 0.842308 15.7857 0.178829 0.250913 7.81499 0.0290349 13.3854 0.0171599 5.93716 8.7477
17401.00 1380.19 0.439827 1.277475 -5047.660964 0.155514 0.681758 1.053 47.0528 0.841637 15.8016 0.180763 0.248152 7.80067 0.0287323 13.375 0.0169755 5.98748 8.66607
17301.00 1379.82 0.480572 1.395259 -5519.258952 0.169966 0.744960 1.060 47.0947 0.840972 15.8174 0.182732 0.2454 7.78645 0.028431 13.3648 0.0167919 6.03833 8.5841
17201.00 1379.44 0.522051 1.515079 -5999.979873 0.184685 0.809310 1.068 47.1363 0.840311 15.8329 0.184738 0.242656 7.77233 0.0281312 13.3546 0.0166093 6.08971 8.50182
17101.00 1379.07 0.564290 1.636999 -6490.119864 0.199679 0.874844 1.075 47.1777 0.839655 15.8481 0.186782 0.239922 7.75833 0.0278327 13.3444 0.0164276 6.14162 8.41921
17001.00 1378.69 0.607314 1.761091 -6989.986440 0.214959 0.941603 1.082 47.2188 0.839003 15.8632 0.188863 0.237198 7.74442 0.0275356 13.3344 0.0162468 6.19407 8.3363
16901.00 1378.31 0.651148 1.887424 -7499.898938 0.230534 1.009626 1.089 47.2598 0.838354 15.878 0.190983 0.234485 7.73062 0.02724 13.3244 0.0160669 6.24705 8.25309
16801.00 1377.92 0.695821 2.016074 -8020.188982 0.246412 1.078956 1.097 47.3005 0.837708 15.8925 0.193142 0.231783 7.71691 0.0269458 13.3144 0.0158879 6.30058 8.16959
16701.00 1377.54 0.741360 2.147118 -8551.200973 0.262605 1.149637 1.104 47.341 0.837065 15.9069 0.195342 0.229093 7.7033 0.026653 13.3045 0.0157099 6.35465 8.0858
16601.00 1377.15 0.787794 2.280637 -9093.292561 0.279123 1.221713 1.111 47.3813 0.836423 15.921 0.197582 0.226414 7.68978 0.0263616 13.2946 0.0155328 6.40926 8.00173
16501.00 1376.76 0.835155 2.416713 -9646.835168 0.295976 1.295233 1.118 47.4214 0.835782 15.9348 0.199863 0.223748 7.67636 0.0260717 13.2848 0.0153567 6.46442 7.9174
16401.00 1376.36 0.883473 2.555433 -10212.214502 0.313176 1.370245 1.125 47.4612 0.835141 15.9484 0.202187 0.221096 7.66302 0.0257833 13.275 0.0151815 6.52013 7.83281
16301.00 1375.97 0.932781 2.696886 -10789.831090 0.330736 1.446801 1.133 47.5008 0.8345 15.9618 0.204554 0.218457 7.64976 0.0254963 13.2652 0.0150072 6.57639 7.74798
16201.00 1375.57 0.983113 2.841165 -11380.100820 0.348666 1.524952 1.140 47.5401 0.833858 15.975 0.206964 0.215832 7.63659 0.0252109 13.2555 0.0148339 6.6332 7.66291
16101.00 1375.16 1.034505 2.988368 -11983.455500 0.366980 1.604753 1.147 47.5792 0.833213 15.9879 0.209418 0.213222 7.62348 0.0249269 13.2458 0.0146616 6.69056 7.57761
16001.00 1374.76 1.053174 3.040946 -12208.323031 0.373691 1.633800 1.154 47.618 0.832576 16.0005 0.21192 0.210619 7.61053 0.0246443 13.2362 0.0144902 6.74855 7.49197
15901.00 1374.35 1.053186 3.039615 -12217.039876 0.373782 1.633904 1.161 47.6564 0.831951 16.0129 0.214473 0.208021 7.59776 0.0243633 13.2267 0.0143198 6.80721 7.40591
15801.00 1373.94 1.053206 3.038295 -12225.824999 0.373874 1.634019 1.169 47.6944 0.831339 16.0251 0.217078 0.205428 7.58518 0.0240837 13.2173 0.0141503 6.86656 7.31945
15701.00 1373.53 1.053234 3.036987 -12234.681897 0.373968 1.634146 1.176 47.732 0.830739 16.0369 0.219737 0.202839 7.57279 0.0238056 13.208 0.0139819 6.9266 7.23257
15601.00 1373.12 1.053270 3.035690 -12243.614249 0.374064 1.634285 1.183 47.7691 0.830151 16.0485 0.22245 0.200256 7.56059 0.023529 13.1989 0.0138144 6.98734 7.1453
15501.00 1372.70 1.053315 3.034407 -12252.625934 0.374161 1.634438 1.190 47.8058 0.829576 16.0599 0.225219 0.197679 7.54858 0.0232539 13.1899 0.0136479 7.04879 7.05764
15401.00 1372.29 1.053369 3.033137 -12261.721033 0.374261 1.634604 1.197 47.8421 0.829013 16.0709 0.228045 0.195108 7.53676 0.0229803 13.181 0.0134824 7.11095 6.96958
15301.00 1371.87 1.053433 3.031883 -12270.903848 0.374362 1.634784 1.204 47.8779 0.828462 16.0817 0.23093 0.192544 7.52512 0.0227083 13.1723 0.0133179 7.17383 6.88113
15201.00 1371.45 1.053507 3.030644 -12280.178908 0.374466 1.634979 1.211 47.9133 0.827923 16.0922 0.233874 0.189987 7.51368 0.0224377 13.1636 0.0131543 7.23744 6.79231
15101.00 1371.03 1.053591 3.029423 -12289.550987 0.374572 1.635190 1.218 47.9482 0.827395 16.1025 0.236879 0.187437 7.50243 0.0221687 13.1551 0.0129918 7.30178 6.70311
15001.00 1370.60 1.053686 3.028220 -12299.025110 0.374680 1.635416 1.225 47.9827 0.826878 16.1125 0.239946 0.184895 7.49136 0.0219012 13.1467 0.0128302 7.36686 6.61354
14901.00 1370.18 1.053793 3.027036 -12308.606576 0.374791 1.635660 1.232 48.0166 0.826373 16.1221 0.243076 0.182362 7.48049 0.0216352 13.1383 0.0126696 7.43268 6.52361
14801.00 1369.75 1.053911 3.025873 -12318.300964 0.374905 1.635921 1.239 48.0501 0.825878 16.1316 0.246272 0.179838 7.4698 0.0213708 13.1301 0.0125101 7.49926 6.43333
14701.00 1369.32 1.054042 3.024731 -12328.114155 0.375022 1.636200 1.245 48.0831 0.825393 16.1407 0.249533 0.177323 7.45929 0.0211079 13.122 0.0123515 7.56659 6.3427
14601.00 1368.89 1.054185 3.023613 -12338.052346 0.375142 1.636499 1.252 48.1155 0.824918 16.1495 0.252862 0.174818 7.44897 0.0208466 13.1139 0.012194 7.63468 6.25173
14501.00 1368.45 1.054342 3.022520 -12348.122067 0.375265 1.636818 1.259 48.1475 0.824453 16.1581 0.256259 0.172323 7.43884 0.0205868 13.1059 0.0120374 7.70354 6.16043
14401.00 1368.01 1.054513 3.021453 -12358.330203 0.375392 1.637157 1.266 48.1789 0.823996 16.1664 0.259726 0.169839 7.42888 0.0203286 13.098 0.0118819 7.77318 6.06881
14301.00 1367.57 1.054699 3.020414 -12368.684008 0.375523 1.637519 1.272 48.2099 0.823547 16.1744 0.263265 0.167367 7.4191 0.020072 13.0902 0.0117274 7.84358 5.97688
14201.00 1367.13 1.054900 3.019405 -12379.191132 0.375658 1.637903 1.279 48.2403 0.823106 16.1821 0.266876 0.164906 7.4095 0.0198169 13.0824 0.0115739 7.91476 5.88465
14101.00 1366.69 1.055117 3.018427 -12389.859633 0.375797 1.638311 1.286 48.2701 0.822671 16.1896 0.270561 0.162457 7.40007 0.0195634 13.0747 0.0114214 7.98673 5.79213
14001.00 1366.24 1.055351 3.017482 -12400.698022 0.375941 1.638744 1.292 48.2994 0.822242 16.1968 0.274321 0.160022 7.39081 0.0193116 13.067 0.0112699 8.05948 5.69934
13901.00 1365.79 1.055602 3.016572 -12411.715258 0.376089 1.639204 1.299 48.3282 0.821818 16.2036 0.278158 0.157599 7.38172 0.0190613 13.0594 0.0111194 8.13301 5.60627
13801.00 1365.33 1.055871 3.015700 -12422.920796 0.376243 1.639690 1.305 48.3565 0.821398 16.2102 0.282072 0.155191 7.37279 0.0188126 13.0517 0.01097 8.20734 5.51295
13701.00 1364.88 1.056160 3.014867 -12434.324608 0.376402 1.640205 1.312 48.3842 0.820981 16.2165 0.286064 0.152796 7.36401 0.0185655 13.0441 0.0108216 8.28245 5.4194
13601.00 1364.42 1.056468 3.014076 -12445.937211 0.376567 1.640750 1.318 48.4114 0.820565 16.2226 0.290136 0.150417 7.35539 0.01832 13.0366 0.0106743 8.35835 5.32561
13501.00 1363.95 1.056797 3.013329 -12457.769699 0.376738 1.641325 1.325 48.438 0.82015 16.2283 0.294289 0.148053 7.34691 0.0180762 13.029 0.0105279 8.43504 5.23162
13401.00 1363.49 1.057148 3.012629 -12469.833777 0.376915 1.641934 1.331 48.4641 0.819734 16.2338 0.298524 0.145705 7.33858 0.0178339 13.0214 0.0103826 8.51252 5.13743
13301.00 1363.02 1.057522 3.011978 -12482.141795 0.377099 1.642576 1.337 48.4897 0.819316 16.239 0.302841 0.143374 7.33037 0.0175933 13.0137 0.0102384 8.59078 5.04306
13201.00 1362.55 1.057919 3.011379 -12494.706781 0.377291 1.643254 1.344 48.5147 0.818893 16.2439 0.307242 0.14106 7.3223 0.0173544 13.0061 0.0100952 8.66983 4.94852
13101.00 1362.07 1.058342 3.010836 -12507.542487 0.377490 1.643969 1.350 48.5392 0.818465 16.2486 0.311727 0.138764 7.31434 0.0171171 12.9984 0.00995302 8.74965 4.85385
13001.00 1361.59 1.058790 3.010351 -12520.663424 0.377698 1.644723 1.356 48.5632 0.818029 16.2529 0.316297 0.136486 7.3065 0.0168814 12.9906 0.00981191 8.83025 4.75904
12901.00 1361.11 1.059266 3.009927 -12534.084908 0.377914 1.645518 1.362 48.5866 0.817584 16.257 0.320953 0.134227 7.29875 0.0166475 12.9827 0.00967186 8.91162 4.66413
12801.00 1360.62 1.059770 3.009569 -12547.823102 0.378139 1.646355 1.369 48.6096 0.817126 16.2609 0.325694 0.131987 7.29111 0.0164151 12.9748 0.00953286 8.99375 4.56914
12701.00 1360.12 1.060304 3.009279 -12561.895071 0.378374 1.647238 1.375 48.632 0.816655 16.2644 0.330522 0.129767 7.28354 0.0161845 12.9667 0.00939492 9.07663 4.47408
12601.00 1359.63 1.060870 3.009062 -12576.318820 0.378619 1.648167 1.381 48.654 0.816167 16.2678 0.335437 0.127568 7.27605 0.0159556 12.9586 0.00925805 9.16026 4.37897
12501.00 1359.13 1.061468 3.008922 -12591.113370 0.378874 1.649145 1.387 48.6755 0.81566 16.2708 0.340438 0.125391 7.26861 0.0157283 12.9503 0.00912225 9.24463 4.28385
12401.00 1358.62 1.062101 3.008863 -12606.298783 0.379142 1.650174 1.393 48.6965 0.81513 16.2736 0.345525 0.123235 7.26123 0.0155028 12.9418 0.00898753 9.32972 4.18874
12301.00 1358.11 1.062770 3.008889 -12621.896246 0.379421 1.651257 1.399 48.7171 0.814576 16.2762 0.350699 0.121102 7.25388 0.015279 12.9332 0.00885388 9.41552 4.09365
12201.00 1357.60 1.063476 3.009005 -12637.928119 0.379713 1.652397 1.405 48.7373 0.813993 16.2785 0.355958 0.118992 7.24655 0.0150569 12.9244 0.00872132 9.50202 3.99862
12101.00 1357.07 1.064222 3.009216 -12654.418005 0.380019 1.653595 1.411 48.757 0.813379 16.2805 0.361303 0.116906 7.23923 0.0148366 12.9153 0.00858985 9.5892 3.90368
12001.00 1356.55 1.065009 3.009528 -12671.390812 0.380338 1.654856 1.417 48.7764 0.812729 16.2824 0.366731 0.114844 7.2319 0.014618 12.9061 0.00845948 9.67704 3.80884
11901.00 1356.02 1.065840 3.009946 -12688.872826 0.380673 1.656181 1.423 48.7954 0.81204 16.284 0.372243 0.112808 7.22454 0.0144012 12.8966 0.00833021 9.76553 3.71415
11801.00 1355.48 1.066717 3.010476 -12706.891779 0.381024 1.657575 1.429 48.8141 0.811307 16.2853 0.377836 0.110797 7.21715 0.0141861 12.8868 0.00820204 9.85464 3.61964
11701.00 1354.94 1.067641 3.011123 -12725.476923 0.381392 1.659040 1.435 48.8325 0.810526 16.2865 0.383509 0.108813 7.20969 0.0139728 12.8768 0.00807499 9.94435 3.52532
11601.00 1354.39 1.068616 3.011896 -12744.659107 0.381777 1.660581 1.441 48.8506 0.809693 16.2875 0.38926 0.106855 7.20215 0.0137614 12.8664 0.00794905 10.0346 3.43124
11501.00 1353.83 1.069643 3.012799 -12764.470854 0.382182 1.662199 1.447 48.8685 0.808802 16.2882 0.395087 0.104926 7.19451 0.0135518 12.8557 0.00782425 10.1255 3.33744
11401.00 1353.27 1.070725 3.013841 -12784.946419 0.382606 1.663901 1.453 48.8861 0.807849 16.2888 0.400987 0.103025 7.18675 0.0133439 12.8446 0.00770057 10.2169 3.24394
11301.00 1352.70 1.071866 3.015029 -12806.121916 0.383051 1.665689 1.460 48.9037 0.806827 16.2891 0.406958 0.101153 7.17885 0.013138 12.8332 0.00757804 10.3087 3.15078
11201.00 1352.13 1.073067 3.016371 -12828.035322 0.383519 1.667568 1.466 48.9211 0.80573 16.2893 0.412996 0.0993111 7.17078 0.0129339 12.8214 0.00745666 10.401 3.058
11101.00 1351.54 1.074332 3.017876 -12850.726608 0.384009 1.669543 1.472 48.9384 0.804554 16.2893 0.419097 0.0974996 7.16252 0.0127317 12.8091 0.00733644 10.4938 2.96565
11001.00 1350.95 1.075664 3.019551 -12874.237765 0.384525 1.671618 1.478 48.9557 0.80329 16.2892 0.425258 0.0957193 7.15404 0.0125313 12.7964 0.00721738 10.5869 2.87375
10901.00 1350.35 1.077066 3.021406 -12898.612911 0.385066 1.673797 1.484 48.973 0.801932 16.2889 0.431474 0.0939709 7.14532 0.0123329 12.7832 0.0070995 10.6804 2.78235
10801.00 1349.75 1.078542 3.023451 -12923.898292 0.385635 1.676088 1.490 48.9904 0.800472 16.2884 0.43774 0.0922552 7.13632 0.0121364 12.7696 0.0069828 10.7742 2.69149
10701.00 1349.13 1.080096 3.025696 -12950.142337 0.386233 1.678494 1.497 49.008 0.798904 16.2878 0.444051 0.0905727 7.12703 0.0119419 12.7553 0.0068673 10.8683 2.60123
10601.00 1348.51 1.081730 3.028151 -12977.395726 0.386861 1.681021 1.503 49.0257 0.797218 16.2871 0.450401 0.0889244 7.1174 0.0117494 12.7406 0.006753 10.9626 2.51159
10501.00 1347.87 1.083450 3.030826 -13005.711311 0.387521 1.683676 1.509 49.0438 0.795407 16.2862 0.456785 0.0873108 7.10741 0.0115588 12.7252 0.00663992 11.057 2.42264
10401.00 1347.23 1.085258 3.033734 -13035.144147 0.388215 1.686464 1.516 49.0621 0.793461 16.2853 0.463195 0.0857328 7.09703 0.0113703 12.7093 0.00652806 11.1516 2.33441
10301.00 1346.57 1.087160 3.036886 -13065.751415 0.388945 1.689393 1.523 49.0809 0.791371 16.2842 0.469624 0.0841911 7.08622 0.0111838 12.6927 0.00641745 11.2462 2.24696
10201.00 1345.91 1.089159 3.040293 -13097.592307 0.389712 1.692467 1.529 49.1002 0.789127 16.283 0.476065 0.0826865 7.07494 0.0109993 12.6755 0.00630808 11.3408 2.16034
10101.00 1345.23 1.091261 3.043969 -13130.727885 0.390518 1.695695 1.536 49.1201 0.786719 16.2818 0.482509 0.0812197 7.06317 0.010817 12.6576 0.00619998 11.4353 2.0746
10001.00 1344.54 1.093469 3.047926 -13165.220832 0.391366 1.699082 1.543 49.1406 0.784137 16.2805 0.488947 0.0797916 7.05085 0.0106368 12.639 0.00609315 11.5297 1.98979
9901.00 1343.84 1.095789 3.052176 -13201.135165 0.392256 1.702636 1.550 49.1618 0.781369 16.2791 0.495371 0.0784029 7.03796 0.0104587 12.6196 0.00598762 11.6239 1.90598
9801.00 1343.13 1.098224 3.056734 -13238.535809 0.393192 1.706365 1.557 49.184 0.778403 16.2776 0.50177 0.0770546 7.02445 0.0102827 12.5995 0.00588338 11.7178 1.82321
9701.00 1342.41 1.100781 3.061611 -13277.488074 0.394174 1.710274 1.565 49.207 0.775229 16.2761 0.508134 0.0757474 7.01029 0.010109 12.5786 0.00578047 11.8114 1.74155
9601.00 1341.67 1.103462 3.066820 -13318.056981 0.395206 1.714371 1.572 49.2312 0.771833 16.2746 0.514452 0.0744823 6.99543 0.00993753 12.5569 0.0056789 11.9045 1.66106
9501.00 1340.91 1.106273 3.072375 -13360.306385 0.396289 1.718663 1.580 49.2565 0.768203 16.273 0.520713 0.0732601 6.97982 0.0097683 12.5343 0.00557867 11.9971 1.5818
9401.00 1340.14 1.109219 3.078287 -13404.297958 0.397425 1.723155 1.588 49.283 0.764325 16.2713 0.526905 0.0720819 6.96343 0.00960137 12.5109 0.00547982 12.0891 1.50384
9301.00 1339.36 1.112302 3.084566 -13450.089788 0.398616 1.727854 1.596 49.311 0.760187 16.2697 0.533015 0.0709486 6.9462 0.00943677 12.4866 0.00538235 12.1803 1.42724
9201.00 1338.56 1.115526 3.091223 -13497.734867 0.399863 1.732765 1.605 49.3406 0.755774 16.2679 0.539031 0.0698613 6.92809 0.00927453 12.4613 0.00528628 12.2708 1.35206
9101.00 1337.75 1.118895 3.098265 -13547.279062 0.401168 1.737891 1.613 49.3718 0.751074 16.2662 0.544938 0.0688209 6.90906 0.0091147 12.4351 0.00519165 12.3603 1.27838
9001.00 1336.91 1.122410 3.105700 -13598.758796 0.402533 1.743237 1.622 49.4048 0.746071 16.2644 0.550725 0.0678287 6.88906 0.00895731 12.408 0.00509846 12.4488 1.20627
8901.00 1336.06 1.126073 3.113528 -13652.198235 0.403957 1.748802 1.631 49.4397 0.740752 16.2626 0.556376 0.0668857 6.86804 0.00880242 12.3799 0.00500673 12.5362 1.1358
8801.00 1335.19 1.129882 3.121751 -13707.605978 0.405442 1.754586 1.641 49.4768 0.735104 16.2607 0.561878 0.0659932 6.84595 0.00865005 12.3507 0.0049165 12.6223 1.06705
8701.00 1334.30 1.133837 3.130364 -13764.971159 0.406987 1.760585 1.650 49.5161 0.729112 16.2587 0.567216 0.0651524 6.82274 0.00850026 12.3206 0.00482779 12.707 1.00008
8601.00 1333.39 1.137932 3.139356 -13824.258993 0.408592 1.766794 1.661 49.5578 0.722763 16.2567 0.572375 0.0643646 6.79838 0.00835309 12.2894 0.00474061 12.7902 0.934975
8501.00 1332.46 1.142163 3.148711 -13885.405613 0.410254 1.773202 1.671 49.602 0.716045 16.2545 0.577342 0.0636313 6.7728 0.0082086 12.2571 0.004655 12.8718 0.871809
8401.00 1331.50 1.146519 3.158405 -13948.312344 0.411972 1.779794 1.682 49.649 0.708947 16.2523 0.582103 0.0629537 6.74598 0.00806684 12.2238 0.00457098 12.9517 0.810658
8301.00 1330.53 1.150989 3.168405 -14012.839316 0.413740 1.786551 1.693 49.6989 0.701456 16.2499 0.586643 0.0623334 6.71788 0.00792786 12.1894 0.00448859 13.0296 0.751597
8201.00 1329.53 1.155555 3.178667 -14078.798593 0.415555 1.793446 1.705 49.7518 0.693565 16.2473 0.590951 0.0617718 6.68844 0.00779172 12.1538 0.00440785 13.1055 0.6947
8101.00 1328.51 1.160198 3.189135 -14145.946991 0.417408 1.800448 1.717 49.808 0.685264 16.2444 0.595012 0.0612703 6.65764 0.00765847 12.1172 0.00432879 13.1792 0.640037
8001.00 1327.47 1.164891 3.199742 -14213.978776 0.419292 1.807516 1.729 49.8675 0.676549 16.2413 0.598817 0.0608305 6.62546 0.00752818 12.0795 0.00425145 13.2506 0.587676
7901.00 1326.40 1.169604 3.210403 -14282.518693 0.421195 1.814600 1.742 49.9305 0.667415 16.2379 0.602355 0.0604539 6.59186 0.00740092 12.0407 0.00417586 13.3195 0.537681
7801.00 1325.30 1.174298 3.221018 -14351.115789 0.423105 1.821643 1.755 49.9973 0.657862 16.2341 0.605617 0.0601418 6.55684 0.00727674 12.0008 0.00410206 13.386 0.49011
7701.00 1324.18 1.178930 3.231471 -14419.238701 0.425006 1.828576 1.769 50.0678 0.647892 16.2298 0.608597 0.0598956 6.52039 0.0071557 11.9598 0.00403008 13.4497 0.445012
