Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
25901.00 1460.06 0.007110 0.021169 -75.185788 0.002386 0.011091 0.178 42.6694 1.19491 10.9706 0.280713 0.517156 11.3385 0.0661584 18.2208 0.0411109 4.99513 9.70555
25801.00 1459.72 0.016986 0.050561 -179.791521 0.005704 0.026501 0.183 42.6857 1.18821 11.0369 0.280898 0.508846 11.3194 0.0654774 18.1993 0.0406777 5.02559 9.64903
25701.00 1459.39 0.027033 0.080445 -286.390083 0.009080 0.042182 0.189 42.7021 1.18148 11.103 0.28106 0.500537 11.3004 0.0648003 18.1778 0.040247 5.05637 9.59213
25601.00 1459.05 0.037253 0.110828 -395.014459 0.012517 0.058136 0.194 42.7187 1.17471 11.1691 0.281201 0.492231 11.2815 0.0641271 18.1563 0.039819 5.08747 9.53485
25501.00 1458.71 0.047649 0.141716 -505.697982 0.016015 0.074368 0.199 42.7353 1.1679 11.2351 0.281318 0.48393 11.2628 0.0634579 18.1348 0.0393937 5.1189 9.4772
25401.00 1458.37 0.058223 0.173117 -618.474306 0.019575 0.090883 0.205 42.7519 1.16105 11.3009 0.28141 0.475636 11.2442 0.0627927 18.1133 0.038971 5.15066 9.41917
25301.00 1458.03 0.068979 0.205039 -733.377373 0.023198 0.107685 0.210 42.7687 1.15417 11.3667 0.281478 0.467352 11.2257 0.0621316 18.0917 0.038551 5.18274 9.36076
25201.00 1457.69 0.079918 0.237489 -850.441382 0.026886 0.124778 0.215 42.7855 1.14724 11.4324 0.281519 0.459081 11.2074 0.0614745 18.0702 0.0381338 5.21516 9.30199
25101.00 1457.34 0.091045 0.270473 -969.700750 0.030638 0.142167 0.221 42.8024 1.14028 11.4979 0.281533 0.450823 11.1892 0.0608215 18.0486 0.0377192 5.24791 9.24285
25001.00 1456.99 0.102361 0.304001 -1091.190065 0.034457 0.159855 0.226 42.8194 1.13328 11.5634 0.281518 0.442581 11.1711 0.0601726 18.027 0.0373074 5.28099 9.18334
24901.00 1456.64 0.113869 0.338078 -1214.944043 0.038342 0.177847 0.231 42.8364 1.12625 11.6287 0.281473 0.434358 11.1532 0.0595278 18.0054 0.0368984 5.31442 9.12348
24801.00 1456.29 0.125572 0.372714 -1340.997466 0.042296 0.196148 0.237 42.8535 1.11917 11.6938 0.281398 0.426157 11.1354 0.0588872 17.9837 0.0364921 5.34819 9.06325
24701.00 1455.94 0.137473 0.407914 -1469.385125 0.046319 0.214762 0.242 42.8707 1.11206 11.7589 0.28129 0.417978 11.1177 0.0582508 17.9621 0.0360887 5.3823 9.00268
24601.00 1455.58 0.149574 0.443686 -1600.141755 0.050411 0.233693 0.247 42.8879 1.10491 11.8238 0.28115 0.409825 11.1002 0.0576186 17.9404 0.035688 5.41676 8.94175
24501.00 1455.22 0.161878 0.480037 -1733.301951 0.054574 0.252946 0.253 42.9052 1.09772 11.8886 0.280975 0.4017 11.0829 0.0569907 17.9186 0.0352901 5.45157 8.88047
24401.00 1454.86 0.174389 0.516975 -1868.900080 0.058810 0.272524 0.258 42.9225 1.09049 11.9532 0.280764 0.393605 11.0657 0.056367 17.8969 0.0348951 5.48673 8.81886
24301.00 1454.50 0.187108 0.554506 -2006.970199 0.063118 0.292432 0.264 42.9399 1.08323 12.0177 0.280516 0.385542 11.0486 0.0557477 17.8751 0.0345029 5.52225 8.7569
24201.00 1454.13 0.200038 0.592638 -2147.545940 0.067499 0.312675 0.269 42.9574 1.07592 12.082 0.28023 0.377514 11.0317 0.0551326 17.8532 0.0341136 5.55812 8.6946
24101.00 1453.76 0.213181 0.631376 -2290.660395 0.071956 0.333255 0.275 42.9749 1.06858 12.1462 0.279904 0.369524 11.015 0.054522 17.8313 0.0337271 5.59435 8.63198
24001.00 1453.39 0.226541 0.670727 -2436.345989 0.076488 0.354177 0.280 42.9925 1.06119 12.2102 0.279538 0.361573 10.9984 0.0539156 17.8094 0.0333436 5.63094 8.56903
23901.00 1453.02 0.240120 0.710698 -2584.634335 0.081096 0.375445 0.286 43.0101 1.05377 12.2741 0.279128 0.353663 10.982 0.0533137 17.7873 0.0329629 5.66789 8.50575
23801.00 1452.64 0.253919 0.751294 -2735.556072 0.085781 0.397062 0.291 43.0277 1.04631 12.3377 0.278675 0.345798 10.9658 0.0527162 17.7653 0.0325851 5.7052 8.44216
23701.00 1452.26 0.267942 0.792521 -2889.140699 0.090545 0.419032 0.297 43.0454 1.0388 12.4012 0.278177 0.33798 10.9498 0.0521231 17.7432 0.0322103 5.74288 8.37826
