Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 clinopyroxene_1 feldspar_0 spinel_0 
41601.00 1391.02 100.138983 0.000000 59.067134 12.784625 13.994191 13.209397 0.000000 0.000000 1.083636 
41501.00 1390.81 100.138983 0.000000 59.066026 12.771996 14.003698 13.212447 0.000000 0.000000 1.084815 
41401.00 1390.60 100.138983 0.000000 59.064908 12.759272 14.013267 13.215531 0.000000 0.000000 1.086005 
41301.00 1390.39 100.138983 0.000000 59.063779 12.746450 14.022899 13.218649 0.000000 0.000000 1.087207 
41201.00 1390.18 100.138983 0.000000 59.062639 12.733530 14.032594 13.221800 0.000000 0.000000 1.088420 
41101.00 1389.97 100.138983 0.000000 59.061487 12.720512 14.042353 13.224986 0.000000 0.000000 1.089646 
41001.00 1389.76 100.138983 0.000000 59.060324 12.707392 14.052177 13.228206 0.000000 0.000000 1.090883 
40901.00 1389.55 100.138983 0.000000 59.059149 12.694172 14.062067 13.231462 0.000000 0.000000 1.092133 
40801.00 1389.34 100.138983 0.000000 59.057962 12.680849 14.072022 13.234753 0.000000 0.000000 1.093396 
40701.00 1389.13 100.138983 0.000000 59.056764 12.667423 14.082045 13.238080 0.000000 0.000000 1.094672 
40601.00 1388.92 100.138983 0.000000 59.055553 12.653892 14.092135 13.241443 0.000000 0.000000 1.095960 
40501.00 1388.71 100.138983 0.000000 59.054330 12.640255 14.102294 13.244842 0.000000 0.000000 1.097262 
40401.00 1388.50 100.138983 0.000000 59.053094 12.626511 14.112522 13.248279 0.000000 0.000000 1.098577 
40301.00 1388.29 100.138983 0.000000 59.051845 12.612659 14.122820 13.251753 0.000000 0.000000 1.099905 
40201.00 1388.07 100.138983 0.000000 59.050584 12.598698 14.133189 13.255265 0.000000 0.000000 1.101248 
40101.00 1387.86 100.138983 0.000000 59.049309 12.584626 14.143629 13.258815 0.000000 0.000000 1.102604 
40001.00 1387.65 100.138983 0.000000 59.048020 12.570442 14.154142 13.262403 0.000000 0.000000 1.103975 
39901.00 1387.44 100.138983 0.000000 59.046718 12.556145 14.164728 13.266031 0.000000 0.000000 1.105360 
39801.00 1387.23 100.138983 0.000000 59.045403 12.541733 14.175389 13.269698 0.000000 0.000000 1.106760 
39701.00 1387.02 100.138983 0.000000 59.044073 12.527206 14.186124 13.273405 0.000000 0.000000 1.108176 
39601.00 1386.81 100.138983 0.000000 59.042728 12.512561 14.196935 13.277152 0.000000 0.000000 1.109606 
39501.00 1386.60 100.138983 0.000000 59.041369 12.497799 14.207823 13.280941 0.000000 0.000000 1.111051 
39401.00 1386.39 100.138983 0.000000 59.039996 12.482916 14.218789 13.284770 0.000000 0.000000 1.112513 
39301.00 1386.18 100.138983 0.000000 59.038607 12.467912 14.229833 13.288641 0.000000 0.000000 1.113990 
39201.00 1385.97 100.138983 0.000000 59.037203 12.452785 14.240956 13.292554 0.000000 0.000000 1.115484 
39101.00 1385.76 100.138983 0.000000 59.035783 12.437535 14.252161 13.296510 0.000000 0.000000 1.116994 
39001.00 1385.54 100.138983 0.000000 59.034348 12.422158 14.263446 13.300509 0.000000 0.000000 1.118521 
38901.00 1385.33 100.138983 0.000000 59.032896 12.406655 14.274814 13.304552 0.000000 0.000000 1.120065 
38801.00 1385.12 100.138983 0.000000 59.031428 12.391023 14.286266 13.308639 0.000000 0.000000 1.121627 
38701.00 1384.91 100.138983 0.000000 59.029944 12.375261 14.297802 13.312770 0.000000 0.000000 1.123206 
38601.00 1384.70 100.138983 0.000000 59.028442 12.359367 14.309424 13.316947 0.000000 0.000000 1.124803 
38501.00 1384.49 100.138983 0.000000 59.026923 12.343340 14.321132 13.321169 0.000000 0.000000 1.126419 
38401.00 1384.27 100.138983 0.000000 59.025387 12.327178 14.332928 13.325437 0.000000 0.000000 1.128053 
38301.00 1384.06 100.138983 0.000000 59.023833 12.310880 14.344813 13.329752 0.000000 0.000000 1.129706 
38201.00 1383.85 100.138983 0.000000 59.022261 12.294443 14.356788 13.334114 0.000000 0.000000 1.131378 
38101.00 1383.64 100.138983 0.000000 59.020670 12.277866 14.368853 13.338524 0.000000 0.000000 1.133069 
38001.00 1383.43 100.138983 0.000000 59.019060 12.261148 14.381011 13.342983 0.000000 0.000000 1.134781 
37901.00 1383.22 100.138983 0.000000 59.017431 12.244286 14.393263 13.347490 0.000000 0.000000 1.136513 
37801.00 1383.00 100.138983 0.000000 59.015783 12.227279 14.405609 13.352047 0.000000 0.000000 1.138265 
37701.00 1382.79 100.138983 0.000000 59.014115 12.210124 14.418051 13.356654 0.000000 0.000000 1.140039 
37601.00 1382.58 100.138983 0.000000 59.012427 12.192821 14.430590 13.361311 0.000000 0.000000 1.141834 
37501.00 1382.37 100.138983 0.000000 59.010719 12.175367 14.443227 13.366020 0.000000 0.000000 1.143650 
37401.00 1382.15 100.138983 0.000000 59.008989 12.157760 14.455964 13.370781 0.000000 0.000000 1.145489 
37301.00 1381.94 100.138983 0.000000 59.007238 12.139998 14.468802 13.375595 0.000000 0.000000 1.147350 
37201.00 1381.73 100.138983 0.000000 59.005466 12.122080 14.481743 13.380461 0.000000 0.000000 1.149234 
37101.00 1381.52 100.138983 0.000000 59.003671 12.104002 14.494787 13.385381 0.000000 0.000000 1.151141 
37001.00 1381.30 100.138983 0.000000 59.001854 12.085764 14.507936 13.390356 0.000000 0.000000 1.153073 
36901.00 1381.09 100.138983 0.000000 59.000014 12.067363 14.521192 13.395386 0.000000 0.000000 1.155028 
36801.00 1380.88 100.138983 0.000000 58.998151 12.048796 14.534556 13.400472 0.000000 0.000000 1.157008 
36701.00 1380.66 100.138983 0.000000 58.996265 12.030063 14.548029 13.405614 0.000000 0.000000 1.159013 
36601.00 1380.45 100.138983 0.000000 58.994354 12.011159 14.561614 13.410813 0.000000 0.000000 1.161043 
36501.00 1380.24 100.138983 0.000000 58.992418 11.992084 14.575311 13.416071 0.000000 0.000000 1.163100 
36401.00 1380.02 100.138983 0.000000 58.990458 11.972834 14.589122 13.421386 0.000000 0.000000 1.165183 
36301.00 1379.81 100.138983 0.000000 58.988471 11.953408 14.603049 13.426762 0.000000 0.000000 1.167293 
36201.00 1379.60 100.138983 0.000000 58.986459 11.933803 14.617093 13.432197 0.000000 0.000000 1.169431 
36101.00 1379.38 100.138983 0.000000 58.984421 11.914017 14.631256 13.437693 0.000000 0.000000 1.171596 
36001.00 1379.17 100.138983 0.000000 58.982355 11.894046 14.645540 13.443251 0.000000 0.000000 1.173790 
35901.00 1378.96 100.138983 0.000000 58.980262 11.873890 14.659946 13.448872 0.000000 0.000000 1.176013 
35801.00 1378.74 100.138983 0.000000 58.978141 11.853544 14.674477 13.454555 0.000000 0.000000 1.178266 
35701.00 1378.53 100.138983 0.000000 58.975991 11.833006 14.689134 13.460303 0.000000 0.000000 1.180549 
35601.00 1378.31 100.138983 0.000000 58.973812 11.812274 14.703919 13.466116 0.000000 0.000000 1.182863 
35501.00 1378.10 100.138983 0.000000 58.971603 11.791345 14.718833 13.471994 0.000000 0.000000 1.185208 
35401.00 1377.88 100.138983 0.000000 58.969364 11.770216 14.733879 13.477939 0.000000 0.000000 1.187585 
35301.00 1377.67 100.138983 0.000000 58.967094 11.748883 14.749059 13.483951 0.000000 0.000000 1.189995 
35201.00 1377.46 100.138983 0.000000 58.964793 11.727346 14.764374 13.490032 0.000000 0.000000 1.192438 
35101.00 1377.24 100.138983 0.000000 58.962460 11.705599 14.779828 13.496182 0.000000 0.000000 1.194914 
35001.00 1377.03 100.138983 0.000000 58.960094 11.683640 14.795421 13.502402 0.000000 0.000000 1.197426 
34901.00 1376.81 100.138983 0.000000 58.957694 11.661467 14.811155 13.508694 0.000000 0.000000 1.199972 
34801.00 1376.60 100.138983 0.000000 58.955261 11.639076 14.827034 13.515057 0.000000 0.000000 1.202555 
34701.00 1376.38 100.138983 0.000000 58.952793 11.616463 14.843060 13.521494 0.000000 0.000000 1.205174 
34601.00 1376.17 100.138983 0.000000 58.950289 11.593626 14.859233 13.528005 0.000000 0.000000 1.207830 
34501.00 1375.95 100.138983 0.000000 58.947749 11.570560 14.875558 13.534590 0.000000 0.000000 1.210525 
34401.00 1375.73 100.138983 0.000000 58.945173 11.547264 14.892036 13.541252 0.000000 0.000000 1.213258 
34301.00 1375.52 100.138983 0.000000 58.942558 11.523732 14.908670 13.547992 0.000000 0.000000 1.216031 
34201.00 1375.30 100.138983 0.000000 58.939906 11.499962 14.925461 13.554809 0.000000 0.000000 1.218844 
34101.00 1375.09 100.138983 0.000000 58.937214 11.475950 14.942414 13.561706 0.000000 0.000000 1.221699 
34001.00 1374.87 100.138983 0.000000 58.934482 11.451692 14.959529 13.568683 0.000000 0.000000 1.224596 
33901.00 1374.65 100.138983 0.000000 58.931710 11.427185 14.976811 13.575742 0.000000 0.000000 1.227536 
33801.00 1374.44 100.138983 0.000000 58.928896 11.402423 14.994261 13.582884 0.000000 0.000000 1.230519 
33701.00 1374.22 100.138983 0.000000 58.926039 11.377405 15.011882 13.590109 0.000000 0.000000 1.233548 
33601.00 1374.00 100.138983 0.000000 58.923140 11.352125 15.029677 13.597420 0.000000 0.000000 1.236622 
33501.00 1373.79 100.138983 0.000000 58.920195 11.326579 15.047649 13.604817 0.000000 0.000000 1.239743 
33401.00 1373.57 100.138983 0.000000 58.917206 11.300763 15.065801 13.612302 0.000000 0.000000 1.242911 
33301.00 1373.35 100.138983 0.000000 58.914170 11.274673 15.084136 13.619876 0.000000 0.000000 1.246128 
33201.00 1373.14 100.138983 0.000000 58.911088 11.248304 15.102657 13.627540 0.000000 0.000000 1.249394 
33101.00 1372.92 100.138983 0.000000 58.907957 11.221652 15.121367 13.635296 0.000000 0.000000 1.252712 
33001.00 1372.70 100.138983 0.000000 58.904777 11.194712 15.140270 13.643144 0.000000 0.000000 1.256080 
32901.00 1372.48 100.138983 0.000000 58.901547 11.167479 15.159368 13.651087 0.000000 0.000000 1.259502 
32801.00 1372.26 100.138983 0.000000 58.898266 11.139949 15.178664 13.659126 0.000000 0.000000 1.262978 
32701.00 1372.05 100.138983 0.000000 58.894932 11.112117 15.198163 13.667262 0.000000 0.000000 1.266509 
32601.00 1371.83 100.138983 0.000000 58.891544 11.083978 15.217868 13.675496 0.000000 0.000000 1.270096 
32501.00 1371.61 100.138983 0.000000 58.888103 11.055526 15.237783 13.683831 0.000000 0.000000 1.273740 
32401.00 1371.39 100.138983 0.000000 58.884605 11.026756 15.257910 13.692268 0.000000 0.000000 1.277444 
32301.00 1371.17 100.138983 0.000000 58.881050 10.997664 15.278254 13.700808 0.000000 0.000000 1.281207 
32201.00 1370.95 100.138983 0.000000 58.877437 10.968242 15.298819 13.709453 0.000000 0.000000 1.285032 
32101.00 1370.73 100.138983 0.000000 58.873764 10.938486 15.319609 13.718204 0.000000 0.000000 1.288919 
32001.00 1370.51 100.138983 0.000000 58.870030 10.908391 15.340627 13.727064 0.000000 0.000000 1.292871 
31901.00 1370.29 100.138983 0.000000 58.866234 10.877949 15.361878 13.736034 0.000000 0.000000 1.296888 
31801.00 1370.07 100.138983 0.000000 58.862375 10.847155 15.383366 13.745115 0.000000 0.000000 1.300971 
31701.00 1369.85 100.138983 0.000000 58.858450 10.816003 15.405096 13.754310 0.000000 0.000000 1.305124 
31601.00 1369.63 100.138983 0.000000 58.854459 10.784487 15.427071 13.763621 0.000000 0.000000 1.309346 
31501.00 1369.41 100.138983 0.000000 58.850400 10.752600 15.449296 13.773048 0.000000 0.000000 1.313639 
31401.00 1369.19 100.138983 0.000000 58.846271 10.720335 15.471776 13.782595 0.000000 0.000000 1.318006 
31301.00 1368.97 100.138983 0.000000 58.842071 10.687686 15.494515 13.792263 0.000000 0.000000 1.322447 
31201.00 1368.75 100.138983 0.000000 58.837799 10.654646 15.517520 13.802054 0.000000 0.000000 1.326965 
31101.00 1368.53 100.138983 0.000000 58.833452 10.621207 15.540793 13.811971 0.000000 0.000000 1.331560 
31001.00 1368.31 100.138983 0.000000 58.829029 10.587363 15.564341 13.822015 0.000000 0.000000 1.336236 
30901.00 1368.09 100.138983 0.000000 58.824529 10.553105 15.588168 13.832188 0.000000 0.000000 1.340993 
30801.00 1367.86 100.138983 0.000000 58.819948 10.518427 15.612281 13.842493 0.000000 0.000000 1.345834 
30701.00 1367.64 100.138983 0.000000 58.815287 10.483320 15.636684 13.852931 0.000000 0.000000 1.350760 
30601.00 1367.42 100.138983 0.000000 58.810542 10.447777 15.661384 13.863506 0.000000 0.000000 1.355774 
30501.00 1367.20 100.138983 0.000000 58.805712 10.411790 15.686385 13.874220 0.000000 0.000000 1.360877 
30401.00 1366.97 100.138983 0.000000 58.800794 10.375349 15.711693 13.885075 0.000000 0.000000 1.366072 
30301.00 1366.75 100.138983 0.000000 58.795788 10.338447 15.737316 13.896073 0.000000 0.000000 1.371360 
30201.00 1366.53 100.138983 0.000000 58.790690 10.301074 15.763258 13.907217 0.000000 0.000000 1.376744 
30101.00 1366.30 100.138983 0.000000 58.785498 10.263221 15.789527 13.918509 0.000000 0.000000 1.382227 
30001.00 1366.08 100.138983 0.000000 58.780211 10.224880 15.816129 13.929953 0.000000 0.000000 1.387809 
29901.00 1365.85 100.138983 0.000000 58.774826 10.186041 15.843069 13.941552 0.000000 0.000000 1.393495 
29801.00 1365.63 100.138983 0.000000 58.769341 10.146694 15.870356 13.953306 0.000000 0.000000 1.399285 
29701.00 1365.40 100.138983 0.000000 58.763753 10.106829 15.897997 13.965221 0.000000 0.000000 1.405183 
29601.00 1365.18 100.138983 0.000000 58.758060 10.066436 15.925997 13.977298 0.000000 0.000000 1.411191 
29501.00 1364.95 100.138983 0.000000 58.752260 10.025505 15.954365 13.989541 0.000000 0.000000 1.417313 
29401.00 1364.73 100.138983 0.000000 58.746349 9.984024 15.983109 14.001952 0.000000 0.000000 1.423549 
29301.00 1364.50 100.138983 0.000000 58.740326 9.941983 16.012235 14.014535 0.000000 0.000000 1.429904 
29201.00 1364.27 100.138983 0.000000 58.734186 9.899370 16.041753 14.027294 0.000000 0.000000 1.436380 
29101.00 1364.05 100.138983 0.000000 58.727929 9.856174 16.071669 14.040230 0.000000 0.000000 1.442980 
29001.00 1363.82 100.138983 0.000000 58.721550 9.812384 16.101993 14.053349 0.000000 0.000000 1.449707 
28901.00 1363.59 100.138983 0.000000 58.715048 9.767985 16.132732 14.066653 0.000000 0.000000 1.456564 
28801.00 1363.37 100.138983 0.000000 58.708418 9.722968 16.163897 14.080146 0.000000 0.000000 1.463555 
28701.00 1363.14 100.138983 0.000000 58.701657 9.677317 16.195495 14.093832 0.000000 0.000000 1.470682 
28601.00 1362.91 100.138983 0.000000 58.694763 9.631021 16.227536 14.107714 0.000000 0.000000 1.477949 
28501.00 1362.68 100.138983 0.000000 58.687732 9.584065 16.260029 14.121796 0.000000 0.000000 1.485360 
28401.00 1362.45 100.138983 0.000000 58.680561 9.536436 16.292985 14.136083 0.000000 0.000000 1.492917 
28301.00 1362.22 100.138983 0.000000 58.673246 9.488120 16.326413 14.150579 0.000000 0.000000 1.500625 
28201.00 1361.99 100.138983 0.000000 58.665784 9.439101 16.360324 14.165286 0.000000 0.000000 1.508487 
28101.00 1361.76 100.138983 0.000000 58.658171 9.389366 16.394728 14.180211 0.000000 0.000000 1.516508 
28001.00 1361.53 100.138983 0.000000 58.650402 9.338897 16.429635 14.195358 0.000000 0.000000 1.524690 
27901.00 1361.30 100.138983 0.000000 58.642476 9.287680 16.465058 14.210730 0.000000 0.000000 1.533039 
27801.00 1361.07 100.138983 0.000000 58.634386 9.235698 16.501008 14.226334 0.000000 0.000000 1.541558 
27701.00 1360.84 100.138983 0.000000 58.626129 9.182934 16.537495 14.242172 0.000000 0.000000 1.550252 
27601.00 1360.60 100.138983 0.000000 58.617701 9.129371 16.574534 14.258252 0.000000 0.000000 1.559125 
27501.00 1360.37 100.138983 0.000000 58.609098 9.074992 16.612135 14.274577 0.000000 0.000000 1.568182 
27401.00 1360.14 100.138983 0.000000 58.600314 9.019777 16.650312 14.291153 0.000000 0.000000 1.577427 
27301.00 1359.91 100.138983 0.000000 58.591346 8.963708 16.689077 14.307986 0.000000 0.000000 1.586866 
27201.00 1359.67 100.138983 0.000000 58.582188 8.906766 16.728445 14.325081 0.000000 0.000000 1.596503 
27101.00 1359.44 100.138983 0.000000 58.572835 8.848931 16.768430 14.342443 0.000000 0.000000 1.606344 
27001.00 1359.20 100.138983 0.000000 58.563283 8.790183 16.809045 14.360079 0.000000 0.000000 1.616393 
26901.00 1358.97 100.138983 0.000000 58.553526 8.730500 16.850305 14.377995 0.000000 0.000000 1.626657 
26801.00 1358.73 100.138983 0.000000 58.543559 8.669860 16.892227 14.396197 0.000000 0.000000 1.637140 
26701.00 1358.49 100.138983 0.000000 58.533375 8.608242 16.934824 14.414692 0.000000 0.000000 1.647850 
26601.00 1358.26 100.138983 0.000000 58.522970 8.545622 16.978114 14.433486 0.000000 0.000000 1.658791 
26501.00 1358.02 100.138983 0.000000 58.512338 8.481976 17.022113 14.452587 0.000000 0.000000 1.669970 
26401.00 1357.78 100.138983 0.000000 58.501471 8.417280 17.066838 14.472001 0.000000 0.000000 1.681393 
26301.00 1357.54 100.138983 0.000000 58.490365 8.351509 17.112306 14.491735 0.000000 0.000000 1.693068 
26201.00 1357.30 100.138983 0.000000 58.479012 8.284636 17.158537 14.511798 0.000000 0.000000 1.705000 
26101.00 1357.06 100.138983 0.000000 58.467406 8.216636 17.205548 14.532197 0.000000 0.000000 1.717197 
26001.00 1356.82 100.138983 0.000000 58.455539 8.147479 17.253359 14.552940 0.000000 0.000000 1.729666 
25901.00 1356.58 100.138983 0.000000 58.443405 8.077138 17.301990 14.574035 0.000000 0.000000 1.742415 
25801.00 1356.34 100.138983 0.000000 58.430995 8.005583 17.351462 14.595492 0.000000 0.000000 1.755451 
25701.00 1356.10 100.138983 0.000000 58.418303 7.932784 17.401795 14.617319 0.000000 0.000000 1.768782 
25601.00 1355.86 100.138983 0.000000 58.405320 7.858708 17.453012 14.639525 0.000000 0.000000 1.782417 
25501.00 1355.61 100.138983 0.000000 58.392039 7.783323 17.505135 14.662121 0.000000 0.000000 1.796365 
25401.00 1355.37 100.138983 0.000000 58.378450 7.706597 17.558189 14.685115 0.000000 0.000000 1.810633 
25301.00 1355.13 100.138983 0.000000 58.364544 7.628493 17.612196 14.708518 0.000000 0.000000 1.825232 
25201.00 1354.88 100.138983 0.000000 58.350313 7.548976 17.667182 14.732341 0.000000 0.000000 1.840171 
25101.00 1354.63 100.138983 0.000000 58.335747 7.468009 17.723174 14.756594 0.000000 0.000000 1.855459 
25001.00 1354.39 100.138983 0.000000 58.320837 7.385553 17.780197 14.781289 0.000000 0.000000 1.871107 
24901.00 1354.14 100.138983 0.000000 58.305571 7.301568 17.838280 14.806438 0.000000 0.000000 1.887126 
24801.00 1353.89 100.138983 0.000000 58.289940 7.216012 17.897451 14.832053 0.000000 0.000000 1.903526 
24701.00 1353.64 100.138983 0.000000 58.273933 7.128844 17.957739 14.858147 0.000000 0.000000 1.920320 
24601.00 1353.39 100.138983 0.000000 58.257538 7.040018 18.019177 14.884733 0.000000 0.000000 1.937518 
24501.00 1353.14 100.138983 0.000000 58.240743 6.949489 18.081795 14.911824 0.000000 0.000000 1.955132 
24401.00 1352.89 100.138983 0.000000 58.223537 6.857208 18.145628 14.939434 0.000000 0.000000 1.973177 
24301.00 1352.64 100.138983 0.000000 58.205906 6.763126 18.210708 14.967579 0.000000 0.000000 1.991664 
24201.00 1352.38 100.138983 0.000000 58.187837 6.667192 18.277072 14.996274 0.000000 0.000000 2.010608 
24101.00 1352.13 100.138983 0.000000 58.169317 6.569351 18.344757 15.025534 0.000000 0.000000 2.030023 
24001.00 1351.87 100.138983 0.000000 58.150331 6.469550 18.413801 15.055377 0.000000 0.000000 2.049924 
23901.00 1351.62 100.138983 0.000000 58.130865 6.367729 18.484244 15.085819 0.000000 0.000000 2.070326 
23801.00 1351.36 100.138983 0.000000 58.110902 6.263830 18.556128 15.116878 0.000000 0.000000 2.091246 
23701.00 1351.10 100.138983 0.000000 58.090427 6.157788 18.629494 15.148574 0.000000 0.000000 2.112699 
23601.00 1350.84 100.138983 0.000000 58.069424 6.049541 18.704390 15.180925 0.000000 0.000000 2.134704 
23501.00 1350.58 100.138983 0.000000 58.047874 5.939019 18.780860 15.213952 0.000000 0.000000 2.157278 
23401.00 1350.32 100.138983 0.000000 58.025760 5.826153 18.858953 15.247675 0.000000 0.000000 2.180441 
23301.00 1350.06 100.138983 0.000000 58.003062 5.710870 18.938720 15.282118 0.000000 0.000000 2.204213 
23201.00 1349.80 100.138983 0.000000 57.979761 5.593092 19.020214 15.317304 0.000000 0.000000 2.228613 
23101.00 1349.53 100.138983 0.000000 57.955835 5.472741 19.103488 15.353255 0.000000 0.000000 2.253663 
23001.00 1349.26 100.138983 0.000000 57.931265 5.349733 19.188601 15.389998 0.000000 0.000000 2.279387 
22901.00 1349.00 100.138983 0.000000 57.906026 5.223981 19.275611 15.427559 0.000000 0.000000 2.305806 
22801.00 1348.73 100.138983 0.000000 57.880096 5.095396 19.364581 15.465965 0.000000 0.000000 2.332946 
22701.00 1348.46 100.138983 0.000000 57.853449 4.963882 19.455576 15.505244 0.000000 0.000000 2.360832 
22601.00 1348.19 100.138983 0.000000 57.826061 4.829342 19.548662 15.545428 0.000000 0.000000 2.389491 
22501.00 1347.91 100.138983 0.000000 57.797903 4.691671 19.643911 15.586548 0.000000 0.000000 2.418950 
22401.00 1347.64 100.138983 0.000000 57.768949 4.550762 19.741396 15.628636 0.000000 0.000000 2.449240 
22301.00 1347.36 100.138983 0.000000 57.739169 4.406502 19.841195 15.671728 0.000000 0.000000 2.480390 
22201.00 1347.09 100.138983 0.000000 57.708531 4.258773 19.943387 15.715859 0.000000 0.000000 2.512433 
22101.00 1346.81 100.138983 0.000000 57.677004 4.107452 20.048058 15.761067 0.000000 0.000000 2.545402 
22001.00 1346.53 100.138983 0.000000 57.644554 3.952409 20.155294 15.807393 0.000000 0.000000 2.579333 
21901.00 1346.24 100.138983 0.000000 57.611144 3.793508 20.265190 15.854879 0.000000 0.000000 2.614261 
21801.00 1345.96 100.138983 0.000000 57.576739 3.630608 20.377840 15.903569 0.000000 0.000000 2.650227 
21701.00 1345.67 100.138983 0.000000 57.541298 3.463559 20.493347 15.953508 0.000000 0.000000 2.687270 
21601.00 1345.38 100.138983 0.000000 57.504782 3.292205 20.611816 16.004747 0.000000 0.000000 2.725433 
21501.00 1345.09 100.138983 0.000000 57.467146 3.116382 20.733359 16.057335 0.000000 0.000000 2.764762 
21401.00 1344.80 100.138983 0.000000 57.428345 2.935917 20.858091 16.111328 0.000000 0.000000 2.805301 
21301.00 1344.51 100.138983 0.000000 57.388333 2.750630 20.986136 16.166781 0.000000 0.000000 2.847103 
21201.00 1344.21 100.138983 0.000000 57.347058 2.560331 21.117622 16.223756 0.000000 0.000000 2.890217 
21101.00 1343.91 100.138983 0.000000 57.304469 2.364819 21.252682 16.282314 0.000000 0.000000 2.934698 
21001.00 1343.61 100.138983 0.000000 57.260511 2.163885 21.391459 16.342523 0.000000 0.000000 2.980605 
20901.00 1343.31 100.138983 0.000000 57.215124 1.957308 21.534101 16.404452 0.000000 0.000000 3.027997 
20801.00 1343.00 100.138983 0.000000 57.168248 1.744855 21.680764 16.468177 0.000000 0.000000 3.076938 
20701.00 1342.69 100.138983 0.000000 57.119819 1.526282 21.831613 16.533775 0.000000 0.000000 3.127495 
20601.00 1342.38 100.138983 0.000000 57.069768 1.301330 21.986819 16.601328 0.000000 0.000000 3.179738 
20501.00 1342.06 100.138983 0.000000 57.018024 1.069728 22.146564 16.670926 0.000000 0.000000 3.233742 
20401.00 1341.74 100.138983 0.000000 56.964512 0.831190 22.311038 16.742659 0.000000 0.000000 3.289585 
20301.00 1341.42 100.138983 0.000000 56.909151 0.585415 22.480443 16.816625 0.000000 0.000000 3.347349 
20201.00 1341.10 100.138983 0.000000 56.851858 0.332083 22.654990 16.892929 0.000000 0.000000 3.407122 
20101.00 1340.77 100.138983 0.000000 56.792545 0.070861 22.834902 16.971680 0.000000 0.000000 3.468996 
20001.00 1340.54 100.138983 0.000000 56.776443 0.000000 22.877573 16.999395 0.000000 0.000000 3.485572 
19901.00 1340.34 100.138983 0.000000 56.776480 0.000000 22.869169 17.008102 0.000000 0.000000 3.485232 
19801.00 1340.15 100.138983 0.000000 56.776518 0.000000 22.860685 17.016889 0.000000 0.000000 3.484890 
19701.00 1339.95 100.138983 0.000000 56.776557 0.000000 22.852121 17.025758 0.000000 0.000000 3.484547 
19601.00 1339.76 100.138983 0.000000 56.776596 0.000000 22.843475 17.034709 0.000000 0.000000 3.484203 
19501.00 1339.56 100.138983 0.000000 56.776636 0.000000 22.834746 17.043744 0.000000 0.000000 3.483857 
