Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
15401.00 1331.38 0.033373 0.096185 -392.762795 0.012105 0.051285 1.553 49.4726 0.757113 17.1733 0.119461 0.294497 6.03861 0.0231136 10.7541 0.0132374 4.93362 10.4203
15301.00 1331.04 0.069339 0.199758 -816.638506 0.025157 0.106560 1.562 49.523 0.756219 17.1876 0.12091 0.290685 6.02803 0.0228496 10.7492 0.0130817 4.98365 10.3248
15201.00 1330.70 0.105880 0.304898 -1247.918997 0.038424 0.162727 1.571 49.573 0.75535 17.2015 0.122391 0.286892 6.01762 0.0225871 10.7444 0.0129269 5.03435 10.2289
15101.00 1330.35 0.143017 0.411661 -1686.855766 0.051915 0.219816 1.580 49.6227 0.754506 17.2153 0.123905 0.283118 6.00738 0.0223261 10.7398 0.012773 5.08572 10.1325
15001.00 1330.01 0.180771 0.520104 -2133.711330 0.065636 0.277859 1.589 49.6719 0.753688 17.2287 0.125453 0.279364 5.99731 0.0220665 10.7354 0.0126201 5.13777 10.0357
14901.00 1329.66 0.219163 0.630287 -2588.759794 0.079596 0.336891 1.598 49.7208 0.752896 17.2418 0.127037 0.275629 5.98742 0.0218084 10.7312 0.0124681 5.1905 9.93841
14801.00 1329.31 0.258217 0.742272 -3052.287433 0.093803 0.396948 1.606 49.7693 0.752129 17.2546 0.128656 0.271914 5.9777 0.0215518 10.7272 0.012317 5.24394 9.84069
14701.00 1328.96 0.297957 0.856125 -3524.593300 0.108266 0.458066 1.615 49.8173 0.751388 17.2672 0.130313 0.268219 5.96816 0.0212967 10.7234 0.0121669 5.29808 9.74252
14601.00 1328.60 0.338409 0.971914 -4005.989899 0.122994 0.520285 1.624 49.8649 0.750673 17.2795 0.132007 0.264546 5.9588 0.0210431 10.7197 0.0120177 5.35294 9.64392
14501.00 1328.25 0.379597 1.089709 -4496.803834 0.137997 0.583644 1.632 49.912 0.749983 17.2914 0.133741 0.260894 5.94961 0.020791 10.7163 0.0118694 5.40852 9.54488
14401.00 1327.89 0.421550 1.209585 -4997.376572 0.153284 0.648186 1.641 49.9587 0.749319 17.3031 0.135516 0.257263 5.9406 0.0205404 10.713 0.0117221 5.46483 9.44541
14301.00 1327.53 0.464297 1.331620 -5508.065167 0.168866 0.713956 1.650 50.0049 0.748681 17.3144 0.137332 0.253655 5.93178 0.0202913 10.7099 0.0115757 5.52189 9.34551
14201.00 1327.17 0.507867 1.455895 -6029.243055 0.184755 0.780999 1.658 50.0507 0.748069 17.3255 0.13919 0.25007 5.92313 0.0200437 10.707 0.0114303 5.5797 9.2452
14101.00 1326.81 0.552292 1.582495 -6561.300915 0.200960 0.849365 1.667 50.0959 0.747482 17.3362 0.141093 0.246507 5.91466 0.0197976 10.7043 0.0112858 5.63827 9.14447
14001.00 1326.44 0.597604 1.711509 -7104.647517 0.217496 0.919103 1.675 50.1407 0.74692 17.3467 0.143041 0.242969 5.90637 0.019553 10.7017 0.0111423 5.6976 9.04333
13901.00 1326.07 0.643839 1.843030 -7659.710653 0.234373 0.990268 1.684 50.1849 0.746383 17.3568 0.145035 0.239454 5.89826 0.0193099 10.6994 0.0109997 5.75771 8.94179
13801.00 1325.70 0.691031 1.977156 -8226.938103 0.251605 1.062914 1.692 50.2286 0.745871 17.3666 0.147077 0.235964 5.89032 0.0190684 10.6972 0.010858 5.8186 8.83985
