Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
17801.00 1372.60 0.022074 0.064233 -253.205177 0.007833 0.034128 1.096 47.2218 0.830993 15.9837 0.150145 0.284607 7.50344 0.030002 12.8447 0.017658 5.33764 9.79533
17701.00 1372.25 0.056324 0.163835 -646.558843 0.019992 0.087088 1.103 47.267 0.830209 16.001 0.151718 0.281544 7.4892 0.0296969 12.835 0.0174728 5.38402 9.71311
17601.00 1371.90 0.091102 0.264898 -1046.561166 0.032345 0.140872 1.111 47.3121 0.829436 16.0181 0.15332 0.278489 7.47509 0.029393 12.8254 0.0172885 5.43092 9.63049
17501.00 1371.55 0.126426 0.367467 -1453.418698 0.044899 0.195507 1.119 47.357 0.828675 16.0349 0.154953 0.275442 7.46112 0.0290906 12.8159 0.017105 5.47834 9.54748
17401.00 1371.19 0.162312 0.471590 -1867.345993 0.057659 0.251019 1.126 47.4016 0.827925 16.0515 0.156618 0.272402 7.44727 0.0287894 12.8066 0.0169225 5.5263 9.46408
17301.00 1370.84 0.198779 0.577319 -2288.565944 0.070633 0.307436 1.134 47.4461 0.827187 16.0678 0.158315 0.26937 7.43355 0.0284897 12.7973 0.0167408 5.5748 9.38029
17201.00 1370.48 0.235846 0.684703 -2717.310180 0.083827 0.364789 1.141 47.4903 0.826459 16.0839 0.160045 0.266347 7.41995 0.0281913 12.7882 0.0165601 5.62384 9.29613
17101.00 1370.12 0.273533 0.793799 -3153.819399 0.097248 0.423107 1.149 47.5343 0.825743 16.0998 0.161808 0.263334 7.40649 0.0278944 12.7792 0.0163802 5.67343 9.21159
17001.00 1369.76 0.311859 0.904661 -3598.343788 0.110903 0.482423 1.156 47.5781 0.825038 16.1154 0.163606 0.26033 7.39316 0.0275988 12.7703 0.0162013 5.72358 9.12668
16901.00 1369.40 0.350847 1.017348 -4051.143430 0.124801 0.542769 1.164 47.6216 0.824343 16.1308 0.165439 0.257336 7.37995 0.0273046 12.7614 0.0160232 5.77428 9.04141
16801.00 1369.04 0.390519 1.131920 -4512.488722 0.138949 0.604180 1.171 47.6649 0.823658 16.146 0.167308 0.254352 7.36687 0.0270118 12.7527 0.0158461 5.82555 8.95577
16701.00 1368.67 0.430896 1.248441 -4982.660823 0.153355 0.666691 1.179 47.708 0.822984 16.1609 0.169214 0.25138 7.35392 0.0267204 12.7441 0.0156699 5.87738 8.86978
16601.00 1368.30 0.472004 1.366976 -5461.952118 0.168028 0.730339 1.187 47.7507 0.822319 16.1755 0.171157 0.248419 7.3411 0.0264305 12.7356 0.0154947 5.92979 8.78344
16501.00 1367.93 0.513867 1.487593 -5950.666693 0.182976 0.795163 1.194 47.7932 0.821664 16.1899 0.173139 0.24547 7.32839 0.026142 12.7272 0.0153203 5.98278 8.69676
16401.00 1367.56 0.556510 1.610363 -6449.120832 0.198210 0.861203 1.202 47.8355 0.821018 16.2041 0.17516 0.242533 7.31581 0.0258549 12.7188 0.0151469 6.03634 8.60974
16301.00 1367.18 0.599962 1.735358 -6957.643537 0.213739 0.928500 1.209 47.8774 0.82038 16.218 0.177221 0.23961 7.30336 0.0255693 12.7106 0.0149744 6.09049 8.5224
16201.00 1366.80 0.644249 1.862656 -7476.577060 0.229573 0.997098 1.217 47.9191 0.819751 16.2316 0.179323 0.236699 7.29102 0.0252852 12.7024 0.0148029 6.14523 8.43473
16101.00 1366.42 0.689401 1.992336 -8006.277459 0.245721 1.067042 1.224 47.9605 0.819129 16.245 0.181466 0.233803 7.27879 0.0250025 12.6943 0.0146323 6.20056 8.34674
16001.00 1366.04 0.735447 2.124480 -8547.115167 0.262196 1.138379 1.232 48.0016 0.818514 16.2582 0.183652 0.230921 7.26669 0.0247212 12.6863 0.0144626 6.25649 8.25846
15901.00 1365.65 0.782420 2.259175 -9099.475588 0.279009 1.211157 1.239 48.0424 0.817906 16.2711 0.185881 0.228054 7.25469 0.0244415 12.6784 0.0142939 6.31301 8.16987
15801.00 1365.27 0.830352 2.396508 -9663.759705 0.296171 1.285427 1.246 48.0829 0.817303 16.2837 0.188154 0.225202 7.24281 0.0241632 12.6705 0.0141262 6.37013 8.081
