Title: Depleted MORB Mantle of Workmann & Hart 2005

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O 
44001.00 1540.90 99.763256 44.6639 0.123962 3.98403 0.189736 0.568621 7.96227 0.129614 38.7282 0.240111 3.16438 0.245156
43901.00 1540.68 99.766108 44.6637 0.124005 3.98388 0.189745 0.56862 7.96262 0.129617 38.7279 0.240108 3.16437 0.245379
43801.00 1540.45 99.768907 44.6636 0.124048 3.98372 0.189755 0.56862 7.96297 0.12962 38.7276 0.240106 3.16436 0.245598
43701.00 1540.23 99.771652 44.6634 0.124089 3.98357 0.189764 0.568619 7.96331 0.129623 38.7273 0.240104 3.16434 0.245814
43601.00 1540.00 99.774343 44.6633 0.12413 3.98341 0.189773 0.568619 7.96365 0.129625 38.727 0.240102 3.16433 0.246026
43501.00 1539.77 99.776980 44.6632 0.124171 3.98326 0.189781 0.568619 7.96398 0.129628 38.7267 0.2401 3.16432 0.246235
43401.00 1539.55 99.779563 44.663 0.12421 3.98312 0.18979 0.568619 7.96431 0.129631 38.7264 0.240098 3.16431 0.246439
43301.00 1539.32 99.782093 44.6629 0.124249 3.98297 0.189798 0.568618 7.96463 0.129634 38.7262 0.240096 3.1643 0.24664
43201.00 1539.09 99.784568 44.6628 0.124287 3.98282 0.189807 0.568618 7.96494 0.129637 38.7259 0.240094 3.16428 0.246838
43101.00 1538.86 99.786990 44.6627 0.124325 3.98268 0.189815 0.568618 7.96524 0.12964 38.7256 0.240092 3.16427 0.247031
43001.00 1538.64 99.789358 44.6625 0.124362 3.98253 0.189822 0.568618 7.96554 0.129642 38.7254 0.24009 3.16426 0.247221
42901.00 1538.41 99.791671 44.6624 0.124397 3.98239 0.18983 0.568619 7.96584 0.129645 38.7251 0.240089 3.16424 0.247406
42801.00 1538.18 99.793930 44.6623 0.124433 3.98225 0.189837 0.568619 7.96613 0.129648 38.7249 0.240087 3.16423 0.247588
42701.00 1537.95 99.796135 44.6622 0.124467 3.98211 0.189845 0.568619 7.96641 0.12965 38.7246 0.240085 3.16422 0.247766
42601.00 1537.72 99.798285 44.6621 0.124501 3.98197 0.189852 0.568619 7.96669 0.129653 38.7244 0.240084 3.16421 0.247941
42501.00 1537.49 99.800381 44.662 0.124534 3.98184 0.189859 0.568619 7.96696 0.129656 38.7242 0.240082 3.16419 0.248111
42401.00 1537.26 99.802422 44.6619 0.124566 3.9817 0.189865 0.56862 7.96722 0.129658 38.724 0.240081 3.16418 0.248277
42301.00 1537.03 99.804408 44.6618 0.124598 3.98157 0.189872 0.56862 7.96748 0.129661 38.7238 0.24008 3.16416 0.248439
42201.00 1536.79 99.806340 44.6617 0.124628 3.98143 0.189878 0.568621 7.96773 0.129663 38.7236 0.240078 3.16415 0.248597
