Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1540.90 100.138999 0.375743 58.601618 12.518999 13.570846 13.944886 0.000000 1.126907 
43901.00 1540.68 100.138999 0.372891 58.603954 12.502953 13.571324 13.959536 0.000000 1.128342 
43801.00 1540.45 100.138999 0.370092 58.606214 12.486822 13.571898 13.974181 0.000000 1.129791 
43701.00 1540.23 100.138999 0.367347 58.608397 12.470607 13.572572 13.988822 0.000000 1.131255 
43601.00 1540.00 100.138999 0.364656 58.610503 12.454305 13.573346 14.003458 0.000000 1.132732 
43501.00 1539.77 100.138999 0.362019 58.612531 12.437917 13.574220 14.018088 0.000000 1.134223 
43401.00 1539.55 100.138999 0.359436 58.614483 12.421441 13.575196 14.032714 0.000000 1.135729 
43301.00 1539.32 100.138999 0.356906 58.616357 12.404876 13.576275 14.047335 0.000000 1.137250 
43201.00 1539.09 100.138999 0.354431 58.618152 12.388222 13.577458 14.061951 0.000000 1.138785 
43101.00 1538.86 100.138999 0.352009 58.619869 12.371477 13.578746 14.076562 0.000000 1.140336 
43001.00 1538.64 100.138999 0.349642 58.621508 12.354640 13.580140 14.091168 0.000000 1.141902 
42901.00 1538.41 100.138999 0.347328 58.623068 12.337710 13.581641 14.105768 0.000000 1.143483 
42801.00 1538.18 100.138999 0.345069 58.624548 12.320687 13.583251 14.120364 0.000000 1.145080 
42701.00 1537.95 100.138999 0.342864 58.625949 12.303569 13.584969 14.134954 0.000000 1.146693 
42601.00 1537.72 100.138999 0.340714 58.627270 12.286355 13.586799 14.149539 0.000000 1.148322 
42501.00 1537.49 100.138999 0.338618 58.628511 12.269044 13.588740 14.164118 0.000000 1.149968 
42401.00 1537.26 100.138999 0.336577 58.629671 12.251635 13.590793 14.178693 0.000000 1.151630 
42301.00 1537.03 100.138999 0.334591 58.630750 12.234127 13.592961 14.193261 0.000000 1.153309 
42201.00 1536.79 100.138999 0.332659 58.631748 12.216518 13.595244 14.207825 0.000000 1.155005 
42101.00 1536.56 100.138999 0.330783 58.632664 12.198808 13.597643 14.222383 0.000000 1.156719 
42001.00 1536.33 100.138999 0.328962 58.633498 12.180995 13.600159 14.236935 0.000000 1.158450 
41901.00 1536.10 100.138999 0.327196 58.634250 12.163077 13.602794 14.251482 0.000000 1.160199 
41801.00 1535.86 100.138999 0.325486 58.634919 12.145055 13.605550 14.266024 0.000000 1.161966 
41701.00 1535.63 100.138999 0.323831 58.635504 12.126926 13.608426 14.280560 0.000000 1.163752 
41601.00 1535.40 100.138999 0.322232 58.636006 12.108689 13.611425 14.295091 0.000000 1.165556 
41501.00 1535.16 100.138999 0.320690 58.636423 12.090343 13.614548 14.309616 0.000000 1.167379 
41401.00 1534.93 100.138999 0.319203 58.636756 12.071887 13.617796 14.324136 0.000000 1.169221 
41301.00 1534.69 100.138999 0.317773 58.637004 12.053318 13.621170 14.338650 0.000000 1.171083 
41201.00 1534.46 100.138999 0.316400 58.637167 12.034636 13.624672 14.353159 0.000000 1.172965 
41101.00 1534.22 100.138999 0.315084 58.637244 12.015840 13.628303 14.367662 0.000000 1.174866 
41001.00 1533.99 100.138999 0.313825 58.637234 11.996927 13.632064 14.382160 0.000000 1.176788 
40901.00 1533.75 100.138999 0.312623 58.637138 11.977897 13.635957 14.396653 0.000000 1.178731 
40801.00 1533.51 100.138999 0.311479 58.636954 11.958748 13.639983 14.411140 0.000000 1.180695 
40701.00 1533.27 100.138999 0.310393 58.636682 11.939478 13.644143 14.425623 0.000000 1.182680 
40601.00 1533.04 100.138999 0.309365 58.636322 11.920086 13.648440 14.440099 0.000000 1.184687 
40501.00 1532.80 100.138999 0.308396 58.635873 11.900570 13.652874 14.454571 0.000000 1.186715 
40401.00 1532.56 100.138999 0.307485 58.635335 11.880929 13.657446 14.469038 0.000000 1.188767 
40301.00 1532.32 100.138999 0.306633 58.634707 11.861160 13.662159 14.483499 0.000000 1.190840 
40201.00 1532.08 100.138999 0.305841 58.633989 11.841263 13.667014 14.497956 0.000000 1.192937 
40101.00 1531.84 100.138999 0.305108 58.633179 11.821235 13.672011 14.512408 0.000000 1.195057 
40001.00 1531.60 100.138999 0.304435 58.632279 11.801075 13.677154 14.526855 0.000000 1.197201 
39901.00 1531.36 100.138999 0.303823 58.631286 11.780781 13.682442 14.541298 0.000000 1.199369 
39801.00 1531.12 100.138999 0.303271 58.630200 11.760352 13.687879 14.555736 0.000000 1.201561 
39701.00 1530.87 100.138999 0.302781 58.629021 11.739784 13.693465 14.570169 0.000000 1.203779 
39601.00 1530.63 100.138999 0.302352 58.627749 11.719077 13.699201 14.584599 0.000000 1.206021 
39501.00 1530.39 100.138999 0.301984 58.626382 11.698229 13.705091 14.599024 0.000000 1.208290 
39401.00 1530.15 100.138999 0.301679 58.624919 11.677237 13.711134 14.613446 0.000000 1.210584 
39301.00 1529.90 100.138999 0.301436 58.623362 11.656099 13.717333 14.627863 0.000000 1.212905 
39201.00 1529.66 100.138999 0.301257 58.621708 11.634815 13.723690 14.642278 0.000000 1.215253 
39101.00 1529.41 100.138999 0.301141 58.619957 11.613380 13.730205 14.656689 0.000000 1.217628 
39001.00 1529.17 100.138999 0.301088 58.618108 11.591794 13.736882 14.671097 0.000000 1.220031 
38901.00 1528.92 100.138999 0.301100 58.616161 11.570054 13.743721 14.685501 0.000000 1.222462 
38801.00 1528.68 100.138999 0.301177 58.614116 11.548158 13.750724 14.699904 0.000000 1.224921 
38701.00 1528.43 100.138999 0.301319 58.611971 11.526103 13.757892 14.714304 0.000000 1.227410 
38601.00 1528.18 100.138999 0.301526 58.609725 11.503888 13.765229 14.728701 0.000000 1.229929 
38501.00 1527.93 100.138999 0.301800 58.607379 11.481510 13.772735 14.743097 0.000000 1.232478 
38401.00 1527.69 100.138999 0.302141 58.604930 11.458967 13.780413 14.757492 0.000000 1.235057 
38301.00 1527.44 100.138999 0.302548 58.602380 11.436255 13.788263 14.771885 0.000000 1.237668 
38201.00 1527.19 100.138999 0.303024 58.599726 11.413374 13.796289 14.786277 0.000000 1.240310 
38101.00 1526.94 100.138999 0.303567 58.596968 11.390319 13.804491 14.800669 0.000000 1.242984 
38001.00 1526.69 100.138999 0.304180 58.594106 11.367089 13.812872 14.815060 0.000000 1.245692 
37901.00 1526.44 100.138999 0.304862 58.591138 11.343682 13.821433 14.829452 0.000000 1.248432 
37801.00 1526.19 100.138999 0.305614 58.588064 11.320093 13.830178 14.843844 0.000000 1.251206 
37701.00 1525.93 100.138999 0.306436 58.584883 11.296321 13.839106 14.858238 0.000000 1.254015 
37601.00 1525.68 100.138999 0.307330 58.581594 11.272362 13.848221 14.872633 0.000000 1.256859 
37501.00 1525.43 100.138999 0.308295 58.578197 11.248215 13.857525 14.887029 0.000000 1.259738 
37401.00 1525.18 100.138999 0.309333 58.574690 11.223875 13.867019 14.901429 0.000000 1.262653 
37301.00 1524.92 100.138999 0.310444 58.571073 11.199340 13.876705 14.915831 0.000000 1.265606 
37201.00 1524.67 100.138999 0.311629 58.567345 11.174607 13.886586 14.930236 0.000000 1.268595 
37101.00 1524.41 100.138999 0.312888 58.563504 11.149673 13.896664 14.944646 0.000000 1.271623 
37001.00 1524.16 100.138999 0.314223 58.559551 11.124534 13.906941 14.959060 0.000000 1.274690 
36901.00 1523.90 100.138999 0.315633 58.555484 11.099188 13.917419 14.973480 0.000000 1.277796 
36801.00 1523.65 100.138999 0.317120 58.551302 11.073631 13.928099 14.987905 0.000000 1.280942 
36701.00 1523.39 100.138999 0.318684 58.547005 11.047859 13.938985 15.002336 0.000000 1.284129 
36601.00 1523.13 100.138999 0.320326 58.542591 11.021870 13.950079 15.016775 0.000000 1.287358 
