Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1230.54 100.138999 0.000000 59.068507 13.762458 13.793904 12.511542 0.000000 1.002588 
43901.00 1230.36 100.138999 0.000000 59.067994 13.755086 13.801110 12.511615 0.000000 1.003194 
43801.00 1230.18 100.138999 0.000000 59.067479 13.747662 13.808355 12.511699 0.000000 1.003804 
43701.00 1230.00 100.138999 0.000000 59.066959 13.740187 13.815639 12.511795 0.000000 1.004419 
43601.00 1229.83 100.138999 0.000000 59.066436 13.732660 13.822962 12.511903 0.000000 1.005038 
43501.00 1229.65 100.138999 0.000000 59.065908 13.725080 13.830326 12.512023 0.000000 1.005661 
43401.00 1229.47 100.138999 0.000000 59.065377 13.717448 13.837730 12.512155 0.000000 1.006289 
43301.00 1229.30 100.138999 0.000000 59.064842 13.709762 13.845175 12.512300 0.000000 1.006921 
43201.00 1229.12 100.138999 0.000000 59.064303 13.702022 13.852660 12.512456 0.000000 1.007558 
43101.00 1228.94 100.138999 0.000000 59.063759 13.694228 13.860187 12.512626 0.000000 1.008199 
43001.00 1228.76 100.138999 0.000000 59.063211 13.686379 13.867756 12.512808 0.000000 1.008845 
42901.00 1228.59 100.138999 0.000000 59.062660 13.678474 13.875367 12.513002 0.000000 1.009495 
42801.00 1228.41 100.138999 0.000000 59.062103 13.670514 13.883021 12.513210 0.000000 1.010151 
42701.00 1228.23 100.138999 0.000000 59.061543 13.662497 13.890718 12.513431 0.000000 1.010811 
42601.00 1228.05 100.138999 0.000000 59.060978 13.654423 13.898457 12.513665 0.000000 1.011476 
42501.00 1227.88 100.138999 0.000000 59.060409 13.646291 13.906241 12.513913 0.000000 1.012146 
42401.00 1227.70 100.138999 0.000000 59.059835 13.638102 13.914068 12.514174 0.000000 1.012821 
42301.00 1227.52 100.138999 0.000000 59.059256 13.629854 13.921940 12.514448 0.000000 1.013501 
42201.00 1227.34 100.138999 0.000000 59.058673 13.621546 13.929856 12.514737 0.000000 1.014187 
42101.00 1227.17 100.138999 0.000000 59.058085 13.613179 13.937818 12.515039 0.000000 1.014877 
42001.00 1226.99 100.138999 0.000000 59.057493 13.604752 13.945826 12.515356 0.000000 1.015573 
41901.00 1226.81 100.138999 0.000000 59.056895 13.596264 13.953879 12.515686 0.000000 1.016275 
41801.00 1226.63 100.138999 0.000000 59.056293 13.587714 13.961979 12.516032 0.000000 1.016981 
41701.00 1226.46 100.138999 0.000000 59.055685 13.579103 13.970126 12.516391 0.000000 1.017694 
41601.00 1226.28 100.138999 0.000000 59.055073 13.570428 13.978320 12.516766 0.000000 1.018412 
41501.00 1226.10 100.138999 0.000000 59.054455 13.561691 13.986562 12.517156 0.000000 1.019135 
41401.00 1225.92 100.138999 0.000000 59.053832 13.552890 13.994852 12.517560 0.000000 1.019865 
41301.00 1225.75 100.138999 0.000000 59.053204 13.544024 14.003191 12.517980 0.000000 1.020600 
41201.00 1225.57 100.138999 0.000000 59.052570 13.535093 14.011579 12.518415 0.000000 1.021341 
41101.00 1225.39 100.138999 0.000000 59.051931 13.526096 14.020017 12.518866 0.000000 1.022089 
41001.00 1225.21 100.138999 0.000000 59.051287 13.517033 14.028504 12.519333 0.000000 1.022842 
40901.00 1225.04 100.138999 0.000000 59.050637 13.507903 14.037042 12.519815 0.000000 1.023602 
40801.00 1224.86 100.138999 0.000000 59.049981 13.498705 14.045631 12.520314 0.000000 1.024368 
40701.00 1224.68 100.138999 0.000000 59.049319 13.489439 14.054272 12.520829 0.000000 1.025140 
40601.00 1224.50 100.138999 0.000000 59.048652 13.480104 14.062964 12.521360 0.000000 1.025919 
40501.00 1224.33 100.138999 0.000000 59.047978 13.470699 14.071709 12.521908 0.000000 1.026704 
40401.00 1224.15 100.138999 0.000000 59.047299 13.461223 14.080507 12.522473 0.000000 1.027497 
40301.00 1223.97 100.138999 0.000000 59.046613 13.451677 14.089359 12.523055 0.000000 1.028295 
40201.00 1223.79 100.138999 0.000000 59.045921 13.442058 14.098264 12.523655 0.000000 1.029101 
40101.00 1223.61 100.138999 0.000000 59.045223 13.432367 14.107224 12.524271 0.000000 1.029914 
40001.00 1223.44 100.138999 0.000000 59.044518 13.422602 14.116239 12.524906 0.000000 1.030734 
39901.00 1223.26 100.138999 0.000000 59.043807 13.412764 14.125310 12.525558 0.000000 1.031561 
39801.00 1223.08 100.138999 0.000000 59.043089 13.402850 14.134437 12.526228 0.000000 1.032396 
39701.00 1222.90 100.138999 0.000000 59.042364 13.392861 14.143620 12.526916 0.000000 1.033237 
39601.00 1222.72 100.138999 0.000000 59.041633 13.382795 14.152861 12.527623 0.000000 1.034087 
39501.00 1222.55 100.138999 0.000000 59.040895 13.372652 14.162160 12.528348 0.000000 1.034944 
39401.00 1222.37 100.138999 0.000000 59.040149 13.362431 14.171518 12.529093 0.000000 1.035809 
39301.00 1222.19 100.138999 0.000000 59.039396 13.352131 14.180934 12.529856 0.000000 1.036682 
39201.00 1222.01 100.138999 0.000000 59.038637 13.341751 14.190410 12.530639 0.000000 1.037562 
39101.00 1221.83 100.138999 0.000000 59.037869 13.331291 14.199947 12.531441 0.000000 1.038451 
39001.00 1221.65 100.138999 0.000000 59.037094 13.320749 14.209544 12.532263 0.000000 1.039349 
38901.00 1221.48 100.138999 0.000000 59.036312 13.310125 14.219203 12.533105 0.000000 1.040254 
38801.00 1221.30 100.138999 0.000000 59.035522 13.299418 14.228924 12.533967 0.000000 1.041168 
38701.00 1221.12 100.138999 0.000000 59.034723 13.288627 14.238708 12.534849 0.000000 1.042091 
38601.00 1220.94 100.138999 0.000000 59.033917 13.277751 14.248556 12.535752 0.000000 1.043023 
38501.00 1220.76 100.138999 0.000000 59.033103 13.266789 14.258467 12.536677 0.000000 1.043964 
38401.00 1220.58 100.138999 0.000000 59.032280 13.255740 14.268444 12.537622 0.000000 1.044914 
38301.00 1220.41 100.138999 0.000000 59.031449 13.244603 14.278486 12.538589 0.000000 1.045873 
38201.00 1220.23 100.138999 0.000000 59.030609 13.233377 14.288595 12.539577 0.000000 1.046841 
38101.00 1220.05 100.138999 0.000000 59.029761 13.222062 14.298770 12.540587 0.000000 1.047819 
38001.00 1219.87 100.138999 0.000000 59.028903 13.210656 14.309013 12.541620 0.000000 1.048807 
37901.00 1219.69 100.138999 0.000000 59.028037 13.199158 14.319325 12.542675 0.000000 1.049805 
37801.00 1219.51 100.138999 0.000000 59.027162 13.187567 14.329705 12.543752 0.000000 1.050813 
37701.00 1219.33 100.138999 0.000000 59.026277 13.175882 14.340156 12.544853 0.000000 1.051831 
37601.00 1219.16 100.138999 0.000000 59.025382 13.164103 14.350678 12.545977 0.000000 1.052859 
37501.00 1218.98 100.138999 0.000000 59.024478 13.152227 14.361271 12.547124 0.000000 1.053899 
37401.00 1218.80 100.138999 0.000000 59.023564 13.140255 14.371936 12.548295 0.000000 1.054948 
37301.00 1218.62 100.138999 0.000000 59.022641 13.128184 14.382675 12.549491 0.000000 1.056009 
37201.00 1218.44 100.138999 0.000000 59.021707 13.116014 14.393488 12.550710 0.000000 1.057081 
37101.00 1218.26 100.138999 0.000000 59.020762 13.103743 14.404375 12.551955 0.000000 1.058164 
37001.00 1218.08 100.138999 0.000000 59.019807 13.091370 14.415338 12.553224 0.000000 1.059259 
