Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1440.20 100.138999 0.000000 59.089510 12.843505 13.638084 13.490077 0.000000 1.077824 
43901.00 1439.98 100.138999 0.000000 59.088481 12.831859 13.646069 13.493690 0.000000 1.078899 
43801.00 1439.76 100.138999 0.000000 59.087443 12.820129 13.654103 13.497339 0.000000 1.079985 
43701.00 1439.54 100.138999 0.000000 59.086395 12.808315 13.662186 13.501023 0.000000 1.081080 
43601.00 1439.32 100.138999 0.000000 59.085338 12.796416 13.670318 13.504742 0.000000 1.082185 
43501.00 1439.11 100.138999 0.000000 59.084271 12.784431 13.678500 13.508497 0.000000 1.083300 
43401.00 1438.89 100.138999 0.000000 59.083195 12.772358 13.686732 13.512289 0.000000 1.084425 
43301.00 1438.67 100.138999 0.000000 59.082109 12.760197 13.695016 13.516117 0.000000 1.085561 
43201.00 1438.45 100.138999 0.000000 59.081013 12.747948 13.703350 13.519982 0.000000 1.086707 
43101.00 1438.23 100.138999 0.000000 59.079908 12.735608 13.711736 13.523884 0.000000 1.087863 
43001.00 1438.01 100.138999 0.000000 59.078791 12.723178 13.720175 13.527824 0.000000 1.089031 
42901.00 1437.79 100.138999 0.000000 59.077665 12.710657 13.728666 13.531802 0.000000 1.090209 
42801.00 1437.58 100.138999 0.000000 59.076528 12.698042 13.737212 13.535819 0.000000 1.091398 
42701.00 1437.36 100.138999 0.000000 59.075381 12.685334 13.745811 13.539875 0.000000 1.092599 
42601.00 1437.14 100.138999 0.000000 59.074222 12.672532 13.754465 13.543969 0.000000 1.093811 
42501.00 1436.92 100.138999 0.000000 59.073053 12.659634 13.763174 13.548104 0.000000 1.095034 
42401.00 1436.70 100.138999 0.000000 59.071872 12.646640 13.771938 13.552279 0.000000 1.096270 
42301.00 1436.48 100.138999 0.000000 59.070681 12.633548 13.780760 13.556494 0.000000 1.097517 
42201.00 1436.26 100.138999 0.000000 59.069477 12.620358 13.789638 13.560750 0.000000 1.098776 
42101.00 1436.04 100.138999 0.000000 59.068263 12.607068 13.798574 13.565047 0.000000 1.100048 
42001.00 1435.82 100.138999 0.000000 59.067036 12.593677 13.807568 13.569386 0.000000 1.101332 
41901.00 1435.60 100.138999 0.000000 59.065797 12.580185 13.816621 13.573768 0.000000 1.102629 
41801.00 1435.38 100.138999 0.000000 59.064546 12.566589 13.825733 13.578192 0.000000 1.103939 
41701.00 1435.16 100.138999 0.000000 59.063283 12.552890 13.834906 13.582659 0.000000 1.105262 
41601.00 1434.95 100.138999 0.000000 59.062007 12.539086 13.844139 13.587169 0.000000 1.106598 
41501.00 1434.73 100.138999 0.000000 59.060719 12.525175 13.853434 13.591724 0.000000 1.107947 
41401.00 1434.51 100.138999 0.000000 59.059417 12.511158 13.862792 13.596323 0.000000 1.109310 
41301.00 1434.29 100.138999 0.000000 59.058102 12.497031 13.872212 13.600967 0.000000 1.110687 
41201.00 1434.07 100.138999 0.000000 59.056774 12.482795 13.881696 13.605656 0.000000 1.112078 
41101.00 1433.85 100.138999 0.000000 59.055433 12.468448 13.891244 13.610391 0.000000 1.113483 
41001.00 1433.63 100.138999 0.000000 59.054077 12.453989 13.900857 13.615173 0.000000 1.114903 
40901.00 1433.41 100.138999 0.000000 59.052708 12.439416 13.910536 13.620001 0.000000 1.116338 
40801.00 1433.19 100.138999 0.000000 59.051324 12.424729 13.920281 13.624877 0.000000 1.117788 
40701.00 1432.97 100.138999 0.000000 59.049926 12.409925 13.930094 13.629801 0.000000 1.119252 
40601.00 1432.75 100.138999 0.000000 59.048513 12.395005 13.939976 13.634773 0.000000 1.120733 
40501.00 1432.53 100.138999 0.000000 59.047085 12.379965 13.949926 13.639794 0.000000 1.122229 
40401.00 1432.31 100.138999 0.000000 59.045642 12.364806 13.959946 13.644865 0.000000 1.123741 
40301.00 1432.09 100.138999 0.000000 59.044184 12.349525 13.970036 13.649985 0.000000 1.125269 
40201.00 1431.87 100.138999 0.000000 59.042710 12.334121 13.980198 13.655156 0.000000 1.126814 
40101.00 1431.65 100.138999 0.000000 59.041220 12.318594 13.990432 13.660378 0.000000 1.128375 
40001.00 1431.43 100.138999 0.000000 59.039714 12.302940 14.000739 13.665652 0.000000 1.129954 
39901.00 1431.21 100.138999 0.000000 59.038192 12.287159 14.011120 13.670978 0.000000 1.131549 
39801.00 1430.99 100.138999 0.000000 59.036653 12.271250 14.021577 13.676357 0.000000 1.133163 
39701.00 1430.76 100.138999 0.000000 59.035096 12.255211 14.032109 13.681789 0.000000 1.134794 
39601.00 1430.54 100.138999 0.000000 59.033523 12.239040 14.042718 13.687275 0.000000 1.136444 
39501.00 1430.32 100.138999 0.000000 59.031932 12.222736 14.053404 13.692816 0.000000 1.138111 
39401.00 1430.10 100.138999 0.000000 59.030323 12.206297 14.064170 13.698411 0.000000 1.139798 
39301.00 1429.88 100.138999 0.000000 59.028696 12.189721 14.075015 13.704063 0.000000 1.141504 
39201.00 1429.66 100.138999 0.000000 59.027051 12.173008 14.085940 13.709771 0.000000 1.143229 
39101.00 1429.44 100.138999 0.000000 59.025386 12.156155 14.096948 13.715537 0.000000 1.144974 
39001.00 1429.22 100.138999 0.000000 59.023703 12.139160 14.108038 13.721360 0.000000 1.146739 
38901.00 1429.00 100.138999 0.000000 59.022000 12.122022 14.119212 13.727241 0.000000 1.148524 
38801.00 1428.78 100.138999 0.000000 59.020278 12.104739 14.130470 13.733181 0.000000 1.150330 
38701.00 1428.55 100.138999 0.000000 59.018535 12.087309 14.141815 13.739182 0.000000 1.152158 
38601.00 1428.33 100.138999 0.000000 59.016772 12.069731 14.153247 13.745242 0.000000 1.154006 
38501.00 1428.11 100.138999 0.000000 59.014989 12.052002 14.164767 13.751364 0.000000 1.155877 
38401.00 1427.89 100.138999 0.000000 59.013184 12.034121 14.176376 13.757548 0.000000 1.157770 
38301.00 1427.67 100.138999 0.000000 59.011357 12.016086 14.188076 13.763794 0.000000 1.159685 
38201.00 1427.45 100.138999 0.000000 59.009509 11.997895 14.199868 13.770104 0.000000 1.161623 
38101.00 1427.22 100.138999 0.000000 59.007638 11.979545 14.211753 13.776477 0.000000 1.163585 
38001.00 1427.00 100.138999 0.000000 59.005745 11.961035 14.223732 13.782916 0.000000 1.165571 
37901.00 1426.78 100.138999 0.000000 59.003829 11.942363 14.235806 13.789420 0.000000 1.167581 
37801.00 1426.56 100.138999 0.000000 59.001889 11.923527 14.247977 13.795991 0.000000 1.169615 
37701.00 1426.34 100.138999 0.000000 58.999926 11.904524 14.260247 13.802628 0.000000 1.171675 
37601.00 1426.11 100.138999 0.000000 58.997938 11.885353 14.272615 13.809334 0.000000 1.173760 
37501.00 1425.89 100.138999 0.000000 58.995925 11.866011 14.285085 13.816108 0.000000 1.175871 
37401.00 1425.67 100.138999 0.000000 58.993887 11.846495 14.297657 13.822952 0.000000 1.178008 
37301.00 1425.44 100.138999 0.000000 58.991823 11.826804 14.310332 13.829867 0.000000 1.180173 
37201.00 1425.22 100.138999 0.000000 58.989733 11.806936 14.323113 13.836853 0.000000 1.182365 
37101.00 1425.00 100.138999 0.000000 58.987617 11.786887 14.336000 13.843911 0.000000 1.184584 
37001.00 1424.78 100.138999 0.000000 58.985474 11.766656 14.348995 13.851042 0.000000 1.186833 
36901.00 1424.55 100.138999 0.000000 58.983303 11.746240 14.362100 13.858247 0.000000 1.189110 
36801.00 1424.33 100.138999 0.000000 58.981103 11.725636 14.375316 13.865528 0.000000 1.191416 
36701.00 1424.11 100.138999 0.000000 58.978876 11.704842 14.388645 13.872884 0.000000 1.193753 
36601.00 1423.88 100.138999 0.000000 58.976619 11.683855 14.402088 13.880317 0.000000 1.196120 
36501.00 1423.66 100.138999 0.000000 58.974332 11.662674 14.415647 13.887827 0.000000 1.198519 
