Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
44001.00 1554.26 0.897615 2.712306 -8206.152518 0.275004 1.397601 -0.573 40.1862 1.62502 1.36973 0.576955 0.591299 17.6687 0.176424 25.8984 0.117468 3.90314 7.88665
43901.00 1554.03 0.893763 2.700695 -8175.722540 0.273930 1.391706 -0.572 40.1923 1.62547 1.39124 0.57632 0.592443 17.6453 0.176068 25.8776 0.117202 3.90949 7.89658
43801.00 1553.81 0.889986 2.689303 -8145.941478 0.272877 1.385925 -0.570 40.1983 1.62589 1.41304 0.575692 0.59357 17.6219 0.175708 25.8567 0.116932 3.91591 7.90631
43701.00 1553.59 0.886281 2.678131 -8116.810687 0.271846 1.380257 -0.569 40.2043 1.62628 1.43512 0.57507 0.594678 17.5985 0.175342 25.8358 0.11666 3.92239 7.91587
43601.00 1553.37 0.882650 2.667178 -8088.331606 0.270836 1.374703 -0.567 40.2102 1.62665 1.45748 0.574455 0.595768 17.575 0.174972 25.8149 0.116384 3.92893 7.92523
43501.00 1553.14 0.879093 2.656444 -8060.505772 0.269849 1.369264 -0.565 40.2162 1.62698 1.48013 0.573848 0.59684 17.5515 0.174596 25.7939 0.116105 3.93554 7.93441
43401.00 1552.92 0.875609 2.645931 -8033.334809 0.268883 1.363939 -0.564 40.2221 1.62729 1.50307 0.573247 0.597892 17.528 0.174216 25.7728 0.115822 3.94221 7.9434
43301.00 1552.69 0.872199 2.635638 -8006.820439 0.267940 1.358728 -0.562 40.228 1.62756 1.52631 0.572653 0.598925 17.5044 0.17383 25.7517 0.115537 3.94894 7.95219
43201.00 1552.47 0.868863 2.625565 -7980.964475 0.267018 1.353631 -0.561 40.2338 1.62781 1.54984 0.572066 0.599938 17.4808 0.173439 25.7305 0.115248 3.95574 7.9608
43101.00 1552.24 0.865600 2.615713 -7955.768836 0.266118 1.348649 -0.559 40.2396 1.62802 1.57367 0.571486 0.600931 17.4572 0.173043 25.7093 0.114956 3.96261 7.9692
43001.00 1552.02 0.862412 2.606082 -7931.235526 0.265240 1.343782 -0.557 40.2454 1.6282 1.59779 0.570913 0.601904 17.4335 0.172642 25.688 0.114661 3.96954 7.97741
42901.00 1551.79 0.859297 2.596672 -7907.366651 0.264385 1.339030 -0.556 40.2512 1.62836 1.62222 0.570348 0.602856 17.4098 0.172236 25.6667 0.114363 3.97654 7.98542
42801.00 1551.56 0.856257 2.587483 -7884.164421 0.263551 1.334393 -0.554 40.2569 1.62848 1.64695 0.569789 0.603787 17.3861 0.171824 25.6453 0.114061 3.98361 7.99323
42701.00 1551.34 0.853291 2.578517 -7861.631143 0.262740 1.329871 -0.552 40.2626 1.62857 1.67198 0.569237 0.604697 17.3623 0.171408 25.6239 0.113756 3.99075 8.00084
