Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
27301.00 1469.16 0.005172 0.015446 -53.955987 0.001724 0.008065 0.083 42.3171 1.28065 9.9388 0.298471 0.595802 11.8292 0.0755841 18.8661 0.047245 4.78989 9.96119
27201.00 1468.84 0.013794 0.041190 -144.044493 0.004599 0.021515 0.088 42.3314 1.27448 10.0052 0.298837 0.588114 11.8083 0.0748561 18.8439 0.0467785 4.81685 9.91127
27101.00 1468.52 0.022572 0.067385 -235.917926 0.007528 0.035211 0.093 42.3458 1.26827 10.0716 0.299191 0.580403 11.7875 0.0741315 18.8217 0.0463143 4.84409 9.86095
27001.00 1468.20 0.031508 0.094039 -329.608177 0.010512 0.049157 0.098 42.3604 1.26202 10.138 0.299532 0.572669 11.7667 0.0734104 18.7995 0.0458525 4.87162 9.81025
26901.00 1467.88 0.040604 0.121159 -425.147740 0.013551 0.063357 0.103 42.375 1.25573 10.2044 0.299858 0.564915 11.7461 0.0726927 18.7774 0.0453931 4.89943 9.75915
26801.00 1467.56 0.049864 0.148752 -522.569723 0.016647 0.077815 0.108 42.3897 1.2494 10.2707 0.30017 0.557142 11.7256 0.0719786 18.7552 0.0449361 4.92754 9.70767
26701.00 1467.23 0.059290 0.176827 -621.907842 0.019801 0.092537 0.113 42.4046 1.24304 10.337 0.300467 0.549352 11.7051 0.071268 18.733 0.0444815 4.95594 9.6558
26601.00 1466.91 0.068885 0.205392 -723.196432 0.023013 0.107526 0.118 42.4195 1.23663 10.4032 0.300748 0.541547 11.6848 0.070561 18.7108 0.0440294 4.98463 9.60354
26501.00 1466.58 0.078652 0.234453 -826.470446 0.026285 0.122787 0.123 42.4345 1.23019 10.4694 0.301012 0.533729 11.6645 0.0698577 18.6886 0.0435797 5.01362 9.5509
26401.00 1466.25 0.088594 0.264020 -931.765453 0.029617 0.138324 0.128 42.4497 1.22371 10.5356 0.301258 0.5259 11.6444 0.0691581 18.6664 0.0431326 5.04291 9.49788
26301.00 1465.92 0.098713 0.294100 -1039.117640 0.033010 0.154143 0.133 42.4649 1.2172 10.6017 0.301486 0.51806 11.6243 0.0684621 18.6442 0.0426879 5.07251 9.44448
