Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1510.54 100.138999 0.000000 59.080285 12.463578 13.165435 14.316151 0.000000 1.113550 
43901.00 1510.30 100.138999 0.000000 59.078991 12.450044 13.171850 14.323245 0.000000 1.114870 
43801.00 1510.07 100.138999 0.000000 59.077684 12.436411 13.178301 14.330402 0.000000 1.116202 
43701.00 1509.83 100.138999 0.000000 59.076366 12.422677 13.184789 14.337621 0.000000 1.117546 
43601.00 1509.60 100.138999 0.000000 59.075035 12.408842 13.191314 14.344905 0.000000 1.118904 
43501.00 1509.37 100.138999 0.000000 59.073691 12.394904 13.197877 14.352252 0.000000 1.120275 
43401.00 1509.13 100.138999 0.000000 59.072335 12.380862 13.204478 14.359665 0.000000 1.121659 
43301.00 1508.90 100.138999 0.000000 59.070966 12.366716 13.211118 14.367143 0.000000 1.123056 
43201.00 1508.66 100.138999 0.000000 59.069584 12.352463 13.217797 14.374688 0.000000 1.124467 
43101.00 1508.43 100.138999 0.000000 59.068188 12.338104 13.224515 14.382301 0.000000 1.125892 
43001.00 1508.19 100.138999 0.000000 59.066779 12.323637 13.231272 14.389981 0.000000 1.127331 
42901.00 1507.96 100.138999 0.000000 59.065356 12.309060 13.238070 14.397729 0.000000 1.128784 
42801.00 1507.72 100.138999 0.000000 59.063919 12.294373 13.244909 14.405547 0.000000 1.130252 
42701.00 1507.49 100.138999 0.000000 59.062467 12.279574 13.251788 14.413435 0.000000 1.131734 
42601.00 1507.25 100.138999 0.000000 59.061002 12.264662 13.258709 14.421394 0.000000 1.133231 
42501.00 1507.02 100.138999 0.000000 59.059522 12.249637 13.265672 14.429425 0.000000 1.134743 
42401.00 1506.78 100.138999 0.000000 59.058027 12.234496 13.272677 14.437528 0.000000 1.136271 
42301.00 1506.55 100.138999 0.000000 59.056517 12.219238 13.279725 14.445705 0.000000 1.137814 
42201.00 1506.31 100.138999 0.000000 59.054992 12.203862 13.286816 14.453955 0.000000 1.139374 
42101.00 1506.07 100.138999 0.000000 59.053451 12.188368 13.293951 14.462280 0.000000 1.140949 
42001.00 1505.84 100.138999 0.000000 59.051894 12.172752 13.301131 14.470681 0.000000 1.142540 
41901.00 1505.60 100.138999 0.000000 59.050322 12.157015 13.308355 14.479159 0.000000 1.144148 
41801.00 1505.37 100.138999 0.000000 59.048733 12.141155 13.315624 14.487714 0.000000 1.145773 
41701.00 1505.13 100.138999 0.000000 59.047128 12.125170 13.322939 14.496347 0.000000 1.147415 
41601.00 1504.90 100.138999 0.000000 59.045506 12.109059 13.330300 14.505060 0.000000 1.149074 
41501.00 1504.66 100.138999 0.000000 59.043867 12.092820 13.337708 14.513852 0.000000 1.150751 
41401.00 1504.42 100.138999 0.000000 59.042211 12.076453 13.345164 14.522726 0.000000 1.152446 
41301.00 1504.19 100.138999 0.000000 59.040537 12.059955 13.352667 14.531681 0.000000 1.154159 
41201.00 1503.95 100.138999 0.000000 59.038846 12.043325 13.360219 14.540719 0.000000 1.155890 
41101.00 1503.72 100.138999 0.000000 59.037136 12.026562 13.367820 14.549841 0.000000 1.157641 
41001.00 1503.48 100.138999 0.000000 59.035408 12.009664 13.375470 14.559048 0.000000 1.159410 
40901.00 1503.24 100.138999 0.000000 59.033661 11.992629 13.383170 14.568340 0.000000 1.161198 
40801.00 1503.01 100.138999 0.000000 59.031895 11.975457 13.390922 14.577719 0.000000 1.163007 
40701.00 1502.77 100.138999 0.000000 59.030110 11.958144 13.398724 14.587186 0.000000 1.164835 
40601.00 1502.53 100.138999 0.000000 59.028305 11.940690 13.406579 14.596741 0.000000 1.166683 
40501.00 1502.30 100.138999 0.000000 59.026481 11.923093 13.414486 14.606387 0.000000 1.168552 
40401.00 1502.06 100.138999 0.000000 59.024636 11.905352 13.422446 14.616123 0.000000 1.170442 
40301.00 1501.82 100.138999 0.000000 59.022770 11.887463 13.430461 14.625951 0.000000 1.172354 
40201.00 1501.58 100.138999 0.000000 59.020884 11.869427 13.438530 14.635872 0.000000 1.174287 
40101.00 1501.35 100.138999 0.000000 59.018976 11.851240 13.446654 14.645887 0.000000 1.176242 
40001.00 1501.11 100.138999 0.000000 59.017047 11.832902 13.454834 14.655997 0.000000 1.178219 
39901.00 1500.87 100.138999 0.000000 59.015096 11.814409 13.463071 14.666204 0.000000 1.180219 
39801.00 1500.64 100.138999 0.000000 59.013122 11.795761 13.471365 14.676508 0.000000 1.182242 
39701.00 1500.40 100.138999 0.000000 59.011126 11.776956 13.479717 14.686911 0.000000 1.184289 
39601.00 1500.16 100.138999 0.000000 59.009107 11.757991 13.488128 14.697414 0.000000 1.186360 
39501.00 1499.92 100.138999 0.000000 59.007064 11.738864 13.496599 14.708018 0.000000 1.188454 
39401.00 1499.68 100.138999 0.000000 59.004997 11.719574 13.505130 14.718724 0.000000 1.190574 
39301.00 1499.45 100.138999 0.000000 59.002906 11.700119 13.513722 14.729534 0.000000 1.192719 
39201.00 1499.21 100.138999 0.000000 59.000790 11.680496 13.522376 14.740448 0.000000 1.194889 
39101.00 1498.97 100.138999 0.000000 58.998649 11.660703 13.531093 14.751469 0.000000 1.197085 
39001.00 1498.73 100.138999 0.000000 58.996483 11.640738 13.539873 14.762598 0.000000 1.199307 
38901.00 1498.49 100.138999 0.000000 58.994291 11.620599 13.548718 14.773835 0.000000 1.201557 
38801.00 1498.25 100.138999 0.000000 58.992072 11.600284 13.557628 14.785182 0.000000 1.203834 
38701.00 1498.01 100.138999 0.000000 58.989826 11.579790 13.566604 14.796641 0.000000 1.206138 
38601.00 1497.78 100.138999 0.000000 58.987553 11.559115 13.575647 14.808213 0.000000 1.208471 
38501.00 1497.54 100.138999 0.000000 58.985252 11.538256 13.584758 14.819900 0.000000 1.210832 
38401.00 1497.30 100.138999 0.000000 58.982923 11.517213 13.593938 14.831702 0.000000 1.213223 
38301.00 1497.06 100.138999 0.000000 58.980565 11.495980 13.603188 14.843622 0.000000 1.215644 
38201.00 1496.82 100.138999 0.000000 58.978177 11.474558 13.612509 14.855660 0.000000 1.218095 
38101.00 1496.58 100.138999 0.000000 58.975760 11.452942 13.621901 14.867819 0.000000 1.220577 
38001.00 1496.34 100.138999 0.000000 58.973313 11.431130 13.631367 14.880100 0.000000 1.223090 
37901.00 1496.10 100.138999 0.000000 58.970834 11.409120 13.640906 14.892505 0.000000 1.225635 
37801.00 1495.86 100.138999 0.000000 58.968324 11.386909 13.650520 14.905034 0.000000 1.228212 
37701.00 1495.62 100.138999 0.000000 58.965782 11.364494 13.660209 14.917691 0.000000 1.230823 
37601.00 1495.38 100.138999 0.000000 58.963207 11.341873 13.669976 14.930476 0.000000 1.233467 
37501.00 1495.14 100.138999 0.000000 58.960600 11.319042 13.679821 14.943391 0.000000 1.236146 
37401.00 1494.90 100.138999 0.000000 58.957958 11.295999 13.689746 14.956438 0.000000 1.238859 
37301.00 1494.66 100.138999 0.000000 58.955282 11.272740 13.699750 14.969618 0.000000 1.241609 
37201.00 1494.42 100.138999 0.000000 58.952571 11.249264 13.709836 14.982935 0.000000 1.244394 
37101.00 1494.18 100.138999 0.000000 58.949824 11.225566 13.720006 14.996388 0.000000 1.247216 
37001.00 1493.94 100.138999 0.000000 58.947041 11.201644 13.730259 15.009981 0.000000 1.250075 
36901.00 1493.69 100.138999 0.000000 58.944221 11.177494 13.740597 15.023714 0.000000 1.252973 
36801.00 1493.45 100.138999 0.000000 58.941363 11.153113 13.751022 15.037591 0.000000 1.255910 
36701.00 1493.21 100.138999 0.000000 58.938467 11.128499 13.761535 15.051613 0.000000 1.258886 
36601.00 1492.97 100.138999 0.000000 58.935531 11.103647 13.772137 15.065781 0.000000 1.261903 
36501.00 1492.73 100.138999 0.000000 58.932556 11.078554 13.782829 15.080099 0.000000 1.264961 
