Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1268.41 100.138999 0.0000000000000000 0.000000 242.679867 -1168391.544463 29.982946 123.842129 -19.861529 1383.820902 -6.858 -6.858 0.000000 3.339865 0.000 0 0.000
43901.00 1268.23 100.138999 0.0000000000000000 0.000000 242.679867 -1168691.383497 29.984861 123.848092 -19.868458 1383.756622 -6.863 -6.863 0.000000 3.339652 0.000 0 0.000
43801.00 1268.04 100.138999 0.0000000000000000 0.000000 242.679867 -1168991.241694 29.986778 123.854056 -19.875391 1383.692467 -6.867 -6.867 0.000000 3.339438 0.000 0 0.000
43701.00 1267.86 100.138999 0.0000000000000000 0.000000 242.679867 -1169291.119071 29.988697 123.860019 -19.882328 1383.628438 -6.872 -6.872 0.000000 3.339225 0.000 0 0.000
43601.00 1267.67 100.138999 0.0000000000000000 0.000000 242.679867 -1169591.015649 29.990618 123.865982 -19.889269 1383.564534 -6.877 -6.877 0.000000 3.339011 0.000 0 0.000
43501.00 1267.49 100.138999 0.0000000000000000 0.000000 242.679867 -1169890.931446 29.992541 123.871946 -19.896214 1383.500759 -6.881 -6.881 0.000000 3.338797 0.000 0 0.000
43401.00 1267.31 100.138999 0.0000000000000000 0.000000 242.679867 -1170190.866483 29.994466 123.877909 -19.903163 1383.437111 -6.886 -6.886 0.000000 3.338582 0.000 0 0.000
43301.00 1267.12 100.138999 0.0000000000000000 0.000000 242.679867 -1170490.820779 29.996393 123.883871 -19.910117 1383.373593 -6.891 -6.891 0.000000 3.338368 0.000 0 0.000
43201.00 1266.94 100.138999 0.0000000000000000 0.000000 242.679867 -1170790.794354 29.998322 123.889834 -19.917075 1383.310206 -6.895 -6.895 0.000000 3.338153 0.000 0 0.000
43101.00 1266.75 100.138999 0.0000000000000000 0.000000 242.679867 -1171090.787227 30.000253 123.895797 -19.924037 1383.246950 -6.900 -6.900 0.000000 3.337938 0.000 0 0.000
43001.00 1266.57 100.138999 0.0000000000000000 0.000000 242.679867 -1171390.799419 30.002186 123.901760 -19.931003 1383.183826 -6.905 -6.905 0.000000 3.337723 0.000 0 0.000
42901.00 1266.38 100.138999 0.0000000000000000 0.000000 242.679867 -1171690.830950 30.004121 123.907722 -19.937974 1383.120836 -6.909 -6.909 0.000000 3.337508 0.000 0 0.000
42801.00 1266.20 100.138999 0.0000000000000000 0.000000 242.679867 -1171990.881840 30.006058 123.913685 -19.944949 1383.057981 -6.914 -6.914 0.000000 3.337293 0.000 0 0.000
42701.00 1266.02 100.138999 0.0000000000000000 0.000000 242.679867 -1172290.952109 30.007997 123.919648 -19.951929 1382.995262 -6.919 -6.919 0.000000 3.337077 0.000 0 0.000
42601.00 1265.83 100.138999 0.0000000000000000 0.000000 242.679867 -1172591.041779 30.009938 123.925611 -19.958913 1382.932680 -6.924 -6.924 0.000000 3.336861 0.000 0 0.000
42501.00 1265.65 100.138999 0.0000000000000000 0.000000 242.679867 -1172891.150869 30.011881 123.931573 -19.965902 1382.870236 -6.928 -6.928 0.000000 3.336645 0.000 0 0.000
42401.00 1265.46 100.138999 0.0000000000000000 0.000000 242.679867 -1173191.279400 30.013826 123.937536 -19.972895 1382.807931 -6.933 -6.933 0.000000 3.336429 0.000 0 0.000
42301.00 1265.28 100.138999 0.0000000000000000 0.000000 242.679867 -1173491.427394 30.015773 123.943499 -19.979893 1382.745766 -6.938 -6.938 0.000000 3.336213 0.000 0 0.000
42201.00 1265.09 100.138999 0.0000000000000000 0.000000 242.679867 -1173791.594870 30.017723 123.949462 -19.986896 1382.683743 -6.943 -6.943 0.000000 3.335996 0.000 0 0.000
42101.00 1264.91 100.138999 0.0000000000000000 0.000000 242.679867 -1174091.781851 30.019674 123.955425 -19.993903 1382.621863 -6.948 -6.948 0.000000 3.335779 0.000 0 0.000
42001.00 1264.73 100.138999 0.0000000000000000 0.000000 242.679867 -1174391.988358 30.021628 123.961388 -20.000915 1382.560127 -6.952 -6.952 0.000000 3.335562 0.000 0 0.000
41901.00 1264.54 100.138999 0.0000000000000000 0.000000 242.679867 -1174692.214412 30.023583 123.967352 -20.007931 1382.498536 -6.957 -6.957 0.000000 3.335345 0.000 0 0.000
41801.00 1264.36 100.138999 0.0000000000000000 0.000000 242.679867 -1174992.460034 30.025541 123.973315 -20.014953 1382.437092 -6.962 -6.962 0.000000 3.335127 0.000 0 0.000
41701.00 1264.17 100.138999 0.0000000000000000 0.000000 242.679867 -1175292.725247 30.027502 123.979279 -20.021979 1382.375795 -6.967 -6.967 0.000000 3.334909 0.000 0 0.000
41601.00 1263.99 100.138999 0.0000000000000000 0.000000 242.679867 -1175593.010072 30.029464 123.985243 -20.029010 1382.314647 -6.972 -6.972 0.000000 3.334692 0.000 0 0.000
41501.00 1263.80 100.138999 0.0000000000000000 0.000000 242.679867 -1175893.314531 30.031428 123.991207 -20.036047 1382.253650 -6.977 -6.977 0.000000 3.334473 0.000 0 0.000
41401.00 1263.62 100.138999 0.0000000000000000 0.000000 242.679867 -1176193.638646 30.033395 123.997171 -20.043088 1382.192804 -6.982 -6.982 0.000000 3.334255 0.000 0 0.000
41301.00 1263.43 100.138999 0.0000000000000000 0.000000 242.679867 -1176493.982439 30.035364 124.003136 -20.050134 1382.132111 -6.987 -6.987 0.000000 3.334036 0.000 0 0.000
41201.00 1263.25 100.138999 0.0000000000000000 0.000000 242.679867 -1176794.345934 30.037335 124.009101 -20.057186 1382.071572 -6.992 -6.992 0.000000 3.333818 0.000 0 0.000
41101.00 1263.06 100.138999 0.0000000000000000 0.000000 242.679867 -1177094.729152 30.039309 124.015066 -20.064242 1382.011189 -6.997 -6.997 0.000000 3.333599 0.000 0 0.000
41001.00 1262.88 100.138999 0.0000000000000000 0.000000 242.679867 -1177395.132116 30.041284 124.021032 -20.071304 1381.950963 -7.001 -7.001 0.000000 3.333379 0.000 0 0.000
40901.00 1262.69 100.138999 0.0000000000000000 0.000000 242.679867 -1177695.554850 30.043263 124.026997 -20.078371 1381.890896 -7.006 -7.006 0.000000 3.333160 0.000 0 0.000
40801.00 1262.51 100.138999 0.0000000000000000 0.000000 242.679867 -1177995.997375 30.045243 124.032964 -20.085443 1381.830988 -7.011 -7.011 0.000000 3.332940 0.000 0 0.000
40701.00 1262.33 100.138999 0.0000000000000000 0.000000 242.679867 -1178296.459716 30.047226 124.038930 -20.092521 1381.771241 -7.016 -7.016 0.000000 3.332720 0.000 0 0.000
40601.00 1262.14 100.138999 0.0000000000000000 0.000000 242.679867 -1178596.941895 30.049211 124.044897 -20.099604 1381.711657 -7.021 -7.021 0.000000 3.332500 0.000 0 0.000
40501.00 1261.96 100.138999 0.0000000000000000 0.000000 242.679867 -1178897.443937 30.051198 124.050865 -20.106692 1381.652238 -7.026 -7.026 0.000000 3.332280 0.000 0 0.000
40401.00 1261.77 100.138999 0.0000000000000000 0.000000 242.679867 -1179197.965864 30.053188 124.056833 -20.113786 1381.592984 -7.032 -7.032 0.000000 3.332059 0.000 0 0.000
40301.00 1261.59 100.138999 0.0000000000000000 0.000000 242.679867 -1179498.507701 30.055180 124.062801 -20.120885 1381.533897 -7.037 -7.037 0.000000 3.331838 0.000 0 0.000
40201.00 1261.40 100.138999 0.0000000000000000 0.000000 242.679867 -1179799.069472 30.057175 124.068770 -20.127990 1381.474979 -7.042 -7.042 0.000000 3.331617 0.000 0 0.000
40101.00 1261.22 100.138999 0.0000000000000000 0.000000 242.679867 -1180099.651201 30.059172 124.074739 -20.135101 1381.416231 -7.047 -7.047 0.000000 3.331396 0.000 0 0.000
40001.00 1261.03 100.138999 0.0000000000000000 0.000000 242.679867 -1180400.252912 30.061171 124.080709 -20.142218 1381.357656 -7.052 -7.052 0.000000 3.331174 0.000 0 0.000
