Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
12701.00 1277.74 0.037885 0.107627 -458.893262 0.014083 0.057800 2.174 52.1361 0.654696 18.4332 0.0908298 0.298402 4.52446 0.0163941 8.50761 0.00904025 4.36403 10.9652
12601.00 1277.40 0.076581 0.217455 -928.295466 0.028474 0.116842 2.185 52.1933 0.653701 18.4446 0.092104 0.293786 4.5171 0.0161807 8.50723 0.00891917 4.41673 10.8564
12501.00 1277.07 0.115907 0.328964 -1406.028901 0.043107 0.176850 2.195 52.2499 0.652748 18.4556 0.0934106 0.289206 4.50993 0.0159688 8.50713 0.00879899 4.47025 10.747
12401.00 1276.73 0.155887 0.442220 -1892.403437 0.057992 0.237862 2.206 52.3059 0.651835 18.4664 0.094751 0.284661 4.50298 0.0157584 8.50729 0.00867972 4.52463 10.6372
12301.00 1276.39 0.196547 0.557292 -2387.744336 0.073136 0.299917 2.217 52.3613 0.650963 18.4767 0.0961262 0.280153 4.49622 0.0155495 8.50773 0.00856134 4.57986 10.5268
12201.00 1276.05 0.237914 0.674250 -2892.393130 0.088551 0.363057 2.227 52.4161 0.650134 18.4868 0.0975376 0.275681 4.48968 0.0153421 8.50844 0.00844385 4.63598 10.4159
12101.00 1275.71 0.280015 0.793170 -3406.708611 0.104246 0.427323 2.238 52.4703 0.649346 18.4965 0.0989863 0.271245 4.48335 0.0151362 8.50942 0.00832727 4.69299 10.3044
12001.00 1275.37 0.322882 0.914132 -3931.067850 0.120234 0.492763 2.248 52.5238 0.648601 18.5059 0.100474 0.266846 4.47723 0.0149318 8.51068 0.00821158 4.75091 10.1924
11901.00 1275.02 0.366544 1.037219 -4465.867291 0.136524 0.559423 2.259 52.5766 0.647899 18.5149 0.102001 0.262484 4.47134 0.0147288 8.51223 0.00809679 4.80976 10.0799
11801.00 1274.67 0.411035 1.162517 -5011.523919 0.153131 0.627355 2.269 52.6288 0.64724 18.5236 0.103571 0.258159 4.46566 0.0145274 8.51405 0.00798289 4.86955 9.9669
11701.00 1274.32 0.456389 1.290119 -5568.476501 0.170065 0.696610 2.279 52.6802 0.646626 18.5319 0.105183 0.253872 4.4602 0.0143275 8.51616 0.00786988 4.9303 9.85335
11601.00 1273.97 0.502642 1.420122 -6137.186908 0.187342 0.767246 2.289 52.7309 0.646055 18.5399 0.10684 0.249622 4.45497 0.014129 8.51855 0.00775776 4.99202 9.73927
11501.00 1273.62 0.549833 1.552628 -6718.141518 0.204975 0.839320 2.299 52.7808 0.645529 18.5475 0.108543 0.24541 4.44997 0.0139321 8.52122 0.00764653 5.05474 9.62468
11401.00 1273.26 0.598003 1.687743 -7311.852718 0.222978 0.912894 2.310 52.83 0.645047 18.5547 0.110295 0.241237 4.4452 0.0137366 8.52418 0.00753618 5.11847 9.50957
11301.00 1272.90 0.647193 1.825582 -7918.860494 0.241369 0.988034 2.320 52.8784 0.644611 18.5615 0.112096 0.237102 4.44066 0.0135426 8.52742 0.00742672 5.18323 9.39394
11201.00 1272.54 0.697448 1.966263 -8539.734121 0.260163 1.064809 2.329 52.926 0.64422 18.568 0.113948 0.233006 4.43636 0.0133501 8.53095 0.00731815 5.24902 9.2778
11101.00 1272.17 0.748816 2.109912 -9175.073972 0.279378 1.143290 2.339 52.9728 0.643875 18.5741 0.115854 0.22895 4.43229 0.0131591 8.53476 0.00721045 5.31588 9.16115
11001.00 1271.81 0.801346 2.256660 -9825.513418 0.299033 1.223554 2.349 53.0187 0.643575 18.5798 0.117816 0.224932 4.42845 0.0129695 8.53885 0.00710363 5.3838 9.044
10901.00 1271.43 0.855091 2.406649 -10491.720864 0.319146 1.305683 2.359 53.0638 0.643322 18.5851 0.119835 0.220955 4.42486 0.0127815 8.54322 0.0069977 5.45282 8.92635
10801.00 1271.06 0.910107 2.560026 -11174.401907 0.339739 1.389761 2.368 53.108 0.643115 18.5899 0.121913 0.217018 4.42151 0.0125949 8.54787 0.00689263 5.52294 8.80822
10701.00 1270.68 0.966451 2.716945 -11874.301612 0.360833 1.475878 2.378 53.1513 0.642955 18.5944 0.124054 0.213121 4.41839 0.0124098 8.5528 0.00678844 5.59418 8.6896
10601.00 1270.30 1.024187 2.877571 -12592.206912 0.382452 1.564129 2.387 53.1937 0.642841 18.5985 0.126258 0.209266 4.41552 0.0122262 8.558 0.00668512 5.66655 8.57051
10501.00 1269.91 1.060029 2.976513 -13041.673382 0.395898 1.618953 2.397 53.2351 0.642777 18.6021 0.12853 0.205446 4.41292 0.012044 8.56351 0.00658268 5.74012 8.45087
10401.00 1269.53 1.060102 2.974940 -13051.323121 0.395985 1.619154 2.406 53.2754 0.64277 18.6054 0.130871 0.201653 4.41066 0.0118634 8.56941 0.00648115 5.81501 8.33055
10301.00 1269.14 1.060192 2.973394 -13061.132128 0.396075 1.619382 2.415 53.3146 0.64282 18.6082 0.133285 0.197887 4.40873 0.0116842 8.57569 0.00638051 5.89125 8.20955
10201.00 1268.75 1.060300 2.971877 -13071.110812 0.396168 1.619640 2.424 53.3526 0.642929 18.6105 0.135774 0.194148 4.40715 0.0115066 8.58235 0.00628076 5.96886 8.08787
10101.00 1268.36 1.060427 2.970393 -13081.270317 0.396266 1.619928 2.433 53.3894 0.643098 18.6125 0.138343 0.190437 4.40593 0.0113304 8.58941 0.0061819 6.04787 7.9655
10001.00 1267.96 1.060574 2.968942 -13091.622557 0.396367 1.620249 2.441 53.425 0.643328 18.614 0.140993 0.186753 4.40506 0.0111558 8.59686 0.00608393 6.12831 7.84245
9901.00 1267.57 1.060741 2.967529 -13102.180304 0.396473 1.620604 2.450 53.4594 0.64362 18.615 0.143728 0.183098 4.40456 0.0109826 8.6047 0.00598684 6.21021 7.71871
9801.00 1267.17 1.060931 2.966155 -13112.957224 0.396584 1.620995 2.458 53.4924 0.643976 18.6156 0.146552 0.179472 4.40443 0.0108109 8.61293 0.00589064 6.29359 7.59428
9701.00 1266.77 1.061144 2.964825 -13123.967970 0.396700 1.621424 2.466 53.5242 0.644396 18.6157 0.149469 0.175875 4.40468 0.0106407 8.62156 0.00579531 6.37849 7.46917
9601.00 1266.37 1.061382 2.963540 -13135.228246 0.396822 1.621894 2.475 53.5546 0.644882 18.6154 0.152481 0.172307 4.40531 0.0104719 8.63058 0.00570085 6.46493 7.34337
9501.00 1265.96 1.061647 2.962305 -13146.754901 0.396951 1.622406 2.483 53.5836 0.645436 18.6145 0.155594 0.168769 4.40633 0.0103047 8.64 0.00560726 6.55294 7.21688
9401.00 1265.56 1.061939 2.961123 -13158.566012 0.397086 1.622963 2.490 53.6112 0.646057 18.6132 0.15881 0.165261 4.40774 0.0101389 8.6498 0.00551454 6.64255 7.08972
9301.00 1265.15 1.062261 2.959999 -13170.680991 0.397228 1.623567 2.498 53.6374 0.646748 18.6114 0.162135 0.161783 4.40956 0.0099745 8.65999 0.00542268 6.73379 6.96188
9201.00 1264.73 1.062614 2.958936 -13183.120691 0.397378 1.624222 2.505 53.662 0.647509 18.609 0.165572 0.158337 4.41178 0.0098116 8.67057 0.00533168 6.82668 6.83337
9101.00 1264.32 1.063000 2.957940 -13195.907516 0.397537 1.624930 2.513 53.6852 0.648341 18.6062 0.169126 0.154923 4.41441 0.00965014 8.68152 0.00524154 6.92125 6.7042
9001.00 1263.90 1.063422 2.957015 -13209.065568 0.397705 1.625694 2.520 53.7068 0.649247 18.6028 0.172802 0.151541 4.41746 0.00949013 8.69285 0.00515224 7.01753 6.57437
8901.00 1263.48 1.063881 2.956166 -13222.620768 0.397883 1.626518 2.527 53.7268 0.650225 18.5989 0.176606 0.148191 4.42093 0.00933156 8.70454 0.0050638 7.11553 6.4439
8801.00 1263.05 1.064379 2.955400 -13236.601038 0.398071 1.627405 2.533 53.7452 0.651279 18.5944 0.18054 0.144874 4.42482 0.00917442 8.7166 0.0049762 7.21529 6.31279
8701.00 1262.62 1.064920 2.954723 -13251.036403 0.398272 1.628360 2.540 53.762 0.652407 18.5895 0.184612 0.141592 4.42913 0.00901871 8.729 0.00488944 7.31683 6.18106
8601.00 1262.19 1.065506 2.954142 -13265.959291 0.398484 1.629385 2.546 53.7771 0.653612 18.5839 0.188826 0.138344 4.43387 0.00886443 8.74175 0.00480352 7.42017 6.04873
8501.00 1261.76 1.066140 2.953663 -13281.404606 0.398711 1.630486 2.552 53.7906 0.654893 18.5778 0.193188 0.13513 4.43904 0.00871158 8.75482 0.00471843 7.52531 5.91581
8401.00 1261.32 1.066824 2.953294 -13297.410033 0.398952 1.631667 2.558 53.8023 0.656251 18.5712 0.197703 0.131953 4.44464 0.00856014 8.7682 0.00463418 7.63229 5.78232
8301.00 1260.87 1.067563 2.953045 -13314.016247 0.399210 1.632933 2.564 53.8123 0.657687 18.5639 0.202377 0.128812 4.45066 0.00841011 8.78188 0.00455076 7.74112 5.64829
8201.00 1260.42 1.068359 2.952923 -13331.267183 0.399484 1.634290 2.570 53.8205 0.659199 18.5561 0.207216 0.125708 4.45712 0.0082615 8.79584 0.00446816 7.8518 5.51374
8101.00 1259.97 1.069217 2.952940 -13349.210323 0.399777 1.635744 2.575 53.827 0.66079 18.5477 0.212226 0.122643 4.46399 0.0081143 8.81005 0.00438639 7.96435 5.37869
8001.00 1259.51 1.070141 2.953105 -13367.897035 0.400091 1.637300 2.580 53.8317 0.662457 18.5388 0.217413 0.119616 4.47129 0.00796851 8.82451 0.00430543 8.07876 5.24319
7901.00 1259.05 1.071136 2.953430 -13387.382867 0.400426 1.638965 2.585 53.8347 0.6642 18.5292 0.222783 0.116629 4.479 0.00782412 8.83917 0.0042253 8.19505 5.10726
7801.00 1258.58 1.072205 2.953927 -13407.728012 0.400785 1.640747 2.590 53.8358 0.666018 18.519 0.228342 0.113682 4.48711 0.00768114 8.85402 0.00414599 8.3132 4.97094
7701.00 1258.11 1.073354 2.954611 -13428.997654 0.401169 1.642654 2.594 53.8352 0.66791 18.5083 0.234095 0.110777 4.49562 0.00753957 8.86903 0.0040675 8.4332 4.83428
7601.00 1257.63 1.074589 2.955495 -13451.262483 0.401582 1.644693 2.599 53.8327 0.669875 18.497 0.240049 0.107914 4.50451 0.0073994 8.88416 0.00398982 8.55505 4.69732
7501.00 1257.14 1.075916 2.956595 -13474.599182 0.402024 1.646873 2.603 53.8286 0.671909 18.4851 0.246209 0.105095 4.51377 0.00726064 8.89938 0.00391295 8.67873 4.56012
7401.00 1256.65 1.077342 2.957928 -13499.090990 0.402499 1.649206 2.607 53.8226 0.67401 18.4726 0.252582 0.10232 4.52339 0.00712329 8.91465 0.00383691 8.8042 4.42272
7301.00 1256.15 1.078873 2.959514 -13524.828321 0.403010 1.651700 2.611 53.815 0.676175 18.4595 0.259172 0.0995909 4.53333 0.00698734 8.92993 0.00376167 8.93143 4.28519
7201.00 1255.64 1.080517 2.961372 -13551.909435 0.403558 1.654369 2.614 53.8056 0.678399 18.4458 0.265984 0.0969084 4.54359 0.00685282 8.94517 0.00368726 9.06039 4.14759
7101.00 1255.13 1.082282 2.963524 -13580.441180 0.404149 1.657223 2.618 53.7947 0.680679 18.4316 0.273024 0.0942739 4.55413 0.00671971 8.96033 0.00361366 9.19103 4.01
7001.00 1254.60 1.084178 2.965994 -13610.539783 0.404784 1.660277 2.621 53.7821 0.683007 18.4167 0.280295 0.0916885 4.56492 0.00658804 8.97536 0.00354089 9.32328 3.87248
