Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
22201.00 1433.28 0.009098 0.026802 -99.726335 0.003110 0.014192 0.470 43.815 0.929628 13.6843 0.21703 0.275228 10.1457 0.0445458 16.4807 0.0272291 5.69022 8.69041
22101.00 1432.88 0.020485 0.060326 -224.740456 0.007005 0.031959 0.476 43.8348 0.921526 13.7452 0.216073 0.26715 10.1349 0.0440175 16.4605 0.0268996 5.73191 8.61688
22001.00 1432.48 0.031946 0.094041 -350.773033 0.010926 0.049844 0.482 43.8547 0.913378 13.8058 0.215056 0.259167 10.1244 0.043494 16.4403 0.0265731 5.77401 8.54306
21901.00 1432.08 0.043473 0.127922 -477.737197 0.014872 0.067834 0.488 43.8745 0.905184 13.8661 0.213978 0.251282 10.1143 0.0429753 16.42 0.0262498 5.81652 8.46894
21801.00 1431.72 0.074990 0.220598 -824.705634 0.025663 0.117022 0.494 43.911 0.904438 13.8901 0.215509 0.2493 10.0931 0.0426147 16.402 0.0260222 5.8553 8.4106
21701.00 1431.35 0.107679 0.316667 -1185.087058 0.036862 0.168045 0.500 43.9482 0.903961 13.9127 0.217159 0.247529 10.0715 0.0422607 16.3841 0.0257986 5.89427 8.35254
21601.00 1430.99 0.140823 0.414015 -1551.015303 0.048224 0.219786 0.506 43.9854 0.903477 13.9352 0.218833 0.245754 10.05 0.0419077 16.3662 0.0255757 5.93358 8.29417
21501.00 1430.62 0.174433 0.512678 -1922.635845 0.059753 0.272262 0.512 44.0226 0.902986 13.9575 0.22053 0.243974 10.0285 0.0415557 16.3483 0.0253535 5.97323 8.2355
21401.00 1430.25 0.208524 0.612689 -2300.098652 0.071454 0.325495 0.518 44.0599 0.902488 13.9796 0.22225 0.242189 10.0071 0.0412045 16.3304 0.025132 6.01323 8.17652
21301.00 1429.89 0.243106 0.714085 -2683.558314 0.083332 0.379504 0.524 44.0972 0.901981 14.0016 0.223995 0.240401 9.98574 0.0408544 16.3125 0.0249112 6.05357 8.11725
21201.00 1429.51 0.278195 0.816904 -3073.174212 0.095391 0.434309 0.530 44.1346 0.901467 14.0234 0.225764 0.23861 9.96442 0.0405053 16.2946 0.024691 6.09425 8.05768
21101.00 1429.14 0.313803 0.921183 -3469.110660 0.107636 0.489933 0.536 44.172 0.900944 14.0451 0.227557 0.236815 9.94314 0.0401571 16.2767 0.0244716 6.13528 7.99782
21001.00 1428.77 0.349945 1.026962 -3871.537072 0.120072 0.546397 0.542 44.2094 0.900412 14.0667 0.229375 0.235017 9.92191 0.03981 16.2588 0.0242529 6.17666 7.93768
20901.00 1428.39 0.386635 1.134280 -4280.628120 0.132704 0.603724 0.548 44.2468 0.899871 14.0881 0.231218 0.233217 9.90071 0.0394639 16.2409 0.0240349 6.2184 7.87726
20801.00 1428.01 0.423889 1.243181 -4696.563909 0.145538 0.661938 0.554 44.2843 0.899321 14.1093 0.233086 0.231415 9.87956 0.0391189 16.223 0.0238176 6.26048 7.81656
20701.00 1427.63 0.461721 1.353707 -5119.530147 0.158578 0.721063 0.560 44.3218 0.898762 14.1304 0.23498 0.229611 9.85845 0.0387749 16.2051 0.0236011 6.30292 7.7556
20601.00 1427.25 0.500148 1.465903 -5549.718317 0.171831 0.781123 0.566 44.3593 0.898192 14.1513 0.2369 0.227806 9.83737 0.038432 16.1872 0.0233853 6.34572 7.69436
20501.00 1426.87 0.539186 1.579813 -5987.325872 0.185303 0.842145 0.572 44.3969 0.897612 14.1721 0.238846 0.225999 9.81633 0.0380902 16.1692 0.0231703 6.38887 7.63286
20401.00 1426.48 0.578852 1.695486 -6432.556408 0.198998 0.904155 0.578 44.4344 0.89702 14.1928 0.240818 0.224192 9.79532 0.0377494 16.1512 0.022956 6.43238 7.57111
20301.00 1426.10 0.619165 1.812970 -6885.619858 0.212925 0.967180 0.585 44.472 0.896417 14.2133 0.242817 0.222384 9.77435 0.0374098 16.1333 0.0227425 6.47625 7.50911
20201.00 1425.71 0.660140 1.932315 -7346.732695 0.227088 1.031249 0.591 44.5096 0.895803 14.2336 0.244842 0.220577 9.7534 0.0370713 16.1152 0.0225297 6.52048 7.44687
20101.00 1425.31 0.701798 2.053572 -7816.118118 0.241495 1.096390 0.597 44.5472 0.895175 14.2538 0.246895 0.218769 9.73248 0.0367339 16.0972 0.0223178 6.56506 7.38438
20001.00 1424.92 0.744157 2.176795 -8294.006265 0.256152 1.162633 0.603 44.5848 0.894535 14.2738 0.248975 0.216963 9.71159 0.0363977 16.0791 0.0221066 6.61001 7.32167
19901.00 1424.52 0.787238 2.302037 -8780.634414 0.271067 1.230009 0.610 44.6225 0.893882 14.2936 0.251082 0.215158 9.69072 0.0360627 16.061 0.0218963 6.65532 7.25873
19801.00 1424.12 0.831060 2.429356 -9276.247198 0.286246 1.298550 0.616 44.6601 0.893214 14.3134 0.253217 0.213354 9.66987 0.0357288 16.0429 0.0216867 6.701 7.19557
19701.00 1423.72 0.875644 2.558810 -9781.096818 0.301697 1.368288 0.622 44.6978 0.892532 14.3329 0.25538 0.211552 9.64903 0.0353962 16.0247 0.021478 6.74703 7.13219
19601.00 1423.32 0.921012 2.690457 -10295.443254 0.317427 1.439257 0.628 44.7355 0.891834 14.3523 0.257571 0.209753 9.62821 0.0350647 16.0065 0.02127 6.79343 7.06862
19501.00 1422.91 0.967186 2.824360 -10819.554496 0.333445 1.511491 0.635 44.7732 0.891121 14.3716 0.25979 0.207956 9.6074 0.0347345 15.9882 0.0210629 6.84018 7.00484
19401.00 1422.50 1.014189 2.960582 -11353.706761 0.349759 1.585027 0.641 44.8109 0.890391 14.3906 0.262037 0.206163 9.5866 0.0344055 15.9699 0.0208567 6.8873 6.94088
19301.00 1422.09 1.049002 3.061129 -11752.070232 0.361877 1.639518 0.647 44.8486 0.889647 14.4096 0.264314 0.20437 9.56583 0.0340777 15.9515 0.0206513 6.9348 6.87668
19201.00 1421.68 1.048964 3.059930 -11760.267312 0.361976 1.639539 0.654 44.8862 0.888899 14.4283 0.266626 0.202573 9.54516 0.0337511 15.9332 0.0204467 6.98276 6.81215
19101.00 1421.26 1.048930 3.058734 -11768.504566 0.362075 1.639565 0.660 44.9236 0.888147 14.4469 0.268974 0.200772 9.5246 0.0334257 15.9149 0.0202429 7.03117 6.74727
19001.00 1420.85 1.048900 3.057543 -11776.783664 0.362175 1.639597 0.667 44.961 0.88739 14.4653 0.271358 0.198966 9.50415 0.0331015 15.8966 0.02004 7.08004 6.68206
18901.00 1420.43 1.048876 3.056356 -11785.106351 0.362276 1.639636 0.673 44.9983 0.886628 14.4835 0.273779 0.197156 9.48379 0.0327785 15.8784 0.0198379 7.12937 6.61651
18801.00 1420.01 1.048855 3.055174 -11793.474452 0.362378 1.639680 0.679 45.0354 0.885861 14.5015 0.276237 0.195343 9.46355 0.0324567 15.8602 0.0196366 7.17917 6.55063
18701.00 1419.59 1.048840 3.053998 -11801.889889 0.362482 1.639731 0.686 45.0724 0.885089 14.5194 0.278733 0.193527 9.4434 0.0321361 15.842 0.0194362 7.22944 6.48442
18601.00 1419.17 1.048830 3.052827 -11810.354650 0.362586 1.639788 0.692 45.1093 0.884311 14.537 0.281267 0.191707 9.42336 0.0318168 15.8239 0.0192367 7.28018 6.41788
18501.00 1418.75 1.048826 3.051662 -11818.870838 0.362691 1.639853 0.699 45.1461 0.883528 14.5545 0.283841 0.189885 9.40343 0.0314987 15.8058 0.019038 7.3314 6.35103
18401.00 1418.32 1.048827 3.050505 -11827.440642 0.362798 1.639925 0.705 45.1827 0.882739 14.5717 0.286453 0.18806 9.3836 0.0311819 15.7877 0.0188402 7.3831 6.28386
18301.00 1417.89 1.048833 3.049355 -11836.066353 0.362906 1.640004 0.711 45.2192 0.881943 14.5888 0.289106 0.186234 9.36387 0.0308664 15.7697 0.0186433 7.43529 6.21637
