Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1488.89 100.138999 0.000000 59.084097 12.585134 13.350450 14.017426 0.000000 1.101892 
43901.00 1488.66 100.138999 0.000000 59.082891 12.572213 13.357578 14.023186 0.000000 1.103131 
43801.00 1488.44 100.138999 0.000000 59.081674 12.559197 13.364749 14.028997 0.000000 1.104382 
43701.00 1488.21 100.138999 0.000000 59.080446 12.546087 13.371963 14.034860 0.000000 1.105644 
43601.00 1487.98 100.138999 0.000000 59.079206 12.532880 13.379220 14.040776 0.000000 1.106918 
43501.00 1487.75 100.138999 0.000000 59.077955 12.519576 13.386521 14.046744 0.000000 1.108204 
43401.00 1487.52 100.138999 0.000000 59.076692 12.506174 13.393866 14.052766 0.000000 1.109502 
43301.00 1487.29 100.138999 0.000000 59.075417 12.492672 13.401256 14.058841 0.000000 1.110812 
43201.00 1487.06 100.138999 0.000000 59.074130 12.479070 13.408691 14.064972 0.000000 1.112136 
43101.00 1486.83 100.138999 0.000000 59.072831 12.465367 13.416172 14.071157 0.000000 1.113472 
43001.00 1486.60 100.138999 0.000000 59.071519 12.451562 13.423700 14.077398 0.000000 1.114821 
42901.00 1486.37 100.138999 0.000000 59.070195 12.437653 13.431273 14.083695 0.000000 1.116183 
42801.00 1486.14 100.138999 0.000000 59.068858 12.423640 13.438894 14.090048 0.000000 1.117558 
42701.00 1485.91 100.138999 0.000000 59.067508 12.409521 13.446563 14.096460 0.000000 1.118947 
42601.00 1485.68 100.138999 0.000000 59.066145 12.395295 13.454280 14.102929 0.000000 1.120350 
42501.00 1485.45 100.138999 0.000000 59.064769 12.380961 13.462046 14.109457 0.000000 1.121766 
42401.00 1485.22 100.138999 0.000000 59.063379 12.366518 13.469861 14.116044 0.000000 1.123197 
42301.00 1484.99 100.138999 0.000000 59.061975 12.351965 13.477726 14.122691 0.000000 1.124642 
42201.00 1484.76 100.138999 0.000000 59.060557 12.337300 13.485641 14.129399 0.000000 1.126102 
42101.00 1484.53 100.138999 0.000000 59.059125 12.322523 13.493607 14.136168 0.000000 1.127577 
42001.00 1484.30 100.138999 0.000000 59.057679 12.307632 13.501624 14.142998 0.000000 1.129066 
41901.00 1484.07 100.138999 0.000000 59.056218 12.292625 13.509694 14.149891 0.000000 1.130571 
41801.00 1483.84 100.138999 0.000000 59.054742 12.277502 13.517816 14.156848 0.000000 1.132091 
41701.00 1483.61 100.138999 0.000000 59.053251 12.262261 13.525992 14.163868 0.000000 1.133627 
41601.00 1483.38 100.138999 0.000000 59.051744 12.246902 13.534222 14.170952 0.000000 1.135179 
41501.00 1483.15 100.138999 0.000000 59.050222 12.231421 13.542506 14.178102 0.000000 1.136748 
41401.00 1482.91 100.138999 0.000000 59.048684 12.215819 13.550845 14.185318 0.000000 1.138332 
41301.00 1482.68 100.138999 0.000000 59.047131 12.200094 13.559240 14.192601 0.000000 1.139934 
41201.00 1482.45 100.138999 0.000000 59.045560 12.184244 13.567691 14.199951 0.000000 1.141552 
41101.00 1482.22 100.138999 0.000000 59.043974 12.168269 13.576199 14.207369 0.000000 1.143188 
41001.00 1481.99 100.138999 0.000000 59.042370 12.152166 13.584765 14.214856 0.000000 1.144842 
40901.00 1481.76 100.138999 0.000000 59.040749 12.135934 13.593390 14.222413 0.000000 1.146513 
