Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1317.20 100.138999 0.000000 59.085452 13.416161 13.863674 12.744982 0.000000 1.028730 
43901.00 1317.01 100.138999 0.000000 59.084765 13.407223 13.871583 12.745936 0.000000 1.029492 
43801.00 1316.82 100.138999 0.000000 59.084072 13.398223 13.879538 12.746908 0.000000 1.030259 
43701.00 1316.62 100.138999 0.000000 59.083374 13.389159 13.887538 12.747896 0.000000 1.031032 
43601.00 1316.43 100.138999 0.000000 59.082670 13.380032 13.895584 12.748903 0.000000 1.031811 
43501.00 1316.24 100.138999 0.000000 59.081960 13.370841 13.903675 12.749926 0.000000 1.032596 
43401.00 1316.04 100.138999 0.000000 59.081245 13.361584 13.911814 12.750968 0.000000 1.033388 
43301.00 1315.85 100.138999 0.000000 59.080523 13.352262 13.919999 12.752028 0.000000 1.034186 
43201.00 1315.65 100.138999 0.000000 59.079796 13.342874 13.928232 12.753106 0.000000 1.034991 
43101.00 1315.46 100.138999 0.000000 59.079063 13.333419 13.936512 12.754203 0.000000 1.035802 
43001.00 1315.27 100.138999 0.000000 59.078324 13.323897 13.944841 12.755318 0.000000 1.036620 
42901.00 1315.07 100.138999 0.000000 59.077578 13.314307 13.953218 12.756452 0.000000 1.037444 
42801.00 1314.88 100.138999 0.000000 59.076826 13.304648 13.961645 12.757605 0.000000 1.038275 
42701.00 1314.69 100.138999 0.000000 59.076068 13.294919 13.970121 12.758777 0.000000 1.039113 
42601.00 1314.49 100.138999 0.000000 59.075304 13.285120 13.978647 12.759969 0.000000 1.039958 
42501.00 1314.30 100.138999 0.000000 59.074533 13.275251 13.987224 12.761180 0.000000 1.040811 
42401.00 1314.11 100.138999 0.000000 59.073755 13.265310 13.995852 12.762411 0.000000 1.041670 
42301.00 1313.91 100.138999 0.000000 59.072970 13.255297 14.004532 12.763663 0.000000 1.042537 
42201.00 1313.72 100.138999 0.000000 59.072179 13.245212 14.013263 12.764934 0.000000 1.043411 
42101.00 1313.53 100.138999 0.000000 59.071381 13.235052 14.022048 12.766226 0.000000 1.044293 
42001.00 1313.33 100.138999 0.000000 59.070575 13.224818 14.030885 12.767539 0.000000 1.045182 
41901.00 1313.14 100.138999 0.000000 59.069763 13.214509 14.039776 12.768872 0.000000 1.046079 
41801.00 1312.94 100.138999 0.000000 59.068943 13.204125 14.048720 12.770227 0.000000 1.046984 
41701.00 1312.75 100.138999 0.000000 59.068116 13.193664 14.057720 12.771602 0.000000 1.047897 
41601.00 1312.56 100.138999 0.000000 59.067281 13.183125 14.066774 12.773000 0.000000 1.048818 
41501.00 1312.36 100.138999 0.000000 59.066439 13.172508 14.075885 12.774419 0.000000 1.049748 
41401.00 1312.17 100.138999 0.000000 59.065589 13.161813 14.085051 12.775861 0.000000 1.050685 
41301.00 1311.97 100.138999 0.000000 59.064732 13.151037 14.094275 12.777324 0.000000 1.051631 
41201.00 1311.78 100.138999 0.000000 59.063866 13.140181 14.103556 12.778810 0.000000 1.052586 
41101.00 1311.59 100.138999 0.000000 59.062992 13.129244 14.112894 12.780319 0.000000 1.053549 
41001.00 1311.39 100.138999 0.000000 59.062111 13.118224 14.122292 12.781851 0.000000 1.054522 
40901.00 1311.20 100.138999 0.000000 59.061220 13.107122 14.131748 12.783406 0.000000 1.055503 
40801.00 1311.00 100.138999 0.000000 59.060322 13.095935 14.141265 12.784984 0.000000 1.056493 
40701.00 1310.81 100.138999 0.000000 59.059415 13.084664 14.150841 12.786587 0.000000 1.057493 
40601.00 1310.62 100.138999 0.000000 59.058499 13.073307 14.160479 12.788213 0.000000 1.058502 
40501.00 1310.42 100.138999 0.000000 59.057574 13.061863 14.170178 12.789864 0.000000 1.059520 
40401.00 1310.23 100.138999 0.000000 59.056641 13.050332 14.179940 12.791539 0.000000 1.060548 
40301.00 1310.03 100.138999 0.000000 59.055698 13.038712 14.189764 12.793239 0.000000 1.061586 
40201.00 1309.84 100.138999 0.000000 59.054746 13.027003 14.199652 12.794963 0.000000 1.062634 
40101.00 1309.64 100.138999 0.000000 59.053785 13.015203 14.209605 12.796714 0.000000 1.063692 
40001.00 1309.45 100.138999 0.000000 59.052814 13.003312 14.219622 12.798490 0.000000 1.064761 
39901.00 1309.26 100.138999 0.000000 59.051833 12.991329 14.229705 12.800292 0.000000 1.065840 
39801.00 1309.06 100.138999 0.000000 59.050843 12.979253 14.239855 12.802120 0.000000 1.066930 
39701.00 1308.87 100.138999 0.000000 59.049842 12.967082 14.250071 12.803974 0.000000 1.068030 
39601.00 1308.67 100.138999 0.000000 59.048832 12.954815 14.260355 12.805855 0.000000 1.069141 
39501.00 1308.48 100.138999 0.000000 59.047811 12.942453 14.270708 12.807764 0.000000 1.070264 
39401.00 1308.28 100.138999 0.000000 59.046779 12.929992 14.281130 12.809700 0.000000 1.071398 
39301.00 1308.09 100.138999 0.000000 59.045737 12.917434 14.291622 12.811663 0.000000 1.072543 
39201.00 1307.89 100.138999 0.000000 59.044684 12.904775 14.302185 12.813655 0.000000 1.073700 
39101.00 1307.70 100.138999 0.000000 59.043620 12.892016 14.312820 12.815674 0.000000 1.074869 
39001.00 1307.50 100.138999 0.000000 59.042545 12.879155 14.323526 12.817723 0.000000 1.076051 
38901.00 1307.31 100.138999 0.000000 59.041458 12.866190 14.334307 12.819800 0.000000 1.077244 
