Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
16401.00 1349.03 0.023934 0.069279 -278.686894 0.008603 0.036873 1.354 48.522 0.789895 16.689 0.131266 0.291741 6.63176 0.0258913 11.6077 0.0150055 5.10497 10.1907
16301.00 1348.69 0.059058 0.170879 -688.177933 0.021233 0.090991 1.363 48.5702 0.789039 16.7045 0.132767 0.288232 6.61975 0.0256095 11.6009 0.0148372 5.15355 10.1006
16201.00 1348.34 0.094735 0.273997 -1104.727364 0.034070 0.145970 1.371 48.6182 0.788203 16.7197 0.134299 0.284736 6.60788 0.0253292 11.5942 0.0146699 5.20272 10.0101
16101.00 1348.00 0.130985 0.378683 -1528.566246 0.047119 0.201837 1.379 48.6659 0.787386 16.7347 0.135864 0.281254 6.59618 0.0250502 11.5876 0.0145034 5.2525 9.9191
16001.00 1347.65 0.167826 0.484992 -1959.935272 0.060388 0.258624 1.387 48.7132 0.786589 16.7494 0.137462 0.277786 6.58462 0.0247727 11.5812 0.0143379 5.3029 9.82771
15901.00 1347.30 0.205280 0.592979 -2399.085226 0.073884 0.316360 1.396 48.7602 0.785812 16.7639 0.139094 0.274333 6.57323 0.0244967 11.575 0.0141733 5.35392 9.73589
15801.00 1346.94 0.243367 0.702700 -2846.277466 0.087614 0.375081 1.404 48.8069 0.785054 16.778 0.140761 0.270894 6.56199 0.0242221 11.5689 0.0140096 5.40558 9.64365
15701.00 1346.59 0.282110 0.814218 -3301.784424 0.101588 0.434818 1.412 48.8533 0.784315 16.7919 0.142463 0.267472 6.55091 0.023949 11.5629 0.0138469 5.45787 9.551
15601.00 1346.23 0.321531 0.927593 -3765.890137 0.115812 0.495608 1.420 48.8993 0.783596 16.8056 0.144202 0.264065 6.53999 0.0236773 11.5572 0.0136851 5.5108 9.45794
15501.00 1345.88 0.361654 1.042891 -4238.890797 0.130296 0.557488 1.428 48.9449 0.782897 16.8189 0.145979 0.260674 6.52923 0.0234071 11.5515 0.0135242 5.56439 9.36448
15401.00 1345.52 0.402504 1.160181 -4721.095334 0.145049 0.620497 1.437 48.9902 0.782216 16.832 0.147795 0.2573 6.51862 0.0231384 11.5461 0.0133642 5.61864 9.27062
15301.00 1345.15 0.444108 1.279534 -5212.826016 0.160080 0.684675 1.445 49.0351 0.781555 16.8448 0.14965 0.253944 6.50817 0.0228712 11.5407 0.0132053 5.67355 9.17636
15201.00 1344.79 0.486493 1.401023 -5714.419091 0.175399 0.750064 1.453 49.0797 0.780913 16.8574 0.151546 0.250605 6.49788 0.0226054 11.5355 0.0130472 5.72913 9.08171
15101.00 1344.42 0.529687 1.524726 -6226.225442 0.191017 0.816708 1.461 49.1238 0.780289 16.8696 0.153484 0.247284 6.48775 0.0223412 11.5305 0.0128901 5.78539 8.98668
15001.00 1344.05 0.573719 1.650723 -6748.611286 0.206944 0.884653 1.469 49.1675 0.779683 16.8815 0.155465 0.243982 6.47778 0.0220784 11.5256 0.0127339 5.84234 8.89127
14901.00 1343.68 0.618622 1.779098 -7281.958894 0.223191 0.953947 1.477 49.2109 0.779096 16.8932 0.157489 0.240699 6.46796 0.0218171 11.5208 0.0125787 5.89998 8.79549
14801.00 1343.31 0.664425 1.909940 -7826.667345 0.239770 1.024639 1.485 49.2538 0.778526 16.9046 0.159558 0.237436 6.45829 0.0215574 11.5162 0.0124244 5.95831 8.69935
14701.00 1342.93 0.711165 2.043339 -8383.153316 0.256693 1.096782 1.493 49.2963 0.777973 16.9157 0.161674 0.234193 6.44878 0.0212991 11.5117 0.0122711 6.01735 8.60285
14601.00 1342.55 0.758875 2.179392 -8951.851896 0.273973 1.170430 1.501 49.3383 0.777438 16.9265 0.163837 0.230971 6.43941 0.0210424 11.5073 0.0121188 6.07709 8.50601
14501.00 1342.17 0.807593 2.318197 -9533.217437 0.291624 1.245640 1.509 49.3799 0.776918 16.937 0.166048 0.227769 6.4302 0.0207872 11.5031 0.0119674 6.13754 8.40883
14401.00 1341.78 0.857356 2.459859 -10127.724445 0.309658 1.322470 1.517 49.4211 0.776415 16.9472 0.168309 0.22459 6.42113 0.0205335 11.4989 0.0118169 6.19871 8.31132
14301.00 1341.40 0.908206 2.604486 -10735.868487 0.328092 1.400984 1.525 49.4618 0.775926 16.9571 0.17062 0.221432 6.41221 0.0202813 11.4949 0.0116674 6.2606 8.21349
14201.00 1341.00 0.960183 2.752192 -11358.167149 0.346939 1.481246 1.533 49.5021 0.775452 16.9667 0.172983 0.218298 6.40343 0.0200306 11.491 0.0115189 6.32322 8.11536
14101.00 1340.61 1.013331 2.903095 -11995.161012 0.366216 1.563323 1.540 49.5419 0.774992 16.976 0.1754 0.215186 6.39479 0.0197815 11.4872 0.0113713 6.38656 8.01693
14001.00 1340.21 1.055487 3.022360 -12502.801868 0.381526 1.628450 1.548 49.5812 0.774549 16.9849 0.177871 0.212096 6.38631 0.019534 11.4834 0.0112247 6.45065 7.91817
13901.00 1339.81 1.055524 3.020941 -12511.820602 0.381613 1.628596 1.556 49.6199 0.774132 16.9936 0.180402 0.209017 6.37807 0.019288 11.48 0.0110791 6.51562 7.81892
13801.00 1339.41 1.055571 3.019537 -12520.931822 0.381701 1.628759 1.564 49.6579 0.773744 17.002 0.182994 0.20595 6.37008 0.0190435 11.4767 0.0109345 6.58147 7.71919
13701.00 1339.00 1.055629 3.018151 -12530.140766 0.381791 1.628938 1.571 49.6953 0.773383 17.01 0.185649 0.202896 6.36234 0.0188006 11.4736 0.0107908 6.64822 7.61897
13601.00 1338.60 1.055698 3.016782 -12539.452978 0.381884 1.629136 1.579 49.732 0.773051 17.0177 0.188369 0.199854 6.35485 0.0185593 11.4708 0.0106482 6.71587 7.51827
13501.00 1338.19 1.055780 3.015433 -12548.874329 0.381978 1.629352 1.586 49.7681 0.772747 17.0251 0.191155 0.196825 6.34761 0.0183195 11.4681 0.0105065 6.78444 7.4171
13401.00 1337.78 1.055874 3.014104 -12558.411033 0.382076 1.629587 1.594 49.8034 0.772471 17.0321 0.194009 0.193809 6.34063 0.0180813 11.4657 0.0103658 6.85394 7.31545
13301.00 1337.37 1.055982 3.012797 -12568.069670 0.382176 1.629843 1.601 49.838 0.772224 17.0388 0.196934 0.190808 6.33391 0.0178446 11.4634 0.0102261 6.92439 7.21334
13201.00 1336.96 1.056103 3.011514 -12577.857212 0.382280 1.630120 1.609 49.8719 0.772006 17.0452 0.199931 0.187821 6.32744 0.0176095 11.4614 0.0100874 6.99578 7.11077
13101.00 1336.54 1.056239 3.010257 -12587.781039 0.382386 1.630420 1.616 49.9051 0.771816 17.0512 0.203003 0.184849 6.32124 0.017376 11.4595 0.00994967 7.06814 7.00775
13001.00 1336.13 1.056389 3.009026 -12597.848975 0.382496 1.630743 1.623 49.9375 0.771655 17.0569 0.206151 0.181893 6.31529 0.017144 11.4579 0.00981293 7.14147 6.90427
12901.00 1335.71 1.056556 3.007824 -12608.069307 0.382610 1.631091 1.630 49.9691 0.771523 17.0623 0.209377 0.178952 6.3096 0.0169136 11.4564 0.00967718 7.21579 6.80036
12801.00 1335.28 1.056740 3.006653 -12618.450821 0.382728 1.631465 1.637 50 0.771419 17.0672 0.212684 0.176028 6.30417 0.0166848 11.4551 0.00954242 7.2911 6.69601
