Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
24701.00 1451.45 0.000604 0.001793 -6.462234 0.000204 0.000942 0.268 43.0209 1.11528 11.8686 0.261773 0.444263 10.9126 0.0586145 17.6338 0.0362267 5.17727 9.47059
24601.00 1451.10 0.011354 0.033693 -121.595881 0.003836 0.017714 0.274 43.0389 1.10814 11.934 0.261713 0.43564 10.8955 0.0579788 17.613 0.0358249 5.211 9.40833
24501.00 1450.75 0.022276 0.066086 -238.782398 0.007529 0.034759 0.280 43.0569 1.10097 11.9992 0.261621 0.427045 10.8786 0.0573474 17.5921 0.0354258 5.24508 9.3457
24401.00 1450.40 0.033372 0.098975 -358.047282 0.011282 0.052080 0.285 43.075 1.09376 12.0643 0.261497 0.41848 10.8619 0.0567203 17.5712 0.0350297 5.27952 9.28271
24301.00 1450.04 0.044645 0.132367 -479.415495 0.015098 0.069679 0.291 43.0931 1.08651 12.1291 0.261339 0.409948 10.8453 0.0560974 17.5503 0.0346363 5.31432 9.21935
24201.00 1449.69 0.056096 0.166265 -602.911372 0.018976 0.087561 0.296 43.1113 1.07922 12.1939 0.261147 0.401452 10.8288 0.0554789 17.5294 0.0342458 5.34947 9.15564
24101.00 1449.33 0.067727 0.200674 -728.558496 0.022917 0.105728 0.302 43.1295 1.07189 12.2585 0.260918 0.392993 10.8126 0.0548647 17.5084 0.0338582 5.38498 9.09158
24001.00 1448.96 0.079539 0.235598 -856.379570 0.026922 0.124182 0.307 43.1477 1.06453 12.3229 0.260652 0.384574 10.7965 0.0542549 17.4874 0.0334734 5.42086 9.02716
23901.00 1448.60 0.091534 0.271041 -986.396276 0.030991 0.142925 0.313 43.166 1.05713 12.3871 0.260347 0.376199 10.7806 0.0536495 17.4664 0.0330915 5.45711 8.9624
23801.00 1448.23 0.103714 0.307007 -1118.629114 0.035125 0.161961 0.319 43.1843 1.04968 12.4511 0.260003 0.367868 10.7649 0.0530484 17.4453 0.0327126 5.49372 8.8973
23701.00 1447.86 0.116080 0.343497 -1253.097237 0.039324 0.181291 0.324 43.2027 1.0422 12.515 0.259616 0.359586 10.7493 0.0524519 17.4242 0.0323365 5.53071 8.83186
