Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
44001.00 1545.44 0.533237 1.613195 -4875.125264 0.164016 0.826766 -0.550 40.3349 1.66756 1.41386 0.495494 0.677526 17.3628 0.181833 25.2233 0.120407 3.62725 8.8951
43901.00 1545.22 0.530085 1.603676 -4849.195259 0.163111 0.821944 -0.549 40.3413 1.66796 1.43597 0.494925 0.678802 17.3385 0.181457 25.2022 0.120129 3.63313 8.90554
43801.00 1544.99 0.526993 1.594336 -4823.788672 0.162223 0.817215 -0.547 40.3477 1.66833 1.45838 0.494364 0.680058 17.3143 0.181076 25.1811 0.119846 3.63906 8.91578
43701.00 1544.77 0.523961 1.585175 -4798.906530 0.161353 0.812578 -0.546 40.3541 1.66868 1.48107 0.49381 0.681292 17.29 0.18069 25.1599 0.119561 3.64506 8.92581
43601.00 1544.54 0.520989 1.576193 -4774.549937 0.160500 0.808033 -0.544 40.3604 1.66899 1.50405 0.493264 0.682505 17.2657 0.180298 25.1387 0.119272 3.65111 8.93564
43501.00 1544.32 0.518076 1.567391 -4750.720077 0.159666 0.803580 -0.542 40.3667 1.66928 1.52733 0.492726 0.683695 17.2414 0.179901 25.1175 0.11898 3.65723 8.94526
43401.00 1544.09 0.515224 1.558769 -4727.418214 0.158849 0.799220 -0.541 40.373 1.66953 1.55091 0.492195 0.684863 17.2171 0.179499 25.0962 0.118685 3.66341 8.95467
43301.00 1543.86 0.512431 1.550326 -4704.645692 0.158050 0.794952 -0.539 40.3792 1.66976 1.57478 0.491672 0.686009 17.1927 0.179092 25.0749 0.118386 3.66966 8.96387
43201.00 1543.64 0.509698 1.542063 -4682.403936 0.157269 0.790777 -0.537 40.3854 1.66996 1.59896 0.491157 0.687131 17.1683 0.178679 25.0535 0.118084 3.67597 8.97285
43101.00 1543.41 0.507026 1.533981 -4660.694453 0.156506 0.786695 -0.535 40.3916 1.67012 1.62343 0.49065 0.688229 17.1439 0.178261 25.0321 0.117778 3.68234 8.98162
43001.00 1543.18 0.504413 1.526079 -4639.518833 0.155761 0.782705 -0.534 40.3977 1.67026 1.64821 0.490151 0.689304 17.1194 0.177838 25.0106 0.11747 3.68878 8.99017
42901.00 1542.95 0.501861 1.518357 -4618.878751 0.155034 0.778809 -0.532 40.4039 1.67036 1.6733 0.489659 0.690355 17.095 0.17741 24.9891 0.117158 3.69528 8.9985
42801.00 1542.72 0.499369 1.510817 -4598.775964 0.154325 0.775005 -0.530 40.4099 1.67044 1.69869 0.489175 0.691381 17.0705 0.176976 24.9676 0.116842 3.70186 9.00662
42701.00 1542.50 0.496938 1.503458 -4579.212318 0.153634 0.771295 -0.528 40.416 1.67048 1.72439 0.4887 0.692383 17.046 0.176537 24.946 0.116524 3.70849 9.01451
