Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1545.44 100.138999 0.533237 58.417377 12.570494 13.781430 13.708440 0.000000 1.128021 
43901.00 1545.22 100.138999 0.530085 58.420053 12.554322 13.781840 13.723236 0.000000 1.129463 
43801.00 1544.99 100.138999 0.526993 58.422649 12.538064 13.782345 13.738029 0.000000 1.130918 
43701.00 1544.77 100.138999 0.523961 58.425165 12.521718 13.782948 13.752819 0.000000 1.132388 
43601.00 1544.54 100.138999 0.520989 58.427601 12.505284 13.783649 13.767605 0.000000 1.133872 
43501.00 1544.32 100.138999 0.518076 58.429955 12.488760 13.784450 13.782388 0.000000 1.135370 
43401.00 1544.09 100.138999 0.515224 58.432229 12.472146 13.785350 13.797167 0.000000 1.136882 
43301.00 1543.86 100.138999 0.512431 58.434422 12.455441 13.786352 13.811943 0.000000 1.138409 
43201.00 1543.64 100.138999 0.509698 58.436533 12.438644 13.787457 13.826716 0.000000 1.139952 
43101.00 1543.41 100.138999 0.507026 58.438562 12.421753 13.788664 13.841485 0.000000 1.141509 
43001.00 1543.18 100.138999 0.504413 58.440510 12.404769 13.789976 13.856250 0.000000 1.143082 
42901.00 1542.95 100.138999 0.501861 58.442374 12.387688 13.791394 13.871011 0.000000 1.144670 
42801.00 1542.72 100.138999 0.499369 58.444157 12.370512 13.792918 13.885769 0.000000 1.146274 
42701.00 1542.50 100.138999 0.496938 58.445856 12.353238 13.794550 13.900524 0.000000 1.147894 
42601.00 1542.27 100.138999 0.494567 58.447472 12.335865 13.796291 13.915274 0.000000 1.149530 
42501.00 1542.04 100.138999 0.492256 58.449004 12.318393 13.798142 13.930021 0.000000 1.151183 
42401.00 1541.81 100.138999 0.490007 58.450453 12.300820 13.800103 13.944764 0.000000 1.152853 
42301.00 1541.57 100.138999 0.487818 58.451817 12.283144 13.802177 13.959503 0.000000 1.154539 
42201.00 1541.34 100.138999 0.485690 58.453096 12.265366 13.804365 13.974238 0.000000 1.156243 
42101.00 1541.11 100.138999 0.483624 58.454291 12.247483 13.806667 13.988970 0.000000 1.157964 
42001.00 1540.88 100.138999 0.481619 58.455400 12.229494 13.809085 14.003698 0.000000 1.159703 
41901.00 1540.65 100.138999 0.479675 58.456423 12.211399 13.811620 14.018422 0.000000 1.161460 
41801.00 1540.41 100.138999 0.477793 58.457361 12.193195 13.814273 14.033142 0.000000 1.163235 
41701.00 1540.18 100.138999 0.475973 58.458211 12.174882 13.817046 14.047858 0.000000 1.165029 
41601.00 1539.95 100.138999 0.474216 58.458975 12.156458 13.819939 14.062571 0.000000 1.166841 
41501.00 1539.71 100.138999 0.472520 58.459651 12.137922 13.822954 14.077279 0.000000 1.168673 
41401.00 1539.48 100.138999 0.470887 58.460240 12.119272 13.826093 14.091984 0.000000 1.170523 
