Title: Depleted MORB Mantle of Workmann & Hart 2005

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O 
44001.00 1545.44 0.533237 40.3349 1.66756 1.41386 0.495494 0.677526 17.3628 0.181833 25.2233 0.120407 3.62725 8.8951
43901.00 1545.22 0.530085 40.3413 1.66796 1.43597 0.494925 0.678802 17.3385 0.181457 25.2022 0.120129 3.63313 8.90554
43801.00 1544.99 0.526993 40.3477 1.66833 1.45838 0.494364 0.680058 17.3143 0.181076 25.1811 0.119846 3.63906 8.91578
43701.00 1544.77 0.523961 40.3541 1.66868 1.48107 0.49381 0.681292 17.29 0.18069 25.1599 0.119561 3.64506 8.92581
43601.00 1544.54 0.520989 40.3604 1.66899 1.50405 0.493264 0.682505 17.2657 0.180298 25.1387 0.119272 3.65111 8.93564
43501.00 1544.32 0.518076 40.3667 1.66928 1.52733 0.492726 0.683695 17.2414 0.179901 25.1175 0.11898 3.65723 8.94526
43401.00 1544.09 0.515224 40.373 1.66953 1.55091 0.492195 0.684863 17.2171 0.179499 25.0962 0.118685 3.66341 8.95467
43301.00 1543.86 0.512431 40.3792 1.66976 1.57478 0.491672 0.686009 17.1927 0.179092 25.0749 0.118386 3.66966 8.96387
43201.00 1543.64 0.509698 40.3854 1.66996 1.59896 0.491157 0.687131 17.1683 0.178679 25.0535 0.118084 3.67597 8.97285
43101.00 1543.41 0.507026 40.3916 1.67012 1.62343 0.49065 0.688229 17.1439 0.178261 25.0321 0.117778 3.68234 8.98162
43001.00 1543.18 0.504413 40.3977 1.67026 1.64821 0.490151 0.689304 17.1194 0.177838 25.0106 0.11747 3.68878 8.99017
42901.00 1542.95 0.501861 40.4039 1.67036 1.6733 0.489659 0.690355 17.095 0.17741 24.9891 0.117158 3.69528 8.9985
42801.00 1542.72 0.499369 40.4099 1.67044 1.69869 0.489175 0.691381 17.0705 0.176976 24.9676 0.116842 3.70186 9.00662
42701.00 1542.50 0.496938 40.416 1.67048 1.72439 0.4887 0.692383 17.046 0.176537 24.946 0.116524 3.70849 9.01451
42601.00 1542.27 0.494567 40.422 1.67049 1.7504 0.488231 0.693359 17.0215 0.176092 24.9244 0.116202 3.7152 9.02217
42501.00 1542.04 0.492256 40.428 1.67047 1.77673 0.487771 0.69431 16.9969 0.175643 24.9027 0.115876 3.72198 9.02961
42401.00 1541.81 0.490007 40.434 1.67041 1.80337 0.487319 0.695235 16.9723 0.175188 24.881 0.115548 3.72882 9.03683
42301.00 1541.57 0.487818 40.4399 1.67033 1.83033 0.486875 0.696134 16.9477 0.174728 24.8592 0.115216 3.73574 9.04381
42201.00 1541.34 0.485690 40.4458 1.67021 1.85761 0.486438 0.697006 16.9231 0.174262 24.8374 0.114881 3.74272 9.05056
42101.00 1541.11 0.483624 40.4516 1.67006 1.8852 0.48601 0.697852 16.8984 0.173792 24.8156 0.114542 3.74978 9.05708
42001.00 1540.88 0.481619 40.4575 1.66988 1.91312 0.485589 0.69867 16.8738 0.173316 24.7937 0.1142 3.75691 9.06337
41901.00 1540.65 0.479675 40.4633 1.66966 1.94135 0.485176 0.699461 16.8491 0.172835 24.7718 0.113855 3.76412 9.06942
41801.00 1540.41 0.477793 40.4691 1.66941 1.96992 0.484771 0.700223 16.8244 0.172348 24.7498 0.113507 3.77139 9.07523
41701.00 1540.18 0.475973 40.4748 1.66913 1.99881 0.484375 0.700958 16.7996 0.171856 24.7278 0.113155 3.77875 9.0808
41601.00 1539.95 0.474216 40.4805 1.66881 2.02802 0.483986 0.701663 16.7749 0.17136 24.7057 0.112801 3.78617 9.08614
41501.00 1539.71 0.472520 40.4862 1.66846 2.05756 0.483605 0.70234 16.7501 0.170858 24.6836 0.112443 3.79368 9.09122
41401.00 1539.48 0.470887 40.4919 1.66807 2.08743 0.483232 0.702987 16.7253 0.17035 24.6614 0.112081 3.80126 9.09607
41301.00 1539.24 0.469317 40.4975 1.66765 2.11764 0.482867 0.703605 16.7004 0.169838 24.6392 0.111717 3.80892 9.10067
41201.00 1539.01 0.467809 40.5031 1.6672 2.14817 0.48251 0.704193 16.6756 0.16932 24.6169 0.111349 3.81666 9.10502
41101.00 1538.77 0.466365 40.5087 1.66671 2.17904 0.482161 0.70475 16.6507 0.168798 24.5946 0.110978 3.82447 9.10912
41001.00 1538.54 0.464985 40.5142 1.66618 2.21024 0.48182 0.705276 16.6258 0.16827 24.5723 0.110604 3.83237 9.11296
40901.00 1538.30 0.463668 40.5197 1.66562 2.24177 0.481487 0.705772 16.6009 0.167737 24.5499 0.110227 3.84035 9.11656
40801.00 1538.06 0.462415 40.5252 1.66502 2.27364 0.481162 0.706235 16.5759 0.167199 24.5274 0.109847 3.84841 9.1199
40701.00 1537.82 0.461226 40.5307 1.66439 2.30585 0.480845 0.706667 16.551 0.166656 24.5049 0.109463 3.85655 9.12298
40601.00 1537.59 0.460102 40.5361 1.66373 2.3384 0.480537 0.707067 16.526 0.166108 24.4824 0.109077 3.86478 9.12581
40501.00 1537.35 0.459043 40.5415 1.66302 2.37128 0.480236 0.707434 16.501 0.165555 24.4598 0.108687 3.87309 9.12838
40401.00 1537.11 0.458049 40.5469 1.66228 2.4045 0.479943 0.707768 16.476 0.164997 24.4372 0.108294 3.88148 9.13068
40301.00 1536.87 0.457121 40.5522 1.66151 2.43807 0.479658 0.708069 16.4509 0.164434 24.4145 0.107899 3.88997 9.13272
40201.00 1536.63 0.456258 40.5576 1.66069 2.47197 0.479381 0.708337 16.4258 0.163867 24.3918 0.1075 3.89854 9.1345
40101.00 1536.39 0.455462 40.5629 1.65984 2.50621 0.479112 0.70857 16.4008 0.163294 24.369 0.107098 3.90719 9.13601
40001.00 1536.15 0.454732 40.5682 1.65896 2.5408 0.478851 0.708769 16.3756 0.162717 24.3462 0.106694 3.91594 9.13725
39901.00 1535.90 0.454069 40.5734 1.65803 2.57573 0.478599 0.708934 16.3505 0.162134 24.3234 0.106286 3.92477 9.13822
39801.00 1535.66 0.453474 40.5787 1.65707 2.611 0.478354 0.709063 16.3254 0.161547 24.3004 0.105876 3.9337 9.13892
39701.00 1535.42 0.452946 40.5839 1.65607 2.64661 0.478117 0.709157 16.3002 0.160956 24.2775 0.105462 3.94272 9.13935
39601.00 1535.18 0.452486 40.5891 1.65503 2.68257 0.477888 0.709215 16.275 0.160359 24.2545 0.105046 3.95182 9.1395
39501.00 1534.93 0.452095 40.5943 1.65396 2.71886 0.477668 0.709237 16.2498 0.159758 24.2314 0.104627 3.96103 9.13938
39401.00 1534.69 0.451773 40.5994 1.65284 2.75551 0.477455 0.709223 16.2246 0.159152 24.2083 0.104205 3.97032 9.13898
39301.00 1534.44 0.451521 40.6046 1.65169 2.79249 0.47725 0.709172 16.1993 0.158542 24.1852 0.10378 3.97971 9.1383
39201.00 1534.20 0.451338 40.6097 1.6505 2.82982 0.477053 0.709084 16.174 0.157927 24.162 0.103353 3.9892 9.13734
39101.00 1533.95 0.451225 40.6148 1.64927 2.86749 0.476864 0.708958 16.1487 0.157308 24.1388 0.102923 3.99879 9.1361
39001.00 1533.71 0.451184 40.6199 1.648 2.90551 0.476683 0.708795 16.1234 0.156685 24.1155 0.10249 4.00847 9.13457
38901.00 1533.46 0.451213 40.6249 1.6467 2.94387 0.47651 0.708593 16.0981 0.156057 24.0921 0.102054 4.01825 9.13276
38801.00 1533.21 0.451314 40.63 1.64535 2.98257 0.476345 0.708353 16.0728 0.155424 24.0688 0.101616 4.02813 9.13066
38701.00 1532.97 0.451488 40.635 1.64397 3.02162 0.476188 0.708074 16.0474 0.154788 24.0453 0.101176 4.03811 9.12827
38601.00 1532.72 0.451735 40.6401 1.64254 3.06101 0.476039 0.707756 16.022 0.154147 24.0219 0.100733 4.04819 9.12559
38501.00 1532.47 0.452054 40.6451 1.64108 3.10074 0.475897 0.707398 15.9966 0.153502 23.9984 0.100287 4.05838 9.12262
38401.00 1532.22 0.452448 40.6501 1.63957 3.14081 0.475763 0.707001 15.9712 0.152853 23.9748 0.0998386 4.06867 9.11935
38301.00 1531.97 0.452917 40.6551 1.63803 3.18122 0.475638 0.706564 15.9458 0.152199 23.9512 0.0993879 4.07906 9.1158
38201.00 1531.72 0.453460 40.6601 1.63645 3.22197 0.47552 0.706086 15.9204 0.151542 23.9275 0.0989349 4.08956 9.11194
38101.00 1531.47 0.454079 40.6651 1.63482 3.26307 0.475409 0.705567 15.8949 0.150881 23.9039 0.0984795 4.10017 9.10779
38001.00 1531.22 0.454774 40.67 1.63316 3.3045 0.475307 0.705007 15.8694 0.150216 23.8801 0.0980217 4.11088 9.10334
37901.00 1530.97 0.455547 40.675 1.63145 3.34627 0.475212 0.704406 15.844 0.149547 23.8563 0.0975617 4.12171 9.09859
37801.00 1530.72 0.456396 40.6799 1.62971 3.38838 0.475125 0.703763 15.8185 0.148874 23.8325 0.0970994 4.13264 9.09354
