Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1311.78 100.138999 0.000000 59.084725 13.439114 13.863179 12.725074 0.000000 1.026906 
43901.00 1311.58 100.138999 0.000000 59.084050 13.430282 13.871053 12.725959 0.000000 1.027656 
43801.00 1311.39 100.138999 0.000000 59.083369 13.421388 13.878970 12.726860 0.000000 1.028412 
43701.00 1311.20 100.138999 0.000000 59.082684 13.412431 13.886933 12.727777 0.000000 1.029174 
43601.00 1311.01 100.138999 0.000000 59.081992 13.403412 13.894941 12.728712 0.000000 1.029942 
43501.00 1310.81 100.138999 0.000000 59.081296 13.394329 13.902994 12.729665 0.000000 1.030715 
43401.00 1310.62 100.138999 0.000000 59.080593 13.385182 13.911094 12.730634 0.000000 1.031495 
43301.00 1310.43 100.138999 0.000000 59.079885 13.375970 13.919241 12.731622 0.000000 1.032281 
43201.00 1310.24 100.138999 0.000000 59.079171 13.366693 13.927434 12.732627 0.000000 1.033074 
43101.00 1310.04 100.138999 0.000000 59.078451 13.357350 13.935675 12.733650 0.000000 1.033873 
43001.00 1309.85 100.138999 0.000000 59.077726 13.347941 13.943964 12.734691 0.000000 1.034678 
42901.00 1309.66 100.138999 0.000000 59.076994 13.338464 13.952301 12.735751 0.000000 1.035490 
42801.00 1309.47 100.138999 0.000000 59.076256 13.328920 13.960686 12.736829 0.000000 1.036308 
42701.00 1309.27 100.138999 0.000000 59.075512 13.319307 13.969121 12.737926 0.000000 1.037134 
42601.00 1309.08 100.138999 0.000000 59.074761 13.309624 13.977606 12.739041 0.000000 1.037966 
42501.00 1308.89 100.138999 0.000000 59.074004 13.299872 13.986141 12.740176 0.000000 1.038805 
42401.00 1308.70 100.138999 0.000000 59.073241 13.290050 13.994727 12.741331 0.000000 1.039651 
42301.00 1308.50 100.138999 0.000000 59.072471 13.280156 14.003363 12.742504 0.000000 1.040505 
42201.00 1308.31 100.138999 0.000000 59.071694 13.270190 14.012052 12.743698 0.000000 1.041365 
42101.00 1308.12 100.138999 0.000000 59.070911 13.260152 14.020792 12.744911 0.000000 1.042233 
42001.00 1307.93 100.138999 0.000000 59.070121 13.250040 14.029585 12.746145 0.000000 1.043109 
41901.00 1307.73 100.138999 0.000000 59.069323 13.239854 14.038431 12.747399 0.000000 1.043992 
41801.00 1307.54 100.138999 0.000000 59.068519 13.229593 14.047331 12.748674 0.000000 1.044882 
41701.00 1307.35 100.138999 0.000000 59.067707 13.219257 14.056284 12.749969 0.000000 1.045781 
41601.00 1307.15 100.138999 0.000000 59.066889 13.208845 14.065293 12.751285 0.000000 1.046687 
41501.00 1306.96 100.138999 0.000000 59.066062 13.198355 14.074357 12.752623 0.000000 1.047602 
41401.00 1306.77 100.138999 0.000000 59.065229 13.187788 14.083476 12.753982 0.000000 1.048524 
41301.00 1306.58 100.138999 0.000000 59.064387 13.177141 14.092652 12.755363 0.000000 1.049455 
41201.00 1306.38 100.138999 0.000000 59.063538 13.166416 14.101885 12.756766 0.000000 1.050395 
41101.00 1306.19 100.138999 0.000000 59.062681 13.155610 14.111175 12.758191 0.000000 1.051342 
41001.00 1306.00 100.138999 0.000000 59.061816 13.144722 14.120523 12.759638 0.000000 1.052299 
40901.00 1305.80 100.138999 0.000000 59.060943 13.133753 14.129930 12.761108 0.000000 1.053264 
40801.00 1305.61 100.138999 0.000000 59.060062 13.122702 14.139396 12.762601 0.000000 1.054238 
40701.00 1305.42 100.138999 0.000000 59.059172 13.111566 14.148922 12.764118 0.000000 1.055221 
40601.00 1305.22 100.138999 0.000000 59.058274 13.100346 14.158508 12.765657 0.000000 1.056214 
40501.00 1305.03 100.138999 0.000000 59.057367 13.089040 14.168156 12.767220 0.000000 1.057215 
40401.00 1304.84 100.138999 0.000000 59.056452 13.077648 14.177865 12.768808 0.000000 1.058227 
40301.00 1304.65 100.138999 0.000000 59.055527 13.066169 14.187637 12.770419 0.000000 1.059247 
40201.00 1304.45 100.138999 0.000000 59.054594 13.054602 14.197471 12.772055 0.000000 1.060278 
40101.00 1304.26 100.138999 0.000000 59.053651 13.042945 14.207369 12.773715 0.000000 1.061318 
40001.00 1304.07 100.138999 0.000000 59.052699 13.031198 14.217332 12.775401 0.000000 1.062369 
39901.00 1303.87 100.138999 0.000000 59.051738 13.019361 14.227359 12.777111 0.000000 1.063430 
