Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1494.31 100.138999 0.0000000000000000 0.000000 260.063480 -1139668.736251 30.340992 125.545519 -19.934943 1489.502197 -5.394 -5.394 0.000000 3.300452 0.000 0 0.000
43901.00 1494.07 100.138999 0.0000000000000000 0.000000 260.063480 -1139972.155996 30.342957 125.552831 -19.942184 1489.430323 -5.399 -5.399 0.000000 3.300239 0.000 0 0.000
43801.00 1493.84 100.138999 0.0000000000000000 0.000000 260.063480 -1140275.595405 30.344925 125.560145 -19.949431 1489.358654 -5.404 -5.404 0.000000 3.300025 0.000 0 0.000
43701.00 1493.61 100.138999 0.0000000000000000 0.000000 260.063480 -1140579.054507 30.346896 125.567459 -19.956684 1489.287193 -5.409 -5.409 0.000000 3.299810 0.000 0 0.000
43601.00 1493.38 100.138999 0.0000000000000000 0.000000 260.063480 -1140882.533331 30.348869 125.574775 -19.963944 1489.215942 -5.414 -5.414 0.000000 3.299596 0.000 0 0.000
43501.00 1493.15 100.138999 0.0000000000000000 0.000000 260.063480 -1141186.031906 30.350846 125.582091 -19.971211 1489.144903 -5.419 -5.419 0.000000 3.299381 0.000 0 0.000
43401.00 1492.92 100.138999 0.0000000000000000 0.000000 260.063480 -1141489.550262 30.352826 125.589409 -19.978485 1489.074077 -5.424 -5.424 0.000000 3.299166 0.000 0 0.000
43301.00 1492.69 100.138999 0.0000000000000000 0.000000 260.063480 -1141793.088428 30.354808 125.596729 -19.985765 1489.003466 -5.429 -5.429 0.000000 3.298950 0.000 0 0.000
43201.00 1492.46 100.138999 0.0000000000000000 0.000000 260.063480 -1142096.646434 30.356794 125.604049 -19.993052 1488.933073 -5.434 -5.434 0.000000 3.298734 0.000 0 0.000
43101.00 1492.23 100.138999 0.0000000000000000 0.000000 260.063480 -1142400.224310 30.358782 125.611371 -20.000346 1488.862900 -5.439 -5.439 0.000000 3.298518 0.000 0 0.000
43001.00 1492.00 100.138999 0.0000000000000000 0.000000 260.063480 -1142703.822086 30.360774 125.618694 -20.007647 1488.792949 -5.444 -5.444 0.000000 3.298302 0.000 0 0.000
42901.00 1491.77 100.138999 0.0000000000000000 0.000000 260.063480 -1143007.439793 30.362768 125.626018 -20.014955 1488.723222 -5.449 -5.449 0.000000 3.298085 0.000 0 0.000
42801.00 1491.54 100.138999 0.0000000000000000 0.000000 260.063480 -1143311.077461 30.364766 125.633344 -20.022270 1488.653721 -5.454 -5.454 0.000000 3.297868 0.000 0 0.000
42701.00 1491.30 100.138999 0.0000000000000000 0.000000 260.063480 -1143614.735122 30.366767 125.640671 -20.029593 1488.584448 -5.459 -5.459 0.000000 3.297651 0.000 0 0.000
42601.00 1491.07 100.138999 0.0000000000000000 0.000000 260.063480 -1143918.412806 30.368771 125.648000 -20.036922 1488.515406 -5.465 -5.465 0.000000 3.297433 0.000 0 0.000
42501.00 1490.84 100.138999 0.0000000000000000 0.000000 260.063480 -1144222.110546 30.370778 125.655330 -20.044259 1488.446596 -5.470 -5.470 0.000000 3.297215 0.000 0 0.000
42401.00 1490.61 100.138999 0.0000000000000000 0.000000 260.063480 -1144525.828372 30.372788 125.662662 -20.051604 1488.378022 -5.475 -5.475 0.000000 3.296997 0.000 0 0.000
42301.00 1490.38 100.138999 0.0000000000000000 0.000000 260.063480 -1144829.566318 30.374802 125.669996 -20.058956 1488.309685 -5.480 -5.480 0.000000 3.296779 0.000 0 0.000
42201.00 1490.15 100.138999 0.0000000000000000 0.000000 260.063480 -1145133.324414 30.376818 125.677331 -20.066315 1488.241587 -5.485 -5.485 0.000000 3.296560 0.000 0 0.000
42101.00 1489.92 100.138999 0.0000000000000000 0.000000 260.063480 -1145437.102695 30.378838 125.684667 -20.073682 1488.173732 -5.491 -5.491 0.000000 3.296341 0.000 0 0.000
42001.00 1489.68 100.138999 0.0000000000000000 0.000000 260.063480 -1145740.901192 30.380862 125.692006 -20.081057 1488.106122 -5.496 -5.496 0.000000 3.296121 0.000 0 0.000
41901.00 1489.45 100.138999 0.0000000000000000 0.000000 260.063480 -1146044.719938 30.382888 125.699346 -20.088440 1488.038758 -5.501 -5.501 0.000000 3.295901 0.000 0 0.000
41801.00 1489.22 100.138999 0.0000000000000000 0.000000 260.063480 -1146348.558968 30.384918 125.706688 -20.095831 1487.971645 -5.506 -5.506 0.000000 3.295681 0.000 0 0.000
