Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1338.92 100.138999 0.000000 59.087912 13.322461 13.858956 12.833369 0.000000 1.036301 
43901.00 1338.73 100.138999 0.000000 59.087173 13.313090 13.866996 12.834630 0.000000 1.037109 
43801.00 1338.53 100.138999 0.000000 59.086428 13.303654 13.875083 12.835910 0.000000 1.037924 
43701.00 1338.33 100.138999 0.000000 59.085678 13.294152 13.883216 12.837210 0.000000 1.038745 
43601.00 1338.13 100.138999 0.000000 59.084921 13.284582 13.891396 12.838528 0.000000 1.039572 
43501.00 1337.94 100.138999 0.000000 59.084157 13.274945 13.899623 12.839867 0.000000 1.040407 
43401.00 1337.74 100.138999 0.000000 59.083388 13.265239 13.907899 12.841225 0.000000 1.041248 
43301.00 1337.54 100.138999 0.000000 59.082612 13.255465 13.916223 12.842604 0.000000 1.042096 
43201.00 1337.34 100.138999 0.000000 59.081829 13.245620 13.924596 12.844003 0.000000 1.042951 
43101.00 1337.15 100.138999 0.000000 59.081040 13.235706 13.933018 12.845422 0.000000 1.043813 
43001.00 1336.95 100.138999 0.000000 59.080244 13.225720 13.941490 12.846862 0.000000 1.044683 
42901.00 1336.75 100.138999 0.000000 59.079442 13.215663 13.950012 12.848323 0.000000 1.045560 
42801.00 1336.55 100.138999 0.000000 59.078632 13.205533 13.958585 12.849805 0.000000 1.046444 
42701.00 1336.35 100.138999 0.000000 59.077816 13.195330 13.967209 12.851309 0.000000 1.047336 
42601.00 1336.16 100.138999 0.000000 59.076992 13.185053 13.975884 12.852834 0.000000 1.048235 
42501.00 1335.96 100.138999 0.000000 59.076162 13.174702 13.984612 12.854381 0.000000 1.049143 
42401.00 1335.76 100.138999 0.000000 59.075324 13.164276 13.993393 12.855949 0.000000 1.050058 
42301.00 1335.56 100.138999 0.000000 59.074478 13.153773 14.002226 12.857541 0.000000 1.050981 
42201.00 1335.37 100.138999 0.000000 59.073625 13.143194 14.011114 12.859154 0.000000 1.051912 
42101.00 1335.17 100.138999 0.000000 59.072765 13.132537 14.020056 12.860790 0.000000 1.052852 
42001.00 1334.97 100.138999 0.000000 59.071896 13.121801 14.029052 12.862450 0.000000 1.053800 
41901.00 1334.77 100.138999 0.000000 59.071020 13.110987 14.038104 12.864132 0.000000 1.054756 
41801.00 1334.57 100.138999 0.000000 59.070136 13.100092 14.047212 12.865838 0.000000 1.055721 
41701.00 1334.37 100.138999 0.000000 59.069244 13.089117 14.056376 12.867568 0.000000 1.056694 
41601.00 1334.18 100.138999 0.000000 59.068344 13.078060 14.065597 12.869321 0.000000 1.057677 
41501.00 1333.98 100.138999 0.000000 59.067435 13.066921 14.074876 12.871099 0.000000 1.058668 
41401.00 1333.78 100.138999 0.000000 59.066518 13.055699 14.084213 12.872901 0.000000 1.059669 
41301.00 1333.58 100.138999 0.000000 59.065592 13.044392 14.093609 12.874728 0.000000 1.060678 
41201.00 1333.38 100.138999 0.000000 59.064657 13.033000 14.103064 12.876580 0.000000 1.061698 
41101.00 1333.19 100.138999 0.000000 59.063714 13.021523 14.112579 12.878457 0.000000 1.062726 
41001.00 1332.99 100.138999 0.000000 59.062762 13.009958 14.122154 12.880360 0.000000 1.063765 
40901.00 1332.79 100.138999 0.000000 59.061800 12.998306 14.131791 12.882288 0.000000 1.064813 
40801.00 1332.59 100.138999 0.000000 59.060830 12.986566 14.141490 12.884242 0.000000 1.065871 
40701.00 1332.39 100.138999 0.000000 59.059850 12.974735 14.151251 12.886223 0.000000 1.066940 
40601.00 1332.19 100.138999 0.000000 59.058860 12.962815 14.161076 12.888231 0.000000 1.068018 
40501.00 1331.99 100.138999 0.000000 59.057861 12.950802 14.170964 12.890265 0.000000 1.069107 
40401.00 1331.80 100.138999 0.000000 59.056851 12.938698 14.180917 12.892326 0.000000 1.070207 
40301.00 1331.60 100.138999 0.000000 59.055832 12.926499 14.190935 12.894416 0.000000 1.071317 
40201.00 1331.40 100.138999 0.000000 59.054803 12.914207 14.201019 12.896532 0.000000 1.072439 
40101.00 1331.20 100.138999 0.000000 59.053763 12.901818 14.211169 12.898677 0.000000 1.073571 
