Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
12201.00 1266.65 0.032681 0.092547 -397.969713 0.012203 0.049790 2.304 52.6384 0.633802 18.6589 0.0859825 0.298967 4.26011 0.0152839 8.10313 0.0083595 4.23892 11.0582
12101.00 1266.31 0.071967 0.203701 -877.028683 0.026881 0.109649 2.315 52.697 0.632785 18.6698 0.0872196 0.294198 4.25323 0.01508 8.10347 0.00824478 4.29182 10.9471
12001.00 1265.98 0.111891 0.316551 -1364.578381 0.041804 0.170485 2.326 52.7551 0.631812 18.6804 0.088489 0.289469 4.24656 0.0148776 8.1041 0.00813094 4.34558 10.8355
11901.00 1265.65 0.152479 0.431166 -1860.939407 0.056983 0.232337 2.337 52.8125 0.630882 18.6907 0.089792 0.284779 4.24009 0.0146767 8.10501 0.00801799 4.40022 10.7233
11801.00 1265.31 0.193757 0.547614 -2366.448621 0.072427 0.295246 2.348 52.8694 0.629996 18.7006 0.0911296 0.280129 4.23383 0.0144773 8.1062 0.00790592 4.45576 10.6106
11701.00 1264.97 0.235753 0.665970 -2881.460106 0.088148 0.359253 2.359 52.9255 0.629154 18.7102 0.0925033 0.275518 4.22779 0.0142794 8.10769 0.00779474 4.51222 10.4973
11601.00 1264.63 0.278495 0.786311 -3406.346230 0.104154 0.424404 2.370 52.981 0.628358 18.7194 0.0939142 0.270948 4.22196 0.0140829 8.10946 0.00768444 4.5696 10.3835
11501.00 1264.29 0.322015 0.908719 -3941.498763 0.120459 0.490746 2.381 53.0358 0.627607 18.7283 0.0953639 0.266418 4.21635 0.013888 8.11153 0.00757502 4.62794 10.2692
11401.00 1263.94 0.366345 1.033279 -4487.330069 0.137075 0.558327 2.392 53.0898 0.626902 18.7369 0.0968537 0.261928 4.21096 0.0136945 8.1139 0.00746648 4.68724 10.1543
11301.00 1263.60 0.411518 1.160082 -5044.274384 0.154013 0.627201 2.403 53.1432 0.626244 18.7451 0.0983852 0.257479 4.2058 0.0135025 8.11656 0.00735882 4.74753 10.0389
11201.00 1263.25 0.457571 1.289223 -5612.789179 0.171287 0.697421 2.413 53.1958 0.625632 18.7529 0.0999599 0.253071 4.20087 0.013312 8.11953 0.00725203 4.80882 9.92293
11101.00 1262.90 0.504542 1.420802 -6193.356608 0.188911 0.769047 2.424 53.2475 0.625068 18.7603 0.101579 0.248703 4.19617 0.0131229 8.12279 0.00714612 4.87114 9.80642
11001.00 1262.55 0.552469 1.554925 -6786.485064 0.206901 0.842138 2.434 53.2985 0.624552 18.7674 0.103246 0.244377 4.1917 0.0129353 8.12636 0.00704107 4.9345 9.68937
10901.00 1262.19 0.601396 1.691703 -7392.710827 0.225271 0.916760 2.445 53.3487 0.624084 18.7741 0.10496 0.240093 4.18747 0.0127492 8.13023 0.00693689 4.99891 9.57177
10801.00 1261.83 0.651367 1.831255 -8012.599832 0.244039 0.992981 2.455 53.3981 0.623665 18.7804 0.106725 0.23585 4.18348 0.0125646 8.13441 0.00683358 5.0644 9.45364
10701.00 1261.47 0.702427 1.973703 -8646.749549 0.263222 1.070871 2.465 53.4465 0.623295 18.7863 0.108541 0.231649 4.17973 0.0123814 8.13889 0.00673114 5.13099 9.33498
10601.00 1261.11 0.754628 2.119180 -9295.790988 0.282837 1.150508 2.476 53.4941 0.622975 18.7918 0.110412 0.22749 4.17622 0.0121997 8.14368 0.00662956 5.19869 9.21578
10501.00 1260.74 0.808021 2.267823 -9960.390833 0.302906 1.231970 2.486 53.5408 0.622705 18.7969 0.112339 0.223374 4.17296 0.0120194 8.14878 0.00652883 5.26752 9.09606
10401.00 1260.37 0.862661 2.419778 -10641.253721 0.323447 1.315343 2.496 53.5866 0.622485 18.8016 0.114325 0.219301 4.16995 0.0118406 8.15417 0.00642897 5.33751 8.97581
10301.00 1260.00 0.918606 2.575201 -11339.124654 0.344483 1.400716 2.506 53.6315 0.622315 18.8058 0.116371 0.215271 4.16719 0.0116633 8.15987 0.00632996 5.40866 8.85505
10201.00 1259.62 0.975919 2.734253 -12054.791580 0.366038 1.488184 2.515 53.6753 0.622197 18.8097 0.11848 0.211284 4.16468 0.0114874 8.16587 0.0062318 5.48099 8.73378
10101.00 1259.24 1.034664 2.897109 -12789.088116 0.388134 1.577846 2.525 53.7182 0.622129 18.8131 0.120654 0.207341 4.16242 0.011313 8.17216 0.00613449 5.55452 8.612
10001.00 1258.86 1.060820 2.968553 -13121.232258 0.398008 1.617819 2.535 53.76 0.622118 18.8161 0.122897 0.203434 4.16046 0.01114 8.17881 0.00603805 5.62936 8.48961
9901.00 1258.47 1.060899 2.966958 -13130.991961 0.398096 1.618027 2.544 53.8007 0.622167 18.8187 0.125211 0.199556 4.15885 0.0109685 8.18587 0.00594248 5.70559 8.36651
9801.00 1258.09 1.060996 2.965393 -13140.924610 0.398187 1.618264 2.553 53.8401 0.622278 18.8208 0.127599 0.195707 4.15758 0.0107985 8.19334 0.00584779 5.78324 8.2427
9701.00 1257.70 1.061112 2.963860 -13151.041716 0.398283 1.618533 2.563 53.8783 0.622452 18.8225 0.130064 0.191888 4.15667 0.01063 8.20122 0.00575398 5.86235 8.11817
9601.00 1257.31 1.061248 2.962361 -13161.355647 0.398383 1.618835 2.572 53.9153 0.62269 18.8237 0.132611 0.188099 4.15613 0.010463 8.20952 0.00566103 5.94294 7.99292
9501.00 1256.92 1.061406 2.960900 -13171.879646 0.398487 1.619172 2.581 53.9509 0.622995 18.8245 0.135241 0.18434 4.15596 0.0102974 8.21824 0.00556894 6.02505 7.86694
9401.00 1256.52 1.061586 2.959479 -13182.627922 0.398596 1.619547 2.589 53.9852 0.623366 18.8248 0.137959 0.180612 4.15616 0.0101333 8.22738 0.00547771 6.10872 7.74024
9301.00 1256.13 1.061789 2.958101 -13193.615722 0.398711 1.619960 2.598 54.0181 0.623806 18.8246 0.140768 0.176915 4.15675 0.00997058 8.23695 0.00538734 6.19396 7.61281
9201.00 1255.73 1.062019 2.956770 -13204.859413 0.398831 1.620414 2.606 54.0496 0.624317 18.8239 0.143672 0.173248 4.15774 0.00980935 8.24694 0.00529782 6.28082 7.48466
9101.00 1255.33 1.062275 2.955488 -13216.376599 0.398958 1.620912 2.614 54.0796 0.624899 18.8228 0.146676 0.169614 4.15912 0.00964957 8.25735 0.00520915 6.36933 7.35578
9001.00 1254.92 1.062559 2.954261 -13228.186161 0.399092 1.621457 2.623 54.1082 0.625554 18.8211 0.149783 0.166011 4.16091 0.00949123 8.26819 0.00512133 6.45952 7.22617
8901.00 1254.52 1.062874 2.953093 -13240.308443 0.399233 1.622050 2.630 54.1352 0.626283 18.8189 0.152998 0.162441 4.16311 0.00933432 8.27945 0.00503434 6.55142 7.09583
8801.00 1254.11 1.063221 2.951987 -13252.765318 0.399382 1.622696 2.638 54.1606 0.627088 18.8162 0.156325 0.158904 4.16574 0.00917884 8.29114 0.0049482 6.64506 6.96478
8701.00 1253.70 1.063602 2.950948 -13265.580337 0.399539 1.623396 2.646 54.1845 0.627971 18.813 0.15977 0.1554 4.16879 0.00902478 8.30324 0.00486288 6.74048 6.83301
8601.00 1253.29 1.064020 2.949983 -13278.778872 0.399706 1.624154 2.653 54.2067 0.628932 18.8092 0.163337 0.151929 4.17227 0.00887214 8.31576 0.00477839 6.8377 6.70053
8501.00 1252.87 1.064476 2.949096 -13292.388266 0.399884 1.624975 2.660 54.2273 0.629973 18.8048 0.167032 0.148493 4.17618 0.00872091 8.32868 0.00469473 6.93676 6.56735
8401.00 1252.45 1.064972 2.948293 -13306.438015 0.400072 1.625861 2.667 54.2461 0.631095 18.8 0.17086 0.145092 4.18054 0.00857109 8.34201 0.00461189 7.03768 6.43347
8301.00 1252.02 1.065513 2.947581 -13320.959943 0.400272 1.626816 2.674 54.2632 0.6323 18.7945 0.174825 0.141726 4.18535 0.00842266 8.35574 0.00452987 7.1405 6.29891
8201.00 1251.60 1.066100 2.946968 -13335.988419 0.400485 1.627846 2.680 54.2785 0.633588 18.7885 0.178936 0.138396 4.19061 0.00827564 8.36985 0.00444866 7.24523 6.16368
8101.00 1251.16 1.066737 2.946460 -13351.560573 0.400713 1.628954 2.687 54.292 0.634962 18.7818 0.183196 0.135102 4.19632 0.00813 8.38434 0.00436826 7.3519 6.02779
8001.00 1250.73 1.067426 2.946067 -13367.716551 0.400955 1.630146 2.693 54.3037 0.636421 18.7746 0.187612 0.131846 4.20249 0.00798575 8.39919 0.00428867 7.46054 5.89127
7901.00 1250.29 1.068172 2.945796 -13384.499784 0.401214 1.631427 2.698 54.3135 0.637966 18.7668 0.192191 0.128627 4.20912 0.00784289 8.41439 0.00420988 7.57116 5.75413
7801.00 1249.85 1.068978 2.945659 -13401.957291 0.401491 1.632803 2.704 54.3215 0.639599 18.7584 0.196939 0.125447 4.21621 0.0077014 8.42992 0.00413189 7.68378 5.6164
7701.00 1249.40 1.069849 2.945664 -13420.140003 0.401787 1.634280 2.709 54.3275 0.641319 18.7494 0.201863 0.122307 4.22375 0.00756129 8.44577 0.00405469 7.79841 5.4781
7601.00 1248.95 1.070788 2.945824 -13439.103133 0.402105 1.635864 2.715 54.3316 0.643126 18.7397 0.206969 0.119206 4.23175 0.00742255 8.46191 0.0039783 7.91506 5.33927
7501.00 1248.49 1.071801 2.946151 -13458.906575 0.402445 1.637564 2.720 54.3337 0.645022 18.7294 0.212264 0.116147 4.24021 0.00728519 8.47832 0.00390269 8.03375 5.19993
7401.00 1248.02 1.072893 2.946658 -13479.615344 0.402810 1.639387 2.724 54.3339 0.647005 18.7185 0.217754 0.11313 4.2491 0.00714919 8.49498 0.00382788 8.15447 5.06013
7301.00 1247.56 1.074070 2.947359 -13501.300065 0.403201 1.641341 2.729 54.3322 0.649074 18.707 0.223448 0.110155 4.25844 0.00701456 8.51184 0.00375385 8.27721 4.9199
7201.00 1247.08 1.075337 2.948272 -13524.037521 0.403622 1.643435 2.733 54.3284 0.651229 18.6948 0.229352 0.107225 4.2682 0.00688129 8.5289 0.00368061 8.40197 4.77929
7101.00 1246.60 1.076701 2.949411 -13547.911205 0.404075 1.645680 2.737 54.3228 0.653468 18.682 0.235472 0.104339 4.27838 0.00674939 8.5461 0.00360815 8.52873 4.63836
7001.00 1246.11 1.078169 2.950797 -13573.012080 0.404562 1.648086 2.741 54.3152 0.655789 18.6686 0.241815 0.1015 4.28897 0.00661886 8.56341 0.00353649 8.65748 4.49716
6901.00 1245.62 1.079750 2.952450 -13599.439163 0.405086 1.650665 2.744 54.3056 0.658189 18.6545 0.248388 0.0987074 4.29993 0.00648969 8.58078 0.0034656 8.78817 4.35574
6801.00 1245.11 1.081450 2.954391 -13627.300444 0.405652 1.653429 2.748 54.2942 0.660664 18.6398 0.255197 0.0959633 4.31126 0.0063619 8.59818 0.0033955 8.92078 4.21419
6701.00 1244.60 1.083281 2.956644 -13656.713702 0.406261 1.656392 2.751 54.281 0.663212 18.6244 0.262248 0.0932687 4.32293 0.00623549 8.61556 0.00332619 9.05525 4.07256
6601.00 1244.09 1.085251 2.959236 -13687.807500 0.406918 1.659569 2.754 54.2659 0.665826 18.6085 0.269546 0.0906248 4.33491 0.00611046 8.63285 0.00325767 9.19152 3.93095
6501.00 1243.56 1.087372 2.962196 -13720.722242 0.407628 1.662976 2.757 54.2491 0.668501 18.5919 0.277096 0.0880331 4.34717 0.00598682 8.65001 0.00318994 9.32954 3.78942
6401.00 1243.02 1.089654 2.965554 -13755.611336 0.408395 1.666631 2.759 54.2307 0.67123 18.5748 0.284903 0.0854948 4.35967 0.00586457 8.66697 0.003123 9.46922 3.64809
6301.00 1242.48 1.092112 2.969344 -13792.642459 0.409224 1.670553 2.762 54.2106 0.674006 18.557 0.292971 0.0830113 4.37237 0.00574373 8.68367 0.00305686 9.61047 3.50705
6201.00 1241.92 1.094760 2.973604 -13831.998924 0.410121 1.674763 2.764 54.1891 0.676818 18.5387 0.3013 0.0805842 4.38523 0.00562431 8.70004 0.00299152 9.75319 3.3664
6101.00 1241.35 1.097611 2.978374 -13873.881146 0.411091 1.679284 2.766 54.1663 0.679656 18.5198 0.309894 0.0782148 4.39819 0.00550631 8.71601 0.00292699 9.89726 3.22626
