Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 spinel_0 
44001.00 1558.52 100.138999 1.107284 57.793950 12.717657 14.439998 12.949907 0.000000 1.130202 
43901.00 1558.30 100.032035 0.996169 57.797688 12.701174 14.440296 12.965044 0.000000 1.131664 
43801.00 1558.08 100.032035 0.992098 57.801335 12.684597 14.440685 12.980180 0.000000 1.133141 
43701.00 1557.85 100.032035 0.988105 57.804889 12.667926 14.441167 12.995317 0.000000 1.134631 
43601.00 1557.63 100.032035 0.984191 57.808351 12.651161 14.441743 13.010454 0.000000 1.136136 
43501.00 1557.41 100.032035 0.980356 57.811722 12.634299 14.442414 13.025591 0.000000 1.137655 
43401.00 1557.19 100.032035 0.976600 57.814999 12.617339 14.443181 13.040728 0.000000 1.139188 
43301.00 1556.96 100.032035 0.972923 57.818184 12.600282 14.444044 13.055865 0.000000 1.140737 
43201.00 1556.74 100.032035 0.969326 57.821276 12.583125 14.445006 13.071002 0.000000 1.142300 
43101.00 1556.51 100.032035 0.965808 57.824275 12.565868 14.446066 13.086138 0.000000 1.143879 
43001.00 1556.29 100.032035 0.962369 57.827181 12.548510 14.447227 13.101275 0.000000 1.145474 
42901.00 1556.06 100.032035 0.959010 57.829992 12.531048 14.448488 13.116412 0.000000 1.147084 
42801.00 1555.83 100.032035 0.955731 57.832710 12.513484 14.449852 13.131548 0.000000 1.148710 
42701.00 1555.61 100.032035 0.952531 57.835334 12.495814 14.451319 13.146684 0.000000 1.150353 
42601.00 1555.38 100.032035 0.949412 57.837863 12.478038 14.452891 13.161820 0.000000 1.152011 
42501.00 1555.15 100.032035 0.946373 57.840297 12.460155 14.454567 13.176956 0.000000 1.153687 
42401.00 1554.92 100.032035 0.943414 57.842636 12.442164 14.456351 13.192092 0.000000 1.155379 
42301.00 1554.69 100.032035 0.940535 57.844879 12.424062 14.458242 13.207228 0.000000 1.157088 
42201.00 1554.46 100.032035 0.937737 57.847027 12.405850 14.460242 13.222363 0.000000 1.158815 
42101.00 1554.23 100.032035 0.935020 57.849079 12.387526 14.462352 13.237499 0.000000 1.160560 
42001.00 1554.00 100.032035 0.932384 57.851034 12.369088 14.464573 13.252634 0.000000 1.162322 
41901.00 1553.77 100.032035 0.929829 57.852892 12.350535 14.466907 13.267769 0.000000 1.164103 
41801.00 1553.54 100.032035 0.927356 57.854653 12.331866 14.469354 13.282903 0.000000 1.165902 
41701.00 1553.31 100.032035 0.924964 57.856317 12.313080 14.471916 13.298038 0.000000 1.167720 
41601.00 1553.07 100.032035 0.922655 57.857882 12.294174 14.474594 13.313173 0.000000 1.169556 
41501.00 1552.84 100.032035 0.920428 57.859350 12.275148 14.477390 13.328307 0.000000 1.171412 
41401.00 1552.61 100.032035 0.918283 57.860718 12.256001 14.480304 13.343442 0.000000 1.173288 
41301.00 1552.37 100.032035 0.916222 57.861987 12.236730 14.483337 13.358576 0.000000 1.175183 
41201.00 1552.14 100.032035 0.914243 57.863157 12.217334 14.486492 13.373710 0.000000 1.177099 
41101.00 1551.90 100.032035 0.912348 57.864227 12.197811 14.489770 13.388845 0.000000 1.179035 
41001.00 1551.67 100.032035 0.910537 57.865196 12.178161 14.493171 13.403979 0.000000 1.180992 
40901.00 1551.43 100.032035 0.908810 57.866064 12.158381 14.496697 13.419114 0.000000 1.182969 
40801.00 1551.19 100.032035 0.907167 57.866831 12.138470 14.500349 13.434248 0.000000 1.184969 
40701.00 1550.95 100.032035 0.905609 57.867496 12.118427 14.504130 13.449384 0.000000 1.186990 
40601.00 1550.72 100.032035 0.904137 57.868059 12.098249 14.508039 13.464519 0.000000 1.189033 
40501.00 1550.48 100.032035 0.902750 57.868519 12.077934 14.512079 13.479655 0.000000 1.191098 
40401.00 1550.24 100.032035 0.901449 57.868875 12.057482 14.516251 13.494791 0.000000 1.193186 
