Title: Depleted MORB Mantle of Workmann & Hart 2005

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O 
44001.00 1558.52 1.107284 40.1207 1.5999 1.34921 0.61768 0.552994 17.7984 0.173742 26.2166 0.116007 4.04028 7.4145
43901.00 1558.30 0.996169 40.1266 1.60036 1.37044 0.61701 0.554079 17.7754 0.173396 26.1959 0.115747 4.04686 7.42419
43801.00 1558.08 0.992098 40.1324 1.60079 1.39195 0.616347 0.555148 17.7524 0.173046 26.1752 0.115484 4.05351 7.43371
43701.00 1557.85 0.988105 40.1383 1.6012 1.41374 0.615691 0.5562 17.7293 0.17269 26.1544 0.115217 4.06022 7.44306
43601.00 1557.63 0.984191 40.1441 1.60157 1.43582 0.61504 0.557235 17.7062 0.172329 26.1336 0.114948 4.06699 7.45222
43501.00 1557.41 0.980356 40.1498 1.60192 1.45818 0.614397 0.558252 17.6831 0.171964 26.1127 0.114675 4.07382 7.46121
43401.00 1557.19 0.976600 40.1556 1.60223 1.48083 0.613759 0.559252 17.6599 0.171593 26.0917 0.114399 4.08072 7.47002
43301.00 1556.96 0.972923 40.1613 1.60252 1.50378 0.613128 0.560234 17.6367 0.171217 26.0707 0.11412 4.08769 7.47864
43201.00 1556.74 0.969326 40.167 1.60278 1.52701 0.612504 0.561198 17.6134 0.170837 26.0496 0.113837 4.09472 7.48707
43101.00 1556.51 0.965808 40.1726 1.603 1.55054 0.611886 0.562143 17.5901 0.170451 26.0285 0.113552 4.10182 7.49532
43001.00 1556.29 0.962369 40.1783 1.6032 1.57436 0.611274 0.56307 17.5668 0.17006 26.0074 0.113263 4.10899 7.50338
42901.00 1556.06 0.959010 40.1839 1.60336 1.59848 0.61067 0.563977 17.5434 0.169664 25.9861 0.112971 4.11622 7.51126
42801.00 1555.83 0.955731 40.1894 1.60349 1.6229 0.610072 0.564865 17.52 0.169264 25.9648 0.112676 4.12353 7.51893
42701.00 1555.61 0.952531 40.195 1.60359 1.64762 0.60948 0.565734 17.4965 0.168858 25.9435 0.112378 4.1309 7.52642
42601.00 1555.38 0.949412 40.2005 1.60366 1.67265 0.608895 0.566582 17.473 0.168447 25.9221 0.112076 4.13835 7.53371
42501.00 1555.15 0.946373 40.206 1.6037 1.69798 0.608317 0.56741 17.4495 0.168031 25.9006 0.111771 4.14587 7.5408
42401.00 1554.92 0.943414 40.2114 1.60371 1.72362 0.607746 0.568218 17.426 0.16761 25.8791 0.111463 4.15345 7.5477
42301.00 1554.69 0.940535 40.2168 1.60368 1.74956 0.607181 0.569004 17.4023 0.167183 25.8575 0.111152 4.16112 7.55439
42201.00 1554.46 0.937737 40.2222 1.60362 1.77582 0.606624 0.56977 17.3787 0.166752 25.8359 0.110838 4.16885 7.56088
42101.00 1554.23 0.935020 40.2276 1.60353 1.80239 0.606073 0.570514 17.355 0.166316 25.8142 0.11052 4.17667 7.56717
42001.00 1554.00 0.932384 40.2329 1.6034 1.82927 0.605528 0.571236 17.3313 0.165874 25.7925 0.110199 4.18455 7.57325
41901.00 1553.77 0.929829 40.2382 1.60325 1.85647 0.604991 0.571936 17.3075 0.165428 25.7706 0.109875 4.19251 7.57913
41801.00 1553.54 0.927356 40.2435 1.60305 1.88398 0.604461 0.572614 17.2837 0.164977 25.7488 0.109548 4.20055 7.58479
41701.00 1553.31 0.924964 40.2488 1.60283 1.91181 0.603937 0.573269 17.2599 0.16452 25.7268 0.109218 4.20867 7.59025
41601.00 1553.07 0.922655 40.254 1.60257 1.93996 0.60342 0.573901 17.236 0.164058 25.7048 0.108884 4.21687 7.59549
41501.00 1552.84 0.920428 40.2592 1.60228 1.96843 0.60291 0.574509 17.2121 0.163592 25.6828 0.108548 4.22514 7.60052
41401.00 1552.61 0.918283 40.2643 1.60195 1.99723 0.602408 0.575094 17.1882 0.16312 25.6607 0.108208 4.2335 7.60533
41301.00 1552.37 0.916222 40.2695 1.60159 2.02634 0.601912 0.575655 17.1642 0.162644 25.6385 0.107865 4.24194 7.60992
41201.00 1552.14 0.914243 40.2746 1.60119 2.05578 0.601423 0.576192 17.1401 0.162162 25.6163 0.107519 4.25045 7.6143
41101.00 1551.90 0.912348 40.2797 1.60076 2.08555 0.600941 0.576704 17.1161 0.161676 25.594 0.10717 4.25906 7.61845
41001.00 1551.67 0.910537 40.2847 1.60029 2.11564 0.600465 0.577192 17.092 0.161184 25.5716 0.106817 4.26774 7.62239
40901.00 1551.43 0.908810 40.2897 1.59979 2.14607 0.599997 0.577654 17.0678 0.160688 25.5492 0.106462 4.27651 7.62609
40801.00 1551.19 0.907167 40.2947 1.59925 2.17682 0.599536 0.578091 17.0436 0.160186 25.5267 0.106103 4.28536 7.62957
40701.00 1550.95 0.905609 40.2997 1.59868 2.2079 0.599082 0.578502 17.0194 0.15968 25.5042 0.105742 4.2943 7.63283
40601.00 1550.72 0.904137 40.3046 1.59807 2.23931 0.598635 0.578887 16.9952 0.159169 25.4815 0.105377 4.30333 7.63585
40501.00 1550.48 0.902750 40.3096 1.59743 2.27105 0.598195 0.579245 16.9709 0.158653 25.4589 0.10501 4.31245 7.63865
40401.00 1550.24 0.901449 40.3145 1.59674 2.30313 0.597761 0.579577 16.9466 0.158132 25.4361 0.104639 4.32165 7.64121
40301.00 1550.00 0.900235 40.3193 1.59602 2.33553 0.597335 0.579881 16.9222 0.157606 25.4134 0.104265 4.33094 7.64354
40201.00 1549.76 0.899108 40.3242 1.59527 2.36828 0.596916 0.580159 16.8978 0.157076 25.3905 0.103889 4.34033 7.64563
40101.00 1549.51 0.898068 40.329 1.59448 2.40135 0.596504 0.580408 16.8734 0.15654 25.3676 0.103509 4.3498 7.64748
40001.00 1549.27 0.897116 40.3338 1.59365 2.43477 0.596098 0.58063 16.8489 0.156001 25.3446 0.103127 4.35937 7.64909
39901.00 1549.03 0.896252 40.3386 1.59278 2.46852 0.5957 0.580823 16.8244 0.155456 25.3215 0.102741 4.36903 7.65047
39801.00 1548.79 0.895477 40.3433 1.59188 2.5026 0.595309 0.580988 16.7998 0.154907 25.2984 0.102353 4.37879 7.6516
39701.00 1548.54 0.894791 40.348 1.59093 2.53702 0.594924 0.581124 16.7753 0.154353 25.2753 0.101962 4.38864 7.65249
39601.00 1548.30 0.894196 40.3527 1.58995 2.57178 0.594547 0.581231 16.7506 0.153794 25.252 0.101568 4.39858 7.65313
39501.00 1548.05 0.893690 40.3574 1.58894 2.60687 0.594176 0.581308 16.726 0.153231 25.2287 0.101171 4.40863 7.65353
39401.00 1547.81 0.893276 40.3621 1.58788 2.64231 0.593813 0.581356 16.7013 0.152663 25.2054 0.100772 4.41877 7.65367
39301.00 1547.56 0.892953 40.3667 1.58678 2.67808 0.593456 0.581374 16.6766 0.152091 25.1819 0.100369 4.42901 7.65357
39201.00 1547.32 0.892722 40.3714 1.58565 2.71419 0.593106 0.581361 16.6518 0.151515 25.1585 0.0999644 4.43934 7.65322
39101.00 1547.07 0.892584 40.376 1.58448 2.75064 0.592763 0.581317 16.627 0.150934 25.1349 0.0995567 4.44978 7.65261
39001.00 1546.82 0.892539 40.3806 1.58327 2.78742 0.592427 0.581243 16.6022 0.150349 25.1113 0.0991462 4.46033 7.65175
38901.00 1546.57 0.892588 40.3851 1.58202 2.82454 0.592097 0.581137 16.5774 0.149759 25.0876 0.0987331 4.47097 7.65063
38801.00 1546.32 0.892732 40.3897 1.58073 2.86201 0.591775 0.581 16.5525 0.149165 25.0639 0.0983174 4.48172 7.64925
38701.00 1546.07 0.892971 40.3942 1.5794 2.8998 0.591459 0.58083 16.5276 0.148567 25.0401 0.0978992 4.49257 7.64762
38601.00 1545.82 0.893306 40.3988 1.57803 2.93794 0.59115 0.580629 16.5026 0.147965 25.0162 0.0974783 4.50353 7.64572
38501.00 1545.57 0.893738 40.4033 1.57662 2.97642 0.590847 0.580395 16.4776 0.147358 24.9923 0.097055 4.51459 7.64356
38401.00 1545.32 0.894267 40.4078 1.57517 3.01523 0.590551 0.580129 16.4526 0.146747 24.9683 0.0966291 4.52576 7.64114
38301.00 1545.07 0.894895 40.4123 1.57368 3.05437 0.590262 0.57983 16.4275 0.146133 24.9442 0.0962009 4.53704 7.63846
38201.00 1544.81 0.895621 40.4167 1.57216 3.09386 0.589979 0.579497 16.4024 0.145514 24.9201 0.0957702 4.54843 7.63551
38101.00 1544.56 0.896447 40.4212 1.57059 3.13368 0.589703 0.579131 16.3773 0.144892 24.8959 0.0953371 4.55993 7.63229
38001.00 1544.31 0.897374 40.4257 1.56898 3.17383 0.589433 0.578731 16.3522 0.144265 24.8717 0.0949016 4.57155 7.6288
37901.00 1544.05 0.898402 40.4301 1.56733 3.21432 0.589169 0.578297 16.327 0.143635 24.8474 0.0944639 4.58327 7.62504
37801.00 1543.79 0.899532 40.4346 1.56564 3.25514 0.588912 0.577829 16.3018 0.143001 24.823 0.0940239 4.59511 7.62101
37701.00 1543.54 0.900765 40.439 1.5639 3.2963 0.588661 0.577326 16.2765 0.142363 24.7986 0.0935817 4.60706 7.61671
37601.00 1543.28 0.902102 40.4434 1.56213 3.33779 0.588417 0.576788 16.2513 0.141722 24.7741 0.0931372 4.61913 7.61213
37501.00 1543.02 0.903544 40.4479 1.56032 3.37961 0.588178 0.576215 16.226 0.141077 24.7495 0.0926906 4.63132 7.60728
37401.00 1542.76 0.905092 40.4523 1.55846 3.42176 0.587946 0.575607 16.2006 0.140428 24.7249 0.0922419 4.64362 7.60215
37301.00 1542.51 0.906746 40.4567 1.55657 3.46424 0.58772 0.574964 16.1753 0.139776 24.7002 0.0917912 4.65605 7.59674
37201.00 1542.25 0.908509 40.4611 1.55463 3.50705 0.587499 0.574284 16.1499 0.139121 24.6754 0.0913383 4.66859 7.59105
37101.00 1541.98 0.910380 40.4655 1.55265 3.55018 0.587285 0.573568 16.1245 0.138462 24.6506 0.0908835 4.68125 7.58508
37001.00 1541.72 0.912360 40.4699 1.55063 3.59364 0.587076 0.572816 16.099 0.137799 24.6258 0.0904268 4.69404 7.57883
36901.00 1541.46 0.914451 40.4744 1.54857 3.63743 0.586873 0.572028 16.0735 0.137134 24.6008 0.0899681 4.70695 7.5723
36801.00 1541.20 0.916655 40.4788 1.54646 3.68154 0.586675 0.571203 16.048 0.136465 24.5758 0.0895076 4.71999 7.56549
36701.00 1540.93 0.918971 40.4832 1.54432 3.72597 0.586483 0.57034 16.0225 0.135794 24.5508 0.0890453 4.73315 7.55838
36601.00 1540.67 0.921401 40.4876 1.54213 3.77072 0.586297 0.569441 15.997 0.135119 24.5257 0.0885811 4.74643 7.551
36501.00 1540.41 0.923946 40.4921 1.5399 3.8158 0.586116 0.568504 15.9714 0.134441 24.5005 0.0881153 4.75985 7.54332
36401.00 1540.14 0.926608 40.4965 1.53762 3.86119 0.58594 0.56753 15.9458 0.133761 24.4753 0.0876477 4.77339 7.53536
36301.00 1539.87 0.929387 40.501 1.53531 3.9069 0.585769 0.566518 15.9201 0.133077 24.45 0.0871786 4.78707 7.52711
36201.00 1539.61 0.932285 40.5055 1.53295 3.95292 0.585603 0.565467 15.8945 0.132391 24.4246 0.0867078 4.80087 7.51856
36101.00 1539.34 0.935302 40.5099 1.53055 3.99925 0.585442 0.564379 15.8688 0.131702 24.3992 0.0862354 4.81481 7.50973
36001.00 1539.07 0.938442 40.5144 1.5281 4.0459 0.585286 0.563252 15.8431 0.13101 24.3737 0.0857616 4.82888 7.5006
35901.00 1538.80 0.941703 40.5189 1.52562 4.09286 0.585134 0.562087 15.8174 0.130316 24.3481 0.0852863 4.84309 7.49118
35801.00 1538.53 0.945089 40.5234 1.52309 4.14013 0.584987 0.560883 15.7916 0.129619 24.3225 0.0848096 4.85743 7.48147
35701.00 1538.26 0.948600 40.528 1.52052 4.1877 0.584844 0.55964 15.7658 0.12892 24.2969 0.0843315 4.87191 7.47146
35601.00 1537.98 0.952238 40.5325 1.5179 4.23557 0.584706 0.558359 15.74 0.128218 24.2712 0.0838521 4.88653 7.46116
35501.00 1537.71 0.956004 40.5371 1.51525 4.28375 0.584572 0.557038 15.7142 0.127515 24.2454 0.0833714 4.90129 7.45056
35401.00 1537.44 0.959899 40.5417 1.51254 4.33223 0.584441 0.555677 15.6883 0.126808 24.2195 0.0828895 4.91619 7.43966
35301.00 1537.16 0.963925 40.5463 1.5098 4.38101 0.584314 0.554278 15.6625 0.1261 24.1936 0.0824064 4.93123 7.42846
35201.00 1536.89 0.968085 40.5509 1.50701 4.43008 0.584191 0.552839 15.6366 0.12539 24.1677 0.0819222 4.94641 7.41696
35101.00 1536.61 0.972378 40.5556 1.50418 4.47945 0.584072 0.55136 15.6107 0.124678 24.1416 0.0814369 4.96174 7.40517
35001.00 1536.33 0.976807 40.5603 1.50131 4.5291 0.583955 0.549841 15.5847 0.123964 24.1155 0.0809506 4.97722 7.39307
34901.00 1536.05 0.981373 40.565 1.49839 4.57905 0.583842 0.548283 15.5588 0.123248 24.0894 0.0804633 4.99284 7.38067
34801.00 1535.78 0.986079 40.5698 1.49543 4.62929 0.583731 0.546684 15.5328 0.12253 24.0632 0.0799751 5.00861 7.36797
34701.00 1535.50 0.990925 40.5745 1.49243 4.67981 0.583624 0.545046 15.5068 0.12181 24.0369 0.079486 5.02453 7.35497
34601.00 1535.21 0.995914 40.5793 1.48938 4.73061 0.583519 0.543367 15.4808 0.121089 24.0106 0.078996 5.0406 7.34167
34501.00 1534.93 1.001047 40.5842 1.48629 4.7817 0.583416 0.541648 15.4548 0.120366 23.9842 0.0785053 5.05682 7.32806
34401.00 1534.65 1.005591 40.5891 1.48316 4.83306 0.583315 0.539889 15.4287 0.119642 23.9578 0.0780138 5.07319 7.31415
34301.00 1534.37 1.005676 40.594 1.47998 4.8847 0.583217 0.53809 15.4027 0.118916 23.9313 0.0775216 5.08973 7.29993
34201.00 1534.08 1.005761 40.5989 1.47675 4.93661 0.58312 0.536249 15.3766 0.118189 23.9047 0.0770288 5.10641 7.2854
34101.00 1533.80 1.005846 40.6039 1.47349 4.98878 0.583026 0.534368 15.3505 0.117461 23.8781 0.0765353 5.12326 7.27056
34001.00 1533.51 1.005931 40.6089 1.47018 5.04123 0.582934 0.532446 15.3244 0.116732 23.8515 0.0760413 5.14027 7.25541
33901.00 1533.22 1.006015 40.614 1.46682 5.09394 0.582844 0.530484 15.2982 0.116001 23.8247 0.0755468 5.15744 7.23995
33801.00 1532.93 1.006100 40.6191 1.46342 5.14691 0.582755 0.52848 15.2721 0.115269 23.798 0.0750519 5.17477 7.22418
33701.00 1532.64 1.006184 40.6243 1.45998 5.20014 0.582667 0.526436 15.2459 0.114537 23.7711 0.0745565 5.19227 7.2081
33601.00 1532.35 1.006268 40.6295 1.45649 5.25363 0.58258 0.524351 15.2197 0.113803 23.7442 0.0740608 5.20993 7.1917
33501.00 1532.06 1.006352 40.6347 1.45296 5.30737 0.582494 0.522224 15.1936 0.113068 23.7173 0.0735647 5.22776 7.175
33401.00 1531.77 1.006436 40.64 1.44938 5.36136 0.582408 0.520057 15.1674 0.112333 23.6903 0.0730684 5.24576 7.15797
33301.00 1531.48 1.006520 40.6454 1.44576 5.4156 0.582323 0.51785 15.1411 0.111597 23.6632 0.0725719 5.26393 7.14064
33201.00 1531.18 1.006603 40.6508 1.4421 5.47008 0.582238 0.515601 15.1149 0.110861 23.6361 0.0720752 5.28227 7.12299
