Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
44001.00 1558.52 1.107284 3.344026 -10123.733583 0.338637 1.727528 -0.584 40.1207 1.5999 1.34921 0.61768 0.552994 17.7984 0.173742 26.2166 0.116007 4.04028 7.4145
43901.00 1558.30 0.996169 3.008486 -9113.113448 0.304771 1.554281 -0.582 40.1266 1.60036 1.37044 0.61701 0.554079 17.7754 0.173396 26.1959 0.115747 4.04686 7.42419
43801.00 1558.08 0.992098 2.996215 -9081.147410 0.303641 1.548036 -0.581 40.1324 1.60079 1.39195 0.616347 0.555148 17.7524 0.173046 26.1752 0.115484 4.05351 7.43371
43701.00 1557.85 0.988105 2.984180 -9049.881087 0.302535 1.541914 -0.579 40.1383 1.6012 1.41374 0.615691 0.5562 17.7293 0.17269 26.1544 0.115217 4.06022 7.44306
43601.00 1557.63 0.984191 2.972381 -9019.316012 0.301452 1.535915 -0.578 40.1441 1.60157 1.43582 0.61504 0.557235 17.7062 0.172329 26.1336 0.114948 4.06699 7.45222
43501.00 1557.41 0.980356 2.960817 -8989.453814 0.300392 1.530039 -0.576 40.1498 1.60192 1.45818 0.614397 0.558252 17.6831 0.171964 26.1127 0.114675 4.07382 7.46121
43401.00 1557.19 0.976600 2.949490 -8960.296223 0.299356 1.524285 -0.575 40.1556 1.60223 1.48083 0.613759 0.559252 17.6599 0.171593 26.0917 0.114399 4.08072 7.47002
43301.00 1556.96 0.972923 2.938399 -8931.845067 0.298343 1.518655 -0.573 40.1613 1.60252 1.50378 0.613128 0.560234 17.6367 0.171217 26.0707 0.11412 4.08769 7.47864
43201.00 1556.74 0.969326 2.927544 -8904.102271 0.297354 1.513148 -0.571 40.167 1.60278 1.52701 0.612504 0.561198 17.6134 0.170837 26.0496 0.113837 4.09472 7.48707
43101.00 1556.51 0.965808 2.916926 -8877.069866 0.296388 1.507764 -0.570 40.1726 1.603 1.55054 0.611886 0.562143 17.5901 0.170451 26.0285 0.113552 4.10182 7.49532
43001.00 1556.29 0.962369 2.906546 -8850.749990 0.295446 1.502504 -0.568 40.1783 1.6032 1.57436 0.611274 0.56307 17.5668 0.17006 26.0074 0.113263 4.10899 7.50338
42901.00 1556.06 0.959010 2.896403 -8825.144874 0.294528 1.497368 -0.567 40.1839 1.60336 1.59848 0.61067 0.563977 17.5434 0.169664 25.9861 0.112971 4.11622 7.51126
42801.00 1555.83 0.955731 2.886498 -8800.256863 0.293633 1.492355 -0.565 40.1894 1.60349 1.6229 0.610072 0.564865 17.52 0.169264 25.9648 0.112676 4.12353 7.51893
