Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
15801.00 1337.49 0.004261 0.012302 -49.942499 0.001541 0.006553 1.480 49.1233 0.76879 17.0056 0.12215 0.296492 6.23826 0.0242039 11.0351 0.0139206 4.9549 10.4173
15701.00 1337.15 0.039532 0.114089 -463.714919 0.014297 0.060800 1.489 49.1732 0.76789 17.0205 0.123594 0.292766 6.2271 0.0239329 11.0294 0.01376 5.00401 10.3238
15601.00 1336.81 0.075357 0.217389 -884.602846 0.027261 0.115907 1.498 49.2228 0.767014 17.0351 0.125068 0.289057 6.21611 0.0236634 11.0239 0.0136004 5.05375 10.23
15501.00 1336.47 0.111755 0.322255 -1312.843470 0.040440 0.171903 1.507 49.2721 0.766161 17.0494 0.126575 0.285364 6.20528 0.0233954 11.0185 0.0134417 5.10414 10.1357
15401.00 1336.12 0.148746 0.428740 -1748.684158 0.053839 0.228817 1.515 49.321 0.765331 17.0634 0.128115 0.281689 6.19462 0.0231288 11.0134 0.013284 5.15518 10.0409
15301.00 1335.77 0.186352 0.536901 -2192.382966 0.067468 0.286684 1.524 49.3695 0.764526 17.0772 0.129689 0.278031 6.18413 0.0228637 11.0084 0.0131272 5.20688 9.9457
15201.00 1335.42 0.224594 0.646798 -2644.209170 0.081334 0.345535 1.532 49.4176 0.763744 17.0907 0.131299 0.274391 6.1738 0.0226001 11.0036 0.0129713 5.25925 9.85006
15101.00 1335.07 0.263493 0.758491 -3104.443817 0.095445 0.405407 1.541 49.4654 0.762985 17.1039 0.132944 0.27077 6.16365 0.0223379 10.9989 0.0128163 5.3123 9.75399
15001.00 1334.72 0.303075 0.872044 -3573.380317 0.109809 0.466335 1.549 49.5128 0.762251 17.1168 0.134626 0.267168 6.15367 0.0220773 10.9945 0.0126623 5.36603 9.65749
14901.00 1334.37 0.343364 0.987526 -4051.325058 0.124437 0.528358 1.558 49.5597 0.761539 17.1294 0.136346 0.263585 6.14385 0.0218181 10.9902 0.0125092 5.42046 9.56056
14801.00 1334.01 0.384385 1.105005 -4538.598042 0.139337 0.591515 1.566 49.6063 0.760852 17.1417 0.138105 0.260022 6.13421 0.0215604 10.9861 0.012357 5.47559 9.46321
14701.00 1333.65 0.426166 1.224556 -5035.533587 0.154518 0.655848 1.575 49.6524 0.760188 17.1538 0.139904 0.25648 6.12474 0.0213042 10.9821 0.0122058 5.53143 9.36544
14601.00 1333.29 0.468734 1.346253 -5542.481017 0.169992 0.721401 1.583 49.6981 0.759548 17.1655 0.141745 0.252958 6.11545 0.0210495 10.9784 0.0120556 5.58799 9.26725
14501.00 1332.93 0.512119 1.470178 -6059.805421 0.185768 0.788219 1.592 49.7433 0.75893 17.177 0.143627 0.249457 6.10633 0.0207963 10.9748 0.0119062 5.64527 9.16866
14401.00 1332.56 0.556352 1.596413 -6587.888436 0.201859 0.856349 1.600 49.788 0.758336 17.1881 0.145554 0.245977 6.09737 0.0205447 10.9714 0.0117579 5.70329 9.06966
14301.00 1332.19 0.601465 1.725045 -7127.129068 0.218275 0.925842 1.609 49.8323 0.757765 17.1989 0.147525 0.24252 6.0886 0.0202945 10.9681 0.0116104 5.76205 8.97026
14201.00 1331.82 0.647491 1.856166 -7677.944553 0.235030 0.996749 1.617 49.8762 0.757217 17.2095 0.149542 0.239085 6.07999 0.0200458 10.965 0.0114639 5.82156 8.87048
14101.00 1331.45 0.694466 1.989870 -8240.771255 0.252135 1.069123 1.625 49.9195 0.756691 17.2197 0.151607 0.235673 6.07155 0.0197987 10.962 0.0113184 5.88183 8.77032
14001.00 1331.07 0.742427 2.126257 -8816.065610 0.269604 1.143023 1.633 49.9623 0.756187 17.2296 0.15372 0.232285 6.06328 0.0195531 10.9592 0.0111738 5.94286 8.66978
13901.00 1330.69 0.791411 2.265431 -9404.305104 0.287451 1.218507 1.642 50.0046 0.755705 17.2392 0.155883 0.228921 6.05518 0.019309 10.9566 0.0110302 6.00465 8.56887
13801.00 1330.31 0.841459 2.407501 -10005.989304 0.305691 1.295638 1.650 50.0464 0.755244 17.2485 0.158097 0.225581 6.04724 0.0190664 10.9541 0.0108875 6.06722 8.46761
13701.00 1329.92 0.892612 2.552580 -10621.640916 0.324339 1.374480 1.658 50.0877 0.754803 17.2575 0.160363 0.222266 6.03947 0.0188254 10.9518 0.0107458 6.13057 8.366
13601.00 1329.54 0.944916 2.700788 -11251.806903 0.343411 1.455101 1.666 50.1285 0.754383 17.2661 0.162683 0.218977 6.03186 0.0185859 10.9495 0.010605 6.19471 8.26405
13501.00 1329.14 0.998416 2.852247 -11897.059640 0.362924 1.537572 1.674 50.1687 0.753982 17.2745 0.165059 0.215714 6.02441 0.0183479 10.9474 0.0104652 6.25963 8.16178
13401.00 1328.75 1.053160 3.007089 -12557.998092 0.382895 1.621969 1.682 50.2084 0.7536 17.2825 0.16749 0.212477 6.01711 0.0181115 10.9455 0.0103263 6.32534 8.0592
13301.00 1328.35 1.056243 3.014325 -12603.371175 0.384086 1.626808 1.690 50.2474 0.75325 17.2901 0.169983 0.209255 6.01007 0.0178767 10.9437 0.0101884 6.39199 7.95611
13201.00 1327.95 1.056296 3.012892 -12612.570684 0.384173 1.626980 1.698 50.2857 0.752933 17.2975 0.17254 0.206048 6.0033 0.0176434 10.9423 0.0100515 6.45958 7.8525
13101.00 1327.55 1.056360 3.011478 -12621.876528 0.384262 1.627170 1.706 50.3232 0.752649 17.3045 0.175161 0.202855 5.9968 0.0174116 10.941 0.00991553 6.52815 7.74838
13001.00 1327.15 1.056437 3.010083 -12631.294905 0.384354 1.627380 1.714 50.36 0.752398 17.3111 0.177849 0.199677 5.99056 0.0171814 10.94 0.00978057 6.59769 7.64375
12901.00 1326.74 1.056527 3.008710 -12640.832391 0.384448 1.627611 1.721 50.396 0.752181 17.3174 0.180606 0.196514 5.9846 0.0169528 10.9392 0.0096466 6.66822 7.53861
12801.00 1326.34 1.056631 3.007359 -12650.495959 0.384545 1.627863 1.729 50.4313 0.751999 17.3233 0.183435 0.193367 5.97892 0.0167258 10.9387 0.00951359 6.73976 7.43297
12701.00 1325.93 1.056749 3.006033 -12660.293006 0.384645 1.628138 1.737 50.4657 0.75185 17.3289 0.186337 0.190237 5.97351 0.0165003 10.9384 0.00938157 6.81232 7.32682
