Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
13801.00 1300.24 0.029772 0.085119 -356.450371 0.010959 0.045554 1.910 51.0522 0.697751 17.9391 0.101221 0.298581 5.10967 0.0189836 9.38556 0.0106397 4.59359 10.7927
13701.00 1299.90 0.067113 0.191793 -804.123247 0.024711 0.102695 1.920 51.1067 0.696788 17.9516 0.102559 0.294276 5.1011 0.0187495 9.38342 0.0105046 4.64527 10.6891
13601.00 1299.57 0.105058 0.300091 -1259.680849 0.038692 0.160764 1.929 51.1606 0.69586 17.9638 0.10393 0.289998 5.09271 0.0185168 9.38153 0.0103705 4.69771 10.585
13501.00 1299.23 0.143627 0.410072 -1723.405606 0.052910 0.219796 1.939 51.214 0.694966 17.9757 0.105335 0.28575 5.08452 0.0182857 9.37987 0.0102372 4.75092 10.4804
13401.00 1298.89 0.182845 0.521799 -2195.593286 0.067374 0.279827 1.949 51.2669 0.694107 17.9873 0.106774 0.28153 5.07652 0.0180561 9.37845 0.0101049 4.80492 10.3753
13301.00 1298.54 0.222736 0.635340 -2676.553738 0.082093 0.340894 1.959 51.3193 0.693284 17.9986 0.108248 0.277339 5.06872 0.0178279 9.37727 0.00997352 4.85971 10.2698
13201.00 1298.20 0.263326 0.750762 -3166.611675 0.097077 0.403038 1.969 51.3711 0.692497 18.0095 0.10976 0.273177 5.06111 0.0176013 9.37633 0.00984304 4.91532 10.1637
13101.00 1297.85 0.304642 0.868140 -3666.107512 0.112335 0.466299 1.978 51.4224 0.691745 18.0202 0.111309 0.269046 5.05371 0.0173762 9.37563 0.00971349 4.97175 10.0571
13001.00 1297.51 0.346713 0.987548 -4175.398240 0.127879 0.530721 1.988 51.4731 0.69103 18.0305 0.112898 0.264944 5.04652 0.0171526 9.37518 0.00958485 5.02902 9.95008
12901.00 1297.15 0.389568 1.109066 -4694.858370 0.143718 0.596351 1.998 51.5232 0.690351 18.0404 0.114527 0.260873 5.03953 0.0169305 9.37497 0.00945714 5.08714 9.84254
