Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
20201.00 1408.20 0.001445 0.004235 -16.162315 0.000502 0.002246 0.720 45.1946 0.882588 14.7709 0.183804 0.26945 8.99947 0.0375035 14.9077 0.0225762 5.61458 9.1168
20101.00 1407.85 0.034140 0.100036 -382.175605 0.011863 0.053075 0.727 45.2353 0.881958 14.7915 0.185421 0.267136 8.98105 0.0371651 14.8932 0.0223659 5.65641 9.04862
20001.00 1407.49 0.067308 0.197156 -754.020991 0.023395 0.104645 0.733 45.2759 0.881328 14.8118 0.187064 0.264821 8.96271 0.0368279 14.8787 0.0221563 5.69864 8.9801
19901.00 1407.13 0.100961 0.295634 -1131.862641 0.035103 0.156977 0.740 45.3164 0.880698 14.832 0.188734 0.262504 8.94445 0.0364918 14.8642 0.0219475 5.74128 8.91123
19801.00 1406.77 0.135113 0.395508 -1515.870313 0.046992 0.210094 0.747 45.357 0.880068 14.852 0.190431 0.260188 8.92627 0.0361568 14.8499 0.0217394 5.78433 8.84203
19701.00 1406.41 0.169781 0.496819 -1906.219547 0.059067 0.264018 0.753 45.3974 0.879437 14.8718 0.192155 0.257871 8.90818 0.035823 14.8355 0.0215322 5.82779 8.77249
19601.00 1406.05 0.204977 0.599608 -2303.091890 0.071334 0.318773 0.760 45.4378 0.878806 14.8914 0.193907 0.255554 8.89017 0.0354904 14.8212 0.0213257 5.87168 8.70261
19501.00 1405.69 0.240718 0.703918 -2706.675114 0.083797 0.374382 0.767 45.4782 0.878174 14.9108 0.195687 0.253238 8.87224 0.0351589 14.807 0.0211201 5.91598 8.63242
19401.00 1405.32 0.277021 0.809795 -3117.163442 0.096464 0.430872 0.773 45.5185 0.877541 14.9301 0.197496 0.250923 8.85439 0.0348287 14.7928 0.0209153 5.96071 8.5619
19301.00 1404.95 0.313900 0.917284 -3534.757788 0.109339 0.488267 0.780 45.5587 0.876906 14.9491 0.199335 0.24861 8.83662 0.0344996 14.7786 0.0207113 6.00587 8.49106
19201.00 1404.58 0.351375 1.026433 -3959.666003 0.122428 0.546594 0.786 45.5988 0.876269 14.968 0.201203 0.246298 8.81892 0.0341718 14.7644 0.0205081 6.05145 8.41991
19101.00 1404.21 0.389463 1.137291 -4392.103119 0.135739 0.605882 0.793 45.6389 0.87563 14.9867 0.203101 0.243989 8.8013 0.0338452 14.7503 0.0203057 6.09747 8.34845
19001.00 1403.84 0.428181 1.249908 -4832.291621 0.149277 0.666159 0.800 45.6789 0.874989 15.0052 0.205031 0.241682 8.78376 0.0335199 14.7363 0.0201042 6.14392 8.27669
18901.00 1403.46 0.467550 1.364339 -5280.461703 0.163050 0.727455 0.807 45.7188 0.874345 15.0235 0.206991 0.239378 8.76628 0.0331958 14.7222 0.0199035 6.19081 8.20464
18801.00 1403.08 0.507589 1.480636 -5736.851554 0.177064 0.789800 0.813 45.7586 0.873697 15.0416 0.208983 0.237077 8.74888 0.0328729 14.7082 0.0197037 6.23813 8.13229
18701.00 1402.70 0.548317 1.598857 -6201.707636 0.191327 0.853226 0.820 45.7983 0.873046 15.0595 0.211007 0.234781 8.73155 0.0325513 14.6942 0.0195047 6.28589 8.05966
18601.00 1402.32 0.589757 1.719060 -6675.284981 0.205846 0.917766 0.827 45.8379 0.87239 15.0772 0.213064 0.232489 8.71429 0.0322311 14.6802 0.0193066 6.3341 7.98676
18501.00 1401.93 0.631931 1.841304 -7157.847485 0.220629 0.983454 0.833 45.8775 0.87173 15.0947 0.215153 0.230202 8.69709 0.0319121 14.6662 0.0191093 6.38275 7.91358
18401.00 1401.55 0.674859 1.965652 -7649.668225 0.235683 1.050324 0.840 45.9169 0.871064 15.1121 0.217276 0.22792 8.67995 0.0315944 14.6523 0.0189129 6.43184 7.84013
18301.00 1401.16 0.718567 2.092168 -8151.029766 0.251019 1.118415 0.847 45.9563 0.870392 15.1292 0.219433 0.225643 8.66287 0.031278 14.6383 0.0187174 6.48138 7.76643
18201.00 1400.77 0.763078 2.220920 -8662.224489 0.266643 1.187762 0.854 45.9956 0.869714 15.1462 0.221624 0.223373 8.64585 0.030963 14.6244 0.0185228 6.53137 7.69249
18101.00 1400.37 0.808417 2.351975 -9183.554922 0.282564 1.258404 0.860 46.0347 0.869028 15.1629 0.22385 0.22111 8.62889 0.0306493 14.6104 0.0183291 6.5818 7.6183
18001.00 1399.97 0.854610 2.485404 -9715.334077 0.298793 1.330383 0.867 46.0738 0.868335 15.1795 0.226111 0.218853 8.61198 0.030337 14.5965 0.0181363 6.63269 7.54387
17901.00 1399.58 0.901683 2.621282 -10257.885789 0.315338 1.403739 0.874 46.1127 0.867634 15.1958 0.228408 0.216604 8.59511 0.030026 14.5825 0.0179444 6.68402 7.46923
17801.00 1399.17 0.949665 2.759684 -10811.545076 0.332210 1.478515 0.881 46.1515 0.866923 15.212 0.23074 0.214363 8.57829 0.0297164 14.5685 0.0177533 6.7358 7.39437
17701.00 1398.77 0.998583 2.900688 -11376.658484 0.349418 1.554756 0.888 46.1903 0.866202 15.2279 0.233109 0.212131 8.56152 0.0294082 14.5545 0.0175632 6.78803 7.3193
17601.00 1398.36 1.048467 3.044376 -11953.584455 0.366973 1.632507 0.894 46.2289 0.86547 15.2437 0.235514 0.209908 8.54477 0.0291014 14.5405 0.0173741 6.84071 7.24403
17501.00 1397.95 1.051316 3.051420 -11994.683419 0.368070 1.637026 0.901 46.2673 0.86474 15.2593 0.237961 0.207684 8.52817 0.0287959 14.5265 0.0171858 6.89394 7.1684
17401.00 1397.54 1.051307 3.050153 -12003.179470 0.368165 1.637094 0.908 46.3055 0.864015 15.2746 0.240453 0.205461 8.51172 0.0284918 14.5126 0.0169985 6.94773 7.0924
17301.00 1397.12 1.051304 3.048895 -12011.729853 0.368261 1.637170 0.915 46.3434 0.863292 15.2897 0.242989 0.203237 8.49541 0.0281891 14.4988 0.0168121 7.00208 7.01603
17201.00 1396.71 1.051307 3.047644 -12020.337122 0.368359 1.637255 0.921 46.3811 0.862572 15.3046 0.245571 0.201013 8.47925 0.0278877 14.4851 0.0166266 7.05701 6.93929
17101.00 1396.29 1.051317 3.046401 -12029.003938 0.368458 1.637349 0.928 46.4185 0.861856 15.3192 0.248199 0.198791 8.46323 0.0275878 14.4715 0.016442 7.11251 6.86219
17001.00 1395.87 1.051334 3.045168 -12037.733105 0.368558 1.637452 0.935 46.4556 0.861142 15.3337 0.250874 0.196569 8.44736 0.0272893 14.4579 0.0162584 7.16859 6.78474
16901.00 1395.45 1.051357 3.043944 -12046.527560 0.368660 1.637566 0.942 46.4924 0.860431 15.3479 0.253598 0.194349 8.43164 0.0269921 14.4444 0.0160758 7.22526 6.70693
16801.00 1395.03 1.051389 3.042731 -12055.390387 0.368763 1.637690 0.948 46.529 0.859722 15.3618 0.25637 0.19213 8.41607 0.0266964 14.431 0.015894 7.28253 6.62877
16701.00 1394.61 1.051427 3.041530 -12064.324825 0.368868 1.637825 0.955 46.5653 0.859015 15.3756 0.259192 0.189914 8.40064 0.0264021 14.4176 0.0157133 7.34038 6.55027
16601.00 1394.18 1.051474 3.040340 -12073.334272 0.368975 1.637971 0.962 46.6012 0.858309 15.3891 0.262065 0.187701 8.38535 0.0261093 14.4043 0.0155335 7.39884 6.47143
16501.00 1393.76 1.051529 3.039163 -12082.422299 0.369084 1.638129 0.969 46.6369 0.857606 15.4024 0.264989 0.18549 8.37021 0.0258178 14.3911 0.0153546 7.45791 6.39226
16401.00 1393.33 1.051593 3.038000 -12091.592637 0.369195 1.638299 0.975 46.6723 0.856903 15.4154 0.267966 0.183283 8.35521 0.0255279 14.3779 0.0151768 7.51758 6.31277
16301.00 1392.90 1.051666 3.036852 -12100.849237 0.369308 1.638482 0.982 46.7073 0.856201 15.4282 0.270996 0.18108 8.34036 0.0252394 14.3647 0.0149999 7.57787 6.23295
16201.00 1392.46 1.051748 3.035719 -12110.196211 0.369423 1.638679 0.989 46.7421 0.855499 15.4408 0.27408 0.178881 8.32565 0.0249524 14.3516 0.0148239 7.63878 6.15282
16101.00 1392.03 1.051840 3.034603 -12119.637893 0.369541 1.638890 0.995 46.7765 0.854797 15.4532 0.277219 0.176687 8.31108 0.0246668 14.3386 0.014649 7.7003 6.07238
16001.00 1391.59 1.051942 3.033504 -12129.178828 0.369661 1.639115 1.002 46.8105 0.854094 15.4653 0.280414 0.174498 8.29664 0.0243828 14.3256 0.014475 7.76246 5.99164
15901.00 1391.15 1.052055 3.032424 -12138.823789 0.369783 1.639355 1.009 46.8443 0.85339 15.4772 0.283666 0.172315 8.28234 0.0241002 14.3126 0.0143021 7.82524 5.91061
15801.00 1390.71 1.052178 3.031363 -12148.577785 0.369909 1.639612 1.015 46.8777 0.852684 15.4888 0.286975 0.170137 8.26818 0.0238192 14.2996 0.0141301 7.88865 5.82929
15701.00 1390.27 1.052313 3.030324 -12158.446074 0.370038 1.639885 1.022 46.9108 0.851976 15.5002 0.290343 0.167966 8.25415 0.0235396 14.2867 0.0139591 7.9527 5.7477
15601.00 1389.82 1.052460 3.029306 -12168.434177 0.370170 1.640175 1.028 46.9435 0.851264 15.5114 0.293769 0.165802 8.24025 0.0232616 14.2738 0.0137891 8.01738 5.66583
15501.00 1389.37 1.052620 3.028313 -12178.547890 0.370305 1.640483 1.035 46.9759 0.850548 15.5223 0.297256 0.163645 8.22648 0.0229851 14.2609 0.0136202 8.08271 5.58371
15401.00 1388.92 1.052792 3.027344 -12188.793293 0.370444 1.640810 1.041 47.0079 0.849827 15.533 0.300803 0.161495 8.21283 0.0227102 14.248 0.0134522 8.14867 5.50134
15301.00 1388.46 1.052978 3.026401 -12199.176785 0.370586 1.641156 1.048 47.0396 0.849101 15.5434 0.304412 0.159355 8.1993 0.0224368 14.2351 0.0132853 8.21528 5.41873
15201.00 1388.01 1.053177 3.025486 -12209.705056 0.370733 1.641523 1.054 47.0709 0.848368 15.5537 0.308082 0.157222 8.18589 0.022165 14.2222 0.0131194 8.28253 5.33589
15101.00 1387.55 1.053391 3.024600 -12220.385159 0.370884 1.641911 1.061 47.1019 0.847628 15.5636 0.311815 0.155099 8.17259 0.0218947 14.2093 0.0129545 8.35042 5.25283
15001.00 1387.09 1.053621 3.023745 -12231.224479 0.371039 1.642321 1.067 47.1325 0.846879 15.5734 0.315611 0.152986 8.1594 0.021626 14.1963 0.0127906 8.41896 5.16956
14901.00 1386.62 1.053866 3.022923 -12242.230792 0.371198 1.642754 1.074 47.1627 0.84612 15.5829 0.319471 0.150883 8.14631 0.0213589 14.1833 0.0126278 8.48815 5.0861
14801.00 1386.15 1.054128 3.022135 -12253.412228 0.371363 1.643212 1.080 47.1927 0.84535 15.5922 0.323395 0.14879 8.13333 0.0210934 14.1703 0.012466 8.55798 5.00245
14701.00 1385.68 1.054407 3.021383 -12264.777358 0.371533 1.643694 1.087 47.2222 0.844567 15.6012 0.327384 0.146708 8.12044 0.0208295 14.1572 0.0123052 8.62845 4.91864
14601.00 1385.21 1.054703 3.020669 -12276.335164 0.371708 1.644203 1.093 47.2514 0.843771 15.6101 0.331438 0.144638 8.10763 0.0205673 14.1441 0.0121455 8.69956 4.83466
14501.00 1384.73 1.055019 3.019996 -12288.095078 0.371889 1.644739 1.100 47.2803 0.84296 15.6187 0.335557 0.142581 8.09492 0.0203066 14.1309 0.0119869 8.77131 4.75054
14401.00 1384.25 1.055354 3.019365 -12300.067015 0.372077 1.645304 1.106 47.3088 0.842132 15.627 0.339742 0.140535 8.08227 0.0200476 14.1176 0.0118293 8.8437 4.66629
