Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
30901.00 1489.22 0.000568 0.001706 -5.727366 0.000186 0.000884 -0.120 41.6436 1.46503 7.41315 0.331646 0.75013 13.0673 0.102142 20.3894 0.0647169 4.3301 10.4427
30801.00 1488.93 0.005973 0.017952 -60.323555 0.001957 0.009303 -0.116 41.6531 1.46029 7.47607 0.332118 0.744778 13.0434 0.101335 20.366 0.0641904 4.34961 10.4092
30701.00 1488.64 0.011489 0.034522 -116.122881 0.003765 0.017895 -0.111 41.6626 1.45551 7.53914 0.332591 0.739369 13.0196 0.10053 20.3425 0.063665 4.36933 10.3752
30601.00 1488.35 0.017115 0.051420 -173.145466 0.005611 0.026663 -0.107 41.6722 1.45069 7.60235 0.333065 0.733904 12.9957 0.0997258 20.3191 0.0631409 4.38925 10.3408
30501.00 1488.06 0.022855 0.068653 -231.411870 0.007495 0.035609 -0.103 41.682 1.44583 7.6657 0.333539 0.728382 12.972 0.0989235 20.2956 0.062618 4.40937 10.3061
30401.00 1487.77 0.028710 0.086224 -290.943096 0.009419 0.044736 -0.099 41.6918 1.44092 7.72918 0.334014 0.722805 12.9482 0.0981228 20.2722 0.0620964 4.42971 10.2709
30301.00 1487.48 0.034681 0.104139 -351.760596 0.011382 0.054048 -0.095 41.7018 1.43597 7.79279 0.334488 0.717174 12.9246 0.0973239 20.2487 0.0615762 4.45026 10.2354
30201.00 1487.18 0.040771 0.122403 -413.886292 0.013385 0.063547 -0.091 41.7118 1.43099 7.85652 0.334962 0.711489 12.901 0.0965269 20.2253 0.0610574 4.47102 10.1994
30101.00 1486.89 0.046981 0.141022 -477.342579 0.015430 0.073236 -0.087 41.7219 1.42596 7.92038 0.335435 0.70575 12.8774 0.0957317 20.2018 0.0605399 4.49199 10.1631
30001.00 1486.59 0.053314 0.160001 -542.152338 0.017516 0.083118 -0.083 41.7322 1.42089 7.98435 0.335907 0.699959 12.8539 0.0949384 20.1784 0.060024 4.51319 10.1263
29901.00 1486.30 0.059770 0.179345 -608.338952 0.019644 0.093196 -0.079 41.7425 1.41578 8.04844 0.336378 0.694115 12.8304 0.0941472 20.1549 0.0595095 4.5346 10.0892
29801.00 1486.00 0.066353 0.199059 -675.926316 0.021816 0.103473 -0.074 41.753 1.41063 8.11263 0.336847 0.688221 12.807 0.093358 20.1315 0.0589965 4.55623 10.0517
29701.00 1485.70 0.073064 0.219151 -744.938842 0.024031 0.113954 -0.070 41.7635 1.40544 8.17693 0.337313 0.682277 12.7836 0.0925709 20.108 0.0584851 4.57809 10.0137
29601.00 1485.40 0.079905 0.239626 -815.401477 0.026290 0.124640 -0.066 41.7742 1.40021 8.24133 0.337778 0.676283 12.7603 0.091786 20.0845 0.0579753 4.60018 9.97542
29501.00 1485.10 0.086879 0.260489 -887.339724 0.028595 0.135535 -0.062 41.7849 1.39493 8.30582 0.338239 0.670241 12.7371 0.0910033 20.0611 0.0574671 4.62249 9.93671
29401.00 1484.80 0.093988 0.281747 -960.779641 0.030945 0.146643 -0.057 41.7958 1.38962 8.37041 0.338697 0.664151 12.7139 0.0902229 20.0376 0.0569606 4.64503 9.89761
29301.00 1484.50 0.101233 0.303406 -1035.747858 0.033343 0.157968 -0.053 41.8068 1.38427 8.43508 0.339151 0.658015 12.6908 0.0894448 20.0141 0.0564557 4.66781 9.85811
29201.00 1484.20 0.108617 0.325473 -1112.271596 0.035788 0.169512 -0.049 41.8178 1.37887 8.49983 0.339601 0.651832 12.6677 0.0886691 19.9907 0.0559526 4.69082 9.81822
29101.00 1483.89 0.116143 0.347955 -1190.378674 0.038281 0.181280 -0.044 41.829 1.37344 8.56466 0.340046 0.645605 12.6447 0.0878958 19.9672 0.0554513 4.71406 9.77795
29001.00 1483.59 0.123813 0.370857 -1270.097524 0.040823 0.193275 -0.040 41.8403 1.36796 8.62957 0.340487 0.639334 12.6217 0.0871251 19.9437 0.0549518 4.73755 9.73728
28901.00 1483.28 0.131629 0.394187 -1351.457212 0.043415 0.205502 -0.036 41.8517 1.36245 8.69454 0.340922 0.633021 12.5988 0.0863569 19.9202 0.0544541 4.76128 9.69622
28801.00 1482.97 0.139593 0.417951 -1434.487439 0.046058 0.217964 -0.031 41.8632 1.35689 8.75958 0.341351 0.626665 12.576 0.0855913 19.8967 0.0539582 4.78525 9.65478
28701.00 1482.66 0.147709 0.442158 -1519.218567 0.048753 0.230665 -0.027 41.8748 1.3513 8.82468 0.341773 0.62027 12.5532 0.0848283 19.8732 0.0534643 4.80947 9.61294
28601.00 1482.35 0.155979 0.466814 -1605.681626 0.051501 0.243609 -0.022 41.8865 1.34566 8.88984 0.342189 0.613834 12.5305 0.0840681 19.8497 0.0529722 4.83393 9.57073
28501.00 1482.04 0.164405 0.491927 -1693.908334 0.054302 0.256801 -0.018 41.8983 1.33999 8.95505 0.342597 0.60736 12.5079 0.0833106 19.8262 0.0524821 4.85865 9.52812
28401.00 1481.73 0.172990 0.517504 -1783.931113 0.057157 0.270245 -0.013 41.9103 1.33427 9.02031 0.342997 0.600849 12.4853 0.0825559 19.8027 0.051994 4.88361 9.48513
28301.00 1481.41 0.181737 0.543553 -1875.783093 0.060068 0.283945 -0.009 41.9223 1.32851 9.08561 0.343388 0.594302 12.4628 0.0818041 19.7792 0.0515079 4.90884 9.44176
28201.00 1481.10 0.190649 0.570083 -1969.498137 0.063036 0.297905 -0.004 41.9344 1.32272 9.15095 0.34377 0.587721 12.4404 0.0810551 19.7556 0.0510239 4.93432 9.39801
28101.00 1480.78 0.199729 0.597101 -2065.110856 0.066060 0.312131 0.000 41.9467 1.31688 9.21632 0.344142 0.581105 12.418 0.0803091 19.7321 0.0505419 4.96006 9.35387
28001.00 1480.46 0.208979 0.624615 -2162.656620 0.069144 0.326627 0.005 41.959 1.31101 9.28173 0.344504 0.574458 12.3957 0.0795661 19.7085 0.050062 4.98606 9.30936
27901.00 1480.14 0.218403 0.652634 -2262.171573 0.072287 0.341398 0.009 41.9715 1.3051 9.34716 0.344855 0.567779 12.3735 0.0788262 19.6849 0.0495842 5.01232 9.26447
27801.00 1479.82 0.228003 0.681167 -2363.692654 0.075490 0.356448 0.014 41.9841 1.29914 9.41261 0.345194 0.561071 12.3513 0.0780893 19.6614 0.0491086 5.03886 9.2192
27701.00 1479.50 0.237784 0.710223 -2467.257602 0.078755 0.371783 0.018 41.9967 1.29315 9.47808 0.345521 0.554334 12.3292 0.0773555 19.6378 0.0486352 5.06566 9.17356
