Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
2101.00 1162.79 0.468095 1.226949 -6079.389107 0.179737 0.708962 3.687 57.26 1.301 17.6968 0.640104 0.0912748 3.34576 0.00309176 7.05549 0.00153584 10.6036 2.00124
2001.00 1161.11 1.099158 2.878516 -14289.086897 0.422467 1.664428 3.718 57.4014 1.25566 17.6767 0.638772 0.0904602 3.31092 0.0030146 7.02022 0.00149494 10.6424 1.95897
1901.00 1159.40 1.648983 4.314581 -21457.641274 0.634434 2.496514 3.749 57.5444 1.21076 17.6566 0.636794 0.0896761 3.27571 0.00293916 6.9842 0.00145499 10.6792 1.9183
1801.00 1157.67 1.650348 4.314287 -21496.479827 0.635609 2.498073 3.781 57.6895 1.16483 17.637 0.634226 0.0888802 3.24034 0.00286485 6.94767 0.0014157 10.7149 1.8784
1701.00 1155.92 1.651681 4.313870 -21535.137945 0.636783 2.499573 3.813 57.8363 1.118 17.618 0.631082 0.0880726 3.20486 0.0027917 6.91067 0.00137708 10.7497 1.8392
1601.00 1154.15 1.652993 4.313362 -21573.779941 0.637960 2.501036 3.846 57.9846 1.07045 17.5995 0.627376 0.0872535 3.1693 0.0027197 6.87325 0.00133914 10.7836 1.80059
1501.00 1152.36 1.654297 4.312788 -21612.537769 0.639143 2.502480 3.879 58.1341 1.02232 17.5816 0.623125 0.0864228 3.13373 0.00264886 6.83546 0.00130187 10.8168 1.76249
1401.00 1150.55 1.655602 4.312165 -21651.504274 0.640334 2.503918 3.912 58.2844 0.973784 17.5644 0.618346 0.0855806 3.09819 0.00257921 6.79734 0.00126529 10.8493 1.7248
1301.00 1148.71 1.656910 4.311501 -21690.725098 0.641534 2.505358 3.946 58.4353 0.925009 17.5477 0.613058 0.0847268 3.06274 0.00251073 6.75894 0.00122939 10.8814 1.68741
1201.00 1146.85 1.658224 4.310792 -21730.188782 0.642741 2.506801 3.981 58.5864 0.876167 17.5316 0.607281 0.0838609 3.02741 0.00244344 6.72032 0.00119417 10.9131 1.65022
1101.00 1144.97 1.659537 4.310020 -21769.814477 0.643953 2.508241 4.015 58.7373 0.827433 17.5163 0.601037 0.0829826 2.99226 0.00237732 6.68152 0.00115962 10.9445 1.6131
1001.00 1143.06 1.660840 4.309150 -21809.436394 0.645164 2.509662 4.050 58.8877 0.778984 17.5016 0.59435 0.0820911 2.95735 0.00231238 6.64261 0.00112574 10.976 1.57593
901.00 1141.13 1.662112 4.308125 -21848.783819 0.646364 2.511035 4.086 59.0372 0.730997 17.4876 0.587245 0.0811851 2.92274 0.00224859 6.60365 0.00109253 11.0075 1.53855
801.00 1139.18 1.663325 4.306865 -21887.455094 0.647542 2.512320 4.121 59.1853 0.683648 17.4743 0.579749 0.0802631 2.88847 0.00218594 6.5647 0.00105997 11.0394 1.50083
701.00 1137.20 1.664436 4.305255 -21924.883026 0.648678 2.513454 4.157 59.3317 0.637111 17.4619 0.571891 0.0793231 2.85463 0.00212441 6.52584 0.00102805 11.0719 1.46256
601.00 1135.19 1.665390 4.303141 -21960.288154 0.649748 2.514353 4.193 59.4757 0.591558 17.4503 0.563703 0.078362 2.82127 0.00206396 6.48715 0.000996748 11.1054 1.42355
501.00 1133.16 1.666108 4.300314 -21992.614554 0.650720 2.514902 4.229 59.6169 0.547157 17.4396 0.555221 0.0773764 2.78848 0.00200455 6.44873 0.000966047 11.14 1.38356
401.00 1131.11 1.666485 4.296494 -22020.439401 0.651549 2.514946 4.264 59.7546 0.504072 17.4299 0.546484 0.0763612 2.75635 0.00194613 6.41069 0.000935919 11.1763 1.3423
301.00 1129.03 1.666380 4.291307 -22041.843524 0.652178 2.514272 4.300 59.8882 0.462459 17.4213 0.537539 0.0753103 2.72499 0.00188863 6.37316 0.000906333 11.2148 1.29944
201.00 1126.92 1.665598 4.284248 -22054.221453 0.652525 2.512595 4.336 60.0167 0.422471 17.414 0.528438 0.0742154 2.69453 0.00183198 6.3363 0.000877249 11.2561 1.25456
101.00 1124.80 1.663876 4.274626 -22053.997044 0.652482 2.509520 4.371 60.1393 0.384251 17.408 0.519244 0.0730661 2.66514 0.00177606 6.3003 0.000848621 11.301 1.20714
1.00 1122.65 1.660844 4.261481 -22036.185252 0.651903 2.504495 4.405 60.2546 0.347936 17.4036 0.510036 0.0718485 2.63701 0.00172077 6.26542 0.000820391 11.3505 1.15654

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
44001.00 1246.76 59.072540 142.960855 -686506.218469 17.923265 73.565974 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8103 0 0 0 0 9.44482 0.220068 49.0819 0.40628 0.0366714 0
43901.00 1246.58 59.071999 142.959733 -686676.117071 17.924119 73.568865 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8102 0 0 0 0 9.44519 0.22007 49.0815 0.406284 0.0368372 0
43801.00 1246.40 59.071453 142.958598 -686845.960032 17.924972 73.571749 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8101 0 0 0 0 9.44557 0.220072 49.081 0.406288 0.0370038 0
43701.00 1246.22 59.070904 142.957450 -687015.746541 17.925825 73.574625 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.81 0 0 0 0 9.44595 0.220074 49.0805 0.406291 0.0371712 0
43601.00 1246.04 59.070350 142.956289 -687185.475779 17.926676 73.577493 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8099 0 0 0 0 9.44633 0.220077 49.0801 0.406295 0.0373394 0
