Title: Depleted MORB Mantle of Workmann & Hart 2005

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 clinopyroxene_1 feldspar_0 spinel_0 
44001.00 1418.27 100.138987 0.000000 59.090590 12.953514 13.721474 13.305506 0.000000 0.000000 1.067904 
43901.00 1418.06 100.138987 0.000000 59.089631 12.942401 13.729612 13.308429 0.000000 0.000000 1.068914 
43801.00 1417.85 100.138987 0.000000 59.088664 12.931208 13.737800 13.311383 0.000000 0.000000 1.069933 
43701.00 1417.63 100.138987 0.000000 59.087689 12.919935 13.746036 13.314366 0.000000 0.000000 1.070961 
43601.00 1417.42 100.138987 0.000000 59.086705 12.908581 13.754323 13.317380 0.000000 0.000000 1.071998 
43501.00 1417.20 100.138987 0.000000 59.085713 12.897146 13.762660 13.320425 0.000000 0.000000 1.073044 
43401.00 1416.99 100.138987 0.000000 59.084712 12.885628 13.771047 13.323501 0.000000 0.000000 1.074099 
43301.00 1416.78 100.138987 0.000000 59.083702 12.874026 13.779486 13.326609 0.000000 0.000000 1.075165 
43201.00 1416.56 100.138987 0.000000 59.082682 12.862340 13.787977 13.329748 0.000000 0.000000 1.076239 
43101.00 1416.35 100.138987 0.000000 59.081654 12.850569 13.796521 13.332920 0.000000 0.000000 1.077324 
43001.00 1416.14 100.138987 0.000000 59.080616 12.838712 13.805117 13.336124 0.000000 0.000000 1.078418 
42901.00 1415.92 100.138987 0.000000 59.079569 12.826769 13.813767 13.339361 0.000000 0.000000 1.079522 
42801.00 1415.71 100.138987 0.000000 59.078512 12.814737 13.822470 13.342631 0.000000 0.000000 1.080637 
42701.00 1415.49 100.138987 0.000000 59.077446 12.802617 13.831229 13.345935 0.000000 0.000000 1.081762 
42601.00 1415.28 100.138987 0.000000 59.076369 12.790407 13.840042 13.349272 0.000000 0.000000 1.082897 
42501.00 1415.06 100.138987 0.000000 59.075283 12.778107 13.848911 13.352643 0.000000 0.000000 1.084043 
42401.00 1414.85 100.138987 0.000000 59.074186 12.765716 13.857836 13.356049 0.000000 0.000000 1.085200 
42301.00 1414.64 100.138987 0.000000 59.073079 12.753232 13.866819 13.359490 0.000000 0.000000 1.086368 
42201.00 1414.42 100.138987 0.000000 59.071962 12.740655 13.875858 13.362966 0.000000 0.000000 1.087546 
42101.00 1414.21 100.138987 0.000000 59.070834 12.727983 13.884956 13.366477 0.000000 0.000000 1.088737 
42001.00 1413.99 100.138987 0.000000 59.069695 12.715217 13.894113 13.370025 0.000000 0.000000 1.089938 
41901.00 1413.78 100.138987 0.000000 59.068545 12.702354 13.903328 13.373609 0.000000 0.000000 1.091151 
41801.00 1413.56 100.138987 0.000000 59.067384 12.689393 13.912604 13.377229 0.000000 0.000000 1.092376 
