Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
401.00 1124.01 0.757828 1.952829 -9967.947273 0.295110 1.142291 4.202 58.9797 1.49778 17.1703 0.744311 0.0830312 2.84712 0.00246262 6.36415 0.00117937 10.7153 1.59474
301.00 1122.05 1.571244 4.045281 -20693.177874 0.612814 2.367749 4.248 59.2005 1.40542 17.1588 0.730525 0.0822013 2.80381 0.00238344 6.31777 0.00113908 10.7238 1.5736
201.00 1120.06 1.826211 4.697421 -24081.330081 0.713352 2.751237 4.293 59.4187 1.31589 17.1475 0.716502 0.0813871 2.76102 0.00230672 6.27131 0.00110009 10.7316 1.55267
101.00 1118.03 1.828721 4.699504 -24144.718135 0.715430 2.754285 4.340 59.6355 1.22776 17.1366 0.702175 0.0805771 2.7187 0.00223211 6.22476 0.00106223 10.7389 1.5318
1.00 1115.98 1.831629 4.702512 -24213.423852 0.717670 2.757925 4.386 59.8504 1.14133 17.1261 0.687569 0.0797724 2.67689 0.00215958 6.17816 0.00102549 10.7457 1.51093

clinopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
43001.00 1207.19 59.057609 141.083579 -691353.580560 17.900368 73.395166 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.824 0 0 0 0 9.37475 0.220124 49.1435 0.406383 0.0311897 0
42901.00 1207.02 59.057099 141.082533 -691523.223016 17.901238 73.397946 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8239 0 0 0 0 9.37518 0.220126 49.143 0.406386 0.0313357 0
42801.00 1206.84 59.056584 141.081475 -691692.809882 17.902108 73.400719 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8238 0 0 0 0 9.37562 0.220128 49.1426 0.40639 0.0314825 0
42701.00 1206.67 59.056065 141.080405 -691862.340335 17.902976 73.403484 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8237 0 0 0 0 9.37606 0.22013 49.1421 0.406393 0.03163 0
42601.00 1206.49 59.055542 141.079322 -692031.813542 17.903844 73.406242 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8236 0 0 0 0 9.37651 0.220132 49.1416 0.406397 0.0317783 0
42501.00 1206.32 59.055015 141.078227 -692201.228652 17.904710 73.408992 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8235 0 0 0 0 9.37696 0.220134 49.1411 0.406401 0.0319273 0
42401.00 1206.15 59.054485 141.077118 -692370.584801 17.905575 73.411735 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8234 0 0 0 0 9.37741 0.220136 49.1406 0.406404 0.032077 0
42301.00 1205.97 59.053950 141.075997 -692539.881110 17.906440 73.414470 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8233 0 0 0 0 9.37786 0.220138 49.1401 0.406408 0.0322275 0
42201.00 1205.80 59.053410 141.074863 -692709.116684 17.907303 73.417197 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8232 0 0 0 0 9.37832 0.22014 49.1396 0.406412 0.0323788 0
42101.00 1205.63 59.052867 141.073716 -692878.290615 17.908165 73.419916 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8231 0 0 0 0 9.37878 0.220142 49.139 0.406415 0.0325308 0
42001.00 1205.45 59.052319 141.072555 -693047.401976 17.909026 73.422627 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.823 0 0 0 0 9.37924 0.220144 49.1385 0.406419 0.0326836 0
41901.00 1205.28 59.051766 141.071380 -693216.449825 17.909886 73.425330 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8229 0 0 0 0 9.37971 0.220146 49.138 0.406423 0.0328372 0
41801.00 1205.11 59.051210 141.070192 -693385.433205 17.910745 73.428025 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8228 0 0 0 0 9.38018 0.220148 49.1375 0.406427 0.0329915 0
41701.00 1204.93 59.050648 141.068990 -693554.351140 17.911603 73.430712 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8227 0 0 0 0 9.38065 0.22015 49.137 0.406431 0.0331466 0
41601.00 1204.76 59.050083 141.067773 -693723.202639 17.912459 73.433391 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8226 0 0 0 0 9.38113 0.220152 49.1364 0.406435 0.0333025 0
41501.00 1204.59 59.049512 141.066543 -693891.986691 17.913314 73.436061 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8224 0 0 0 0 9.38161 0.220154 49.1359 0.406439 0.0334592 0
41401.00 1204.41 59.048937 141.065297 -694060.702268 17.914168 73.438722 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8223 0 0 0 0 9.38209 0.220156 49.1354 0.406443 0.0336167 0
41301.00 1204.24 59.048357 141.064038 -694229.348324 17.915021 73.441375 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8222 0 0 0 0 9.38258 0.220159 49.1348 0.406447 0.033775 0
41201.00 1204.06 59.047772 141.062763 -694397.923795 17.915872 73.444019 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8221 0 0 0 0 9.38307 0.220161 49.1343 0.406451 0.033934 0
41101.00 1203.89 59.047182 141.061473 -694566.427596 17.916723 73.446655 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.822 0 0 0 0 9.38357 0.220163 49.1337 0.406455 0.0340939 0
41001.00 1203.72 59.046587 141.060168 -694734.858624 17.917571 73.449281 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8219 0 0 0 0 9.38407 0.220165 49.1332 0.406459 0.0342546 0
40901.00 1203.54 59.045987 141.058848 -694903.215754 17.918419 73.451899 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8218 0 0 0 0 9.38457 0.220167 49.1326 0.406463 0.0344161 0
40801.00 1203.37 59.045382 141.057511 -695071.497843 17.919265 73.454507 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8217 0 0 0 0 9.38507 0.22017 49.1321 0.406467 0.0345784 0
40701.00 1203.20 59.044772 141.056159 -695239.703725 17.920110 73.457106 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8215 0 0 0 0 9.38558 0.220172 49.1315 0.406471 0.0347415 0
40601.00 1203.02 59.044156 141.054791 -695407.832215 17.920953 73.459695 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8214 0 0 0 0 9.38609 0.220174 49.1309 0.406475 0.0349054 0
40501.00 1202.85 59.043535 141.053407 -695575.882103 17.921795 73.462275 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8213 0 0 0 0 9.38661 0.220177 49.1304 0.40648 0.0350702 0
40401.00 1202.67 59.042909 141.052006 -695743.852159 17.922635 73.464846 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8212 0 0 0 0 9.38713 0.220179 49.1298 0.406484 0.0352358 0
40301.00 1202.50 59.042277 141.050588 -695911.741129 17.923473 73.467407 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8211 0 0 0 0 9.38765 0.220181 49.1292 0.406488 0.0354023 0
40201.00 1202.33 59.041639 141.049153 -696079.547736 17.924311 73.469958 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8209 0 0 0 0 9.38818 0.220184 49.1286 0.406493 0.0355696 0
40101.00 1202.15 59.040996 141.047701 -696247.270680 17.925146 73.472498 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8208 0 0 0 0 9.38871 0.220186 49.128 0.406497 0.0357377 0
40001.00 1201.98 59.040346 141.046232 -696414.908635 17.925980 73.475029 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8207 0 0 0 0 9.38925 0.220188 49.1275 0.406502 0.0359067 0
39901.00 1201.80 59.039691 141.044745 -696582.460251 17.926813 73.477550 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8206 0 0 0 0 9.38979 0.220191 49.1269 0.406506 0.0360766 0
39801.00 1201.63 59.039030 141.043240 -696749.924151 17.927643 73.480060 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8205 0 0 0 0 9.39033 0.220193 49.1263 0.406511 0.0362473 0
39701.00 1201.46 59.038363 141.041717 -696917.298934 17.928472 73.482560 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8203 0 0 0 0 9.39088 0.220196 49.1257 0.406515 0.0364188 0
39601.00 1201.28 59.037690 141.040175 -697084.583169 17.929299 73.485049 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8202 0 0 0 0 9.39143 0.220198 49.1251 0.40652 0.0365913 0
39501.00 1201.11 59.037010 141.038615 -697251.775403 17.930125 73.487527 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8201 0 0 0 0 9.39199 0.220201 49.1244 0.406525 0.0367646 0
39401.00 1200.93 59.036324 141.037035 -697418.874148 17.930948 73.489995 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8199 0 0 0 0 9.39255 0.220203 49.1238 0.406529 0.0369388 0
39301.00 1200.76 59.035631 141.035437 -697585.877893 17.931770 73.492451 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8198 0 0 0 0 9.39312 0.220206 49.1232 0.406534 0.0371139 0
39201.00 1200.58 59.034932 141.033818 -697752.785095 17.932590 73.494896 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8197 0 0 0 0 9.39368 0.220209 49.1226 0.406539 0.0372898 0
39101.00 1200.41 59.034227 141.032180 -697919.594180 17.933408 73.497330 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8196 0 0 0 0 9.39426 0.220211 49.122 0.406544 0.0374667 0
39001.00 1200.24 59.033514 141.030522 -698086.303546 17.934224 73.499753 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8194 0 0 0 0 9.39484 0.220214 49.1213 0.406549 0.0376444 0
38901.00 1200.06 59.032795 141.028844 -698252.911556 17.935038 73.502163 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8193 0 0 0 0 9.39542 0.220217 49.1207 0.406554 0.0378231 0
38801.00 1199.89 59.032068 141.027145 -698419.416545 17.935850 73.504562 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8192 0 0 0 0 9.39601 0.220219 49.1201 0.406559 0.0380027 0
38701.00 1199.71 59.031335 141.025424 -698585.816810 17.936660 73.506949 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.819 0 0 0 0 9.3966 0.220222 49.1194 0.406564 0.0381831 0
38601.00 1199.54 59.030594 141.023683 -698752.110619 17.937468 73.509324 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8189 0 0 0 0 9.39719 0.220225 49.1188 0.406569 0.0383645 0
38501.00 1199.36 59.029846 141.021920 -698918.296201 17.938274 73.511686 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8188 0 0 0 0 9.39779 0.220228 49.1181 0.406574 0.0385468 0
38401.00 1199.19 59.029090 141.020134 -699084.371752 17.939078 73.514036 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8186 0 0 0 0 9.3984 0.22023 49.1174 0.406579 0.0387301 0
38301.00 1199.02 59.028327 141.018327 -699250.335430 17.939879 73.516374 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8185 0 0 0 0 9.39901 0.220233 49.1168 0.406584 0.0389142 0
38201.00 1198.84 59.027556 141.016497 -699416.185357 17.940678 73.518698 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8183 0 0 0 0 9.39962 0.220236 49.1161 0.40659 0.0390994 0
38101.00 1198.67 59.026777 141.014644 -699581.919617 17.941475 73.521010 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8182 0 0 0 0 9.40024 0.220239 49.1154 0.406595 0.0392854 0
38001.00 1198.49 59.025990 141.012767 -699747.536253 17.942269 73.523308 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8181 0 0 0 0 9.40087 0.220242 49.1148 0.406601 0.0394724 0
37901.00 1198.32 59.025195 141.010867 -699913.033269 17.943062 73.525593 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8179 0 0 0 0 9.4015 0.220245 49.1141 0.406606 0.0396603 0
37801.00 1198.14 59.024392 141.008943 -700078.408629 17.943851 73.527864 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8178 0 0 0 0 9.40213 0.220248 49.1134 0.406612 0.0398492 0
37701.00 1197.97 59.023580 141.006995 -700243.660251 17.944638 73.530122 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8176 0 0 0 0 9.40277 0.220251 49.1127 0.406617 0.0400391 0
37601.00 1197.79 59.022760 141.005021 -700408.786015 17.945423 73.532365 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8175 0 0 0 0 9.40342 0.220254 49.112 0.406623 0.0402299 0
37501.00 1197.62 59.021931 141.003023 -700573.783751 17.946205 73.534595 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8173 0 0 0 0 9.40407 0.220257 49.1113 0.406629 0.0404217 0
37401.00 1197.44 59.021093 141.000998 -700738.651249 17.946984 73.536809 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8172 0 0 0 0 9.40472 0.22026 49.1106 0.406634 0.0406145 0
37301.00 1197.27 59.020247 140.998948 -700903.386247 17.947761 73.539010 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.817 0 0 0 0 9.40538 0.220263 49.1099 0.40664 0.0408082 0
37201.00 1197.09 59.019391 140.996872 -701067.986440 17.948535 73.541195 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8169 0 0 0 0 9.40605 0.220267 49.1091 0.406646 0.041003 0
37101.00 1196.92 59.018526 140.994768 -701232.449471 17.949306 73.543365 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8167 0 0 0 0 9.40672 0.22027 49.1084 0.406652 0.0411987 0
37001.00 1196.74 59.017651 140.992637 -701396.772933 17.950074 73.545521 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8166 0 0 0 0 9.40739 0.220273 49.1077 0.406658 0.0413954 0
36901.00 1196.57 59.016767 140.990479 -701560.954368 17.950839 73.547660 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8164 0 0 0 0 9.40808 0.220276 49.107 0.406664 0.0415932 0
36801.00 1196.39 59.015872 140.988292 -701724.991264 17.951601 73.549784 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8163 0 0 0 0 9.40876 0.22028 49.1062 0.40667 0.0417919 0
36701.00 1196.22 59.014968 140.986077 -701888.881057 17.952361 73.551891 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8161 0 0 0 0 9.40946 0.220283 49.1055 0.406676 0.0419917 0
36601.00 1196.04 59.014054 140.983832 -702052.621124 17.953117 73.553983 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.816 0 0 0 0 9.41016 0.220287 49.1047 0.406683 0.0421924 0
36501.00 1195.87 59.013129 140.981558 -702216.208786 17.953870 73.556058 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8158 0 0 0 0 9.41086 0.22029 49.104 0.406689 0.0423942 0
36401.00 1195.69 59.012194 140.979254 -702379.641307 17.954620 73.558116 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8157 0 0 0 0 9.41157 0.220293 49.1032 0.406696 0.0425971 0
36301.00 1195.52 59.011248 140.976919 -702542.915887 17.955366 73.560157 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8155 0 0 0 0 9.41229 0.220297 49.1024 0.406702 0.0428009 0
36201.00 1195.34 59.010291 140.974553 -702706.029668 17.956110 73.562181 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8153 0 0 0 0 9.41301 0.220301 49.1016 0.406709 0.0430058 0
36101.00 1195.17 59.009323 140.972155 -702868.979725 17.956849 73.564187 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8152 0 0 0 0 9.41374 0.220304 49.1009 0.406715 0.0432118 0
36001.00 1194.99 59.008344 140.969725 -703031.763070 17.957586 73.566175 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.815 0 0 0 0 9.41448 0.220308 49.1001 0.406722 0.0434188 0
35901.00 1194.82 59.007353 140.967263 -703194.376646 17.958319 73.568145 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8148 0 0 0 0 9.41522 0.220312 49.0993 0.406729 0.0436268 0
35801.00 1194.64 59.006350 140.964767 -703356.817328 17.959048 73.570097 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8147 0 0 0 0 9.41597 0.220315 49.0985 0.406736 0.043836 0
35701.00 1194.46 59.005335 140.962237 -703519.081922 17.959773 73.572029 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8145 0 0 0 0 9.41672 0.220319 49.0977 0.406743 0.0440462 0
35601.00 1194.29 59.004308 140.959673 -703681.167157 17.960495 73.573943 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8143 0 0 0 0 9.41748 0.220323 49.0969 0.40675 0.0442574 0
35501.00 1194.11 59.003269 140.957074 -703843.069692 17.961213 73.575837 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8142 0 0 0 0 9.41825 0.220327 49.096 0.406757 0.0444698 0
35401.00 1193.94 59.002217 140.954438 -704004.786104 17.961927 73.577712 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.814 0 0 0 0 9.41902 0.220331 49.0952 0.406764 0.0446832 0
35301.00 1193.76 59.001152 140.951767 -704166.312897 17.962636 73.579566 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8138 0 0 0 0 9.4198 0.220335 49.0944 0.406772 0.0448977 0
35201.00 1193.59 59.000074 140.949059 -704327.646489 17.963342 73.581400 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8136 0 0 0 0 9.42059 0.220339 49.0935 0.406779 0.0451133 0
35101.00 1193.41 58.998982 140.946313 -704488.783217 17.964044 73.583213 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8135 0 0 0 0 9.42138 0.220343 49.0927 0.406787 0.04533 0
35001.00 1193.23 58.997877 140.943528 -704649.719330 17.964741 73.585005 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8133 0 0 0 0 9.42218 0.220347 49.0918 0.406794 0.0455479 0
34901.00 1193.06 58.996758 140.940705 -704810.450994 17.965434 73.586776 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8131 0 0 0 0 9.42299 0.220351 49.091 0.406802 0.0457668 0
34801.00 1192.88 58.995625 140.937841 -704970.974278 17.966123 73.588524 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8129 0 0 0 0 9.42381 0.220355 49.0901 0.40681 0.0459869 0
34701.00 1192.71 58.994477 140.934938 -705131.285161 17.966807 73.590251 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8127 0 0 0 0 9.42463 0.22036 49.0893 0.406818 0.0462081 0
34601.00 1192.53 58.993314 140.931993 -705291.379527 17.967486 73.591954 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8125 0 0 0 0 9.42546 0.220364 49.0884 0.406826 0.0464304 0
34501.00 1192.35 58.992136 140.929006 -705451.253159 17.968161 73.593635 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8124 0 0 0 0 9.4263 0.220368 49.0875 0.406834 0.0466539 0
34401.00 1192.18 58.990943 140.925976 -705610.901741 17.968831 73.595292 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8122 0 0 0 0 9.42714 0.220373 49.0866 0.406842 0.0468785 0
34301.00 1192.00 58.989734 140.922903 -705770.320850 17.969495 73.596925 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.812 0 0 0 0 9.42799 0.220377 49.0857 0.40685 0.0471042 0
34201.00 1191.82 58.988509 140.919786 -705929.505959 17.970155 73.598534 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8118 0 0 0 0 9.42885 0.220382 49.0848 0.406859 0.0473312 0
34101.00 1191.65 58.987268 140.916623 -706088.452426 17.970810 73.600118 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8116 0 0 0 0 9.42972 0.220387 49.0839 0.406867 0.0475592 0
34001.00 1191.47 58.986010 140.913414 -706247.155499 17.971459 73.601676 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8114 0 0 0 0 9.4306 0.220391 49.0829 0.406876 0.0477885 0
33901.00 1191.29 58.984736 140.910158 -706405.610308 17.972104 73.603209 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8112 0 0 0 0 9.43148 0.220396 49.082 0.406885 0.0480189 0
33801.00 1191.12 58.983443 140.906854 -706563.811863 17.972742 73.604716 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.811 0 0 0 0 9.43237 0.220401 49.0811 0.406894 0.0482505 0
33701.00 1190.94 58.982133 140.903502 -706721.755047 17.973375 73.606196 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8108 0 0 0 0 9.43327 0.220406 49.0801 0.406903 0.0484834 0
33601.00 1190.76 58.980805 140.900099 -706879.434619 17.974002 73.607649 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8106 0 0 0 0 9.43418 0.220411 49.0792 0.406912 0.0487173 0
33501.00 1190.59 58.979459 140.896646 -707036.845206 17.974624 73.609075 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8104 0 0 0 0 9.4351 0.220416 49.0782 0.406921 0.0489526 0
33401.00 1190.41 58.978094 140.893142 -707193.981296 17.975239 73.610471 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8102 0 0 0 0 9.43603 0.220421 49.0772 0.406931 0.049189 0
33301.00 1190.23 58.976709 140.889584 -707350.837242 17.975849 73.611840 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.81 0 0 0 0 9.43696 0.220426 49.0762 0.40694 0.0494266 0
33201.00 1190.05 58.975305 140.885973 -707507.407251 17.976452 73.613178 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8098 0 0 0 0 9.4379 0.220431 49.0753 0.40695 0.0496654 0
33101.00 1189.88 58.973881 140.882306 -707663.685382 17.977048 73.614487 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8096 0 0 0 0 9.43886 0.220437 49.0743 0.40696 0.0499055 0
33001.00 1189.70 58.972436 140.878584 -707819.665543 17.977638 73.615766 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8094 0 0 0 0 9.43982 0.220442 49.0733 0.40697 0.0501468 0
32901.00 1189.52 58.970970 140.874805 -707975.341482 17.978222 73.617013 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8092 0 0 0 0 9.44079 0.220447 49.0722 0.40698 0.0503894 0
32801.00 1189.35 58.969483 140.870967 -708130.706788 17.978799 73.618229 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8089 0 0 0 0 9.44177 0.220453 49.0712 0.40699 0.0506332 0
32701.00 1189.17 58.967974 140.867070 -708285.754882 17.979368 73.619412 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8087 0 0 0 0 9.44276 0.220459 49.0702 0.407001 0.0508782 0
32601.00 1188.99 58.966443 140.863112 -708440.479013 17.979931 73.620562 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8085 0 0 0 0 9.44375 0.220464 49.0691 0.407011 0.0511245 0
32501.00 1188.81 58.964889 140.859092 -708594.872253 17.980486 73.621679 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8083 0 0 0 0 9.44476 0.22047 49.0681 0.407022 0.0513721 0
32401.00 1188.63 58.963312 140.855008 -708748.927489 17.981034 73.622761 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8081 0 0 0 0 9.44578 0.220476 49.067 0.407033 0.051621 0
32301.00 1188.46 58.961710 140.850861 -708902.637424 17.981574 73.623808 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8078 0 0 0 0 9.44681 0.220482 49.066 0.407044 0.0518711 0
32201.00 1188.28 58.960085 140.846647 -709055.994563 17.982106 73.624819 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8076 0 0 0 0 9.44785 0.220488 49.0649 0.407055 0.0521226 0
