Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1235.94 100.138999 0.0000000000000000 0.000000 240.002554 -1172475.186647 29.934463 123.558800 -19.852797 1368.720747 -7.117 -7.117 0.000000 3.345275 0.000 0 0.000
43901.00 1235.76 100.138999 0.0000000000000000 0.000000 240.002554 -1172774.540835 29.936375 123.564575 -19.859692 1368.657652 -7.122 -7.122 0.000000 3.345061 0.000 0 0.000
43801.00 1235.59 100.138999 0.0000000000000000 0.000000 240.002554 -1173073.914148 29.938288 123.570349 -19.866590 1368.594672 -7.126 -7.126 0.000000 3.344847 0.000 0 0.000
43701.00 1235.41 100.138999 0.0000000000000000 0.000000 240.002554 -1173373.306605 29.940203 123.576123 -19.873492 1368.531810 -7.131 -7.131 0.000000 3.344633 0.000 0 0.000
43601.00 1235.23 100.138999 0.0000000000000000 0.000000 240.002554 -1173672.718222 29.942120 123.581897 -19.880398 1368.469065 -7.136 -7.136 0.000000 3.344419 0.000 0 0.000
43501.00 1235.05 100.138999 0.0000000000000000 0.000000 240.002554 -1173972.149020 29.944039 123.587670 -19.887308 1368.406438 -7.140 -7.140 0.000000 3.344205 0.000 0 0.000
43401.00 1234.87 100.138999 0.0000000000000000 0.000000 240.002554 -1174271.599016 29.945960 123.593444 -19.894222 1368.343931 -7.145 -7.145 0.000000 3.343990 0.000 0 0.000
43301.00 1234.70 100.138999 0.0000000000000000 0.000000 240.002554 -1174571.068230 29.947883 123.599217 -19.901139 1368.281544 -7.150 -7.150 0.000000 3.343776 0.000 0 0.000
43201.00 1234.52 100.138999 0.0000000000000000 0.000000 240.002554 -1174870.556679 29.949807 123.604990 -19.908061 1368.219278 -7.154 -7.154 0.000000 3.343561 0.000 0 0.000
43101.00 1234.34 100.138999 0.0000000000000000 0.000000 240.002554 -1175170.064384 29.951734 123.610762 -19.914987 1368.157134 -7.159 -7.159 0.000000 3.343346 0.000 0 0.000
43001.00 1234.16 100.138999 0.0000000000000000 0.000000 240.002554 -1175469.591362 29.953662 123.616535 -19.921916 1368.095114 -7.163 -7.163 0.000000 3.343130 0.000 0 0.000
42901.00 1233.98 100.138999 0.0000000000000000 0.000000 240.002554 -1175769.137633 29.955592 123.622307 -19.928850 1368.033218 -7.168 -7.168 0.000000 3.342915 0.000 0 0.000
42801.00 1233.80 100.138999 0.0000000000000000 0.000000 240.002554 -1176068.703217 29.957525 123.628079 -19.935788 1367.971447 -7.173 -7.173 0.000000 3.342699 0.000 0 0.000
42701.00 1233.63 100.138999 0.0000000000000000 0.000000 240.002554 -1176368.288132 29.959459 123.633851 -19.942730 1367.909802 -7.178 -7.178 0.000000 3.342484 0.000 0 0.000
42601.00 1233.45 100.138999 0.0000000000000000 0.000000 240.002554 -1176667.892398 29.961395 123.639623 -19.949676 1367.848284 -7.182 -7.182 0.000000 3.342268 0.000 0 0.000
42501.00 1233.27 100.138999 0.0000000000000000 0.000000 240.002554 -1176967.516034 29.963333 123.645395 -19.956627 1367.786894 -7.187 -7.187 0.000000 3.342051 0.000 0 0.000
42401.00 1233.09 100.138999 0.0000000000000000 0.000000 240.002554 -1177267.159061 29.965273 123.651167 -19.963582 1367.725634 -7.192 -7.192 0.000000 3.341835 0.000 0 0.000
42301.00 1232.91 100.138999 0.0000000000000000 0.000000 240.002554 -1177566.821498 29.967215 123.656939 -19.970541 1367.664504 -7.197 -7.197 0.000000 3.341618 0.000 0 0.000
42201.00 1232.73 100.138999 0.0000000000000000 0.000000 240.002554 -1177866.503365 29.969159 123.662710 -19.977504 1367.603505 -7.201 -7.201 0.000000 3.341402 0.000 0 0.000
42101.00 1232.56 100.138999 0.0000000000000000 0.000000 240.002554 -1178166.204681 29.971105 123.668482 -19.984472 1367.542639 -7.206 -7.206 0.000000 3.341185 0.000 0 0.000
42001.00 1232.38 100.138999 0.0000000000000000 0.000000 240.002554 -1178465.925468 29.973053 123.674253 -19.991444 1367.481906 -7.211 -7.211 0.000000 3.340968 0.000 0 0.000
41901.00 1232.20 100.138999 0.0000000000000000 0.000000 240.002554 -1178765.665745 29.975003 123.680025 -19.998421 1367.421308 -7.216 -7.216 0.000000 3.340750 0.000 0 0.000
41801.00 1232.02 100.138999 0.0000000000000000 0.000000 240.002554 -1179065.425533 29.976955 123.685796 -20.005402 1367.360845 -7.221 -7.221 0.000000 3.340533 0.000 0 0.000
41701.00 1231.84 100.138999 0.0000000000000000 0.000000 240.002554 -1179365.204852 29.978909 123.691568 -20.012387 1367.300520 -7.225 -7.225 0.000000 3.340315 0.000 0 0.000
41601.00 1231.66 100.138999 0.0000000000000000 0.000000 240.002554 -1179665.003724 29.980865 123.697339 -20.019378 1367.240333 -7.230 -7.230 0.000000 3.340097 0.000 0 0.000
41501.00 1231.48 100.138999 0.0000000000000000 0.000000 240.002554 -1179964.822168 29.982824 123.703111 -20.026372 1367.180285 -7.235 -7.235 0.000000 3.339879 0.000 0 0.000
41401.00 1231.31 100.138999 0.0000000000000000 0.000000 240.002554 -1180264.660205 29.984784 123.708883 -20.033372 1367.120377 -7.240 -7.240 0.000000 3.339660 0.000 0 0.000
41301.00 1231.13 100.138999 0.0000000000000000 0.000000 240.002554 -1180564.517858 29.986747 123.714654 -20.040376 1367.060611 -7.245 -7.245 0.000000 3.339442 0.000 0 0.000
41201.00 1230.95 100.138999 0.0000000000000000 0.000000 240.002554 -1180864.395146 29.988711 123.720426 -20.047385 1367.000988 -7.250 -7.250 0.000000 3.339223 0.000 0 0.000
41101.00 1230.77 100.138999 0.0000000000000000 0.000000 240.002554 -1181164.292092 29.990678 123.726198 -20.054399 1366.941509 -7.255 -7.255 0.000000 3.339004 0.000 0 0.000
41001.00 1230.59 100.138999 0.0000000000000000 0.000000 240.002554 -1181464.208716 29.992647 123.731970 -20.061418 1366.882175 -7.260 -7.260 0.000000 3.338785 0.000 0 0.000
40901.00 1230.41 100.138999 0.0000000000000000 0.000000 240.002554 -1181764.145041 29.994618 123.737743 -20.068441 1366.822988 -7.264 -7.264 0.000000 3.338566 0.000 0 0.000
40801.00 1230.23 100.138999 0.0000000000000000 0.000000 240.002554 -1182064.101088 29.996592 123.743515 -20.075470 1366.763949 -7.269 -7.269 0.000000 3.338346 0.000 0 0.000
40701.00 1230.05 100.138999 0.0000000000000000 0.000000 240.002554 -1182364.076878 29.998567 123.749288 -20.082503 1366.705059 -7.274 -7.274 0.000000 3.338126 0.000 0 0.000
40601.00 1229.88 100.138999 0.0000000000000000 0.000000 240.002554 -1182664.072435 30.000545 123.755061 -20.089542 1366.646319 -7.279 -7.279 0.000000 3.337906 0.000 0 0.000
40501.00 1229.70 100.138999 0.0000000000000000 0.000000 240.002554 -1182964.087780 30.002525 123.760834 -20.096585 1366.587731 -7.284 -7.284 0.000000 3.337686 0.000 0 0.000
40401.00 1229.52 100.138999 0.0000000000000000 0.000000 240.002554 -1183264.122936 30.004507 123.766607 -20.103634 1366.529297 -7.289 -7.289 0.000000 3.337465 0.000 0 0.000
40301.00 1229.34 100.138999 0.0000000000000000 0.000000 240.002554 -1183564.177925 30.006491 123.772381 -20.110688 1366.471017 -7.294 -7.294 0.000000 3.337245 0.000 0 0.000
40201.00 1229.16 100.138999 0.0000000000000000 0.000000 240.002554 -1183864.252769 30.008478 123.778155 -20.117747 1366.412893 -7.299 -7.299 0.000000 3.337024 0.000 0 0.000
40101.00 1228.98 100.138999 0.0000000000000000 0.000000 240.002554 -1184164.347492 30.010467 123.783929 -20.124811 1366.354927 -7.304 -7.304 0.000000 3.336802 0.000 0 0.000
40001.00 1228.80 100.138999 0.0000000000000000 0.000000 240.002554 -1184464.462116 30.012458 123.789703 -20.131881 1366.297119 -7.309 -7.309 0.000000 3.336581 0.000 0 0.000
39901.00 1228.62 100.138999 0.0000000000000000 0.000000 240.002554 -1184764.596665 30.014452 123.795478 -20.138956 1366.239472 -7.315 -7.315 0.000000 3.336359 0.000 0 0.000
39801.00 1228.45 100.138999 0.0000000000000000 0.000000 240.002554 -1185064.751162 30.016448 123.801253 -20.146036 1366.181986 -7.320 -7.320 0.000000 3.336138 0.000 0 0.000
39701.00 1228.27 100.138999 0.0000000000000000 0.000000 240.002554 -1185364.925630 30.018446 123.807029 -20.153122 1366.124664 -7.325 -7.325 0.000000 3.335915 0.000 0 0.000
39601.00 1228.09 100.138999 0.0000000000000000 0.000000 240.002554 -1185665.120094 30.020447 123.812805 -20.160214 1366.067506 -7.330 -7.330 0.000000 3.335693 0.000 0 0.000
39501.00 1227.91 100.138999 0.0000000000000000 0.000000 240.002554 -1185965.334576 30.022450 123.818582 -20.167311 1366.010515 -7.335 -7.335 0.000000 3.335471 0.000 0 0.000
39401.00 1227.73 100.138999 0.0000000000000000 0.000000 240.002554 -1186265.569100 30.024455 123.824359 -20.174413 1365.953691 -7.340 -7.340 0.000000 3.335248 0.000 0 0.000
39301.00 1227.55 100.138999 0.0000000000000000 0.000000 240.002554 -1186565.823692 30.026463 123.830136 -20.181522 1365.897037 -7.345 -7.345 0.000000 3.335025 0.000 0 0.000
